quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
4593	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.508645	5.152675	4.566690	101.646767	0	102.040619	0.774834
4594	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	23.75	2.508645	5.154286	4.586651	102.111588	0	102.004128	0.774834
4595	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	26.50	23.75	2.509451	5.155898	4.588077	102.111374	0	101.968201	0.774834
4596	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.508645	5.149451	4.579522	102.040619	0	102.004486	0.774834
4597	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511063	5.157510	4.568116	101.575089	0	102.219109	0.774834
4598	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	23.75	2.509451	5.157510	4.589502	102.111153	0	102.003944	0.774834
4599	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	26.50	23.75	2.509451	5.155898	4.582374	101.968376	0	101.932625	0.774834
4600	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511063	5.157510	4.583799	101.968201	0	102.075623	0.774834
4601	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.510257	5.154286	4.586651	102.111588	0	102.075424	0.774834
4602	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.509451	5.154286	4.563838	101.539421	0	102.148003	0.774834
4603	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.510257	5.155898	4.588077	102.111374	0	102.003944	0.774834
4604	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.510257	5.154286	4.582374	102.004303	0	101.968376	0.774834
4605	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.510257	5.154286	4.586651	102.111588	0	102.075623	0.774834
4606	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.510257	5.155898	4.586651	102.075623	0	102.004128	0.774834
4607	1000	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	26.50	24.00	2.508645	5.152675	4.586651	102.147560	0	102.111588	0.774834
4608	1000	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	26.50	23.75	2.509451	5.157510	4.586651	102.039688	0	102.039871	0.774834
4609	1000	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	26.50	24.00	2.510257	5.154286	4.585225	102.075821	0	102.040070	0.774834
4610	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511063	5.157510	4.586651	102.039688	0	102.003769	0.774834
4611	1000	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511868	5.154286	4.647958	103.649254	0	102.183342	0.774834
4612	1000	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.509451	5.154286	4.585225	102.075821	0	102.040070	0.774834
4613	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511868	5.157510	4.589502	102.111153	0	102.039497	0.774834
4614	1000	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	26.50	24.00	2.511063	5.157510	4.588077	102.075424	0	101.968201	0.774834
4615	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511063	5.155898	4.588077	102.111374	0	101.968201	0.774834
4616	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.510257	5.152675	4.588077	102.183342	0	102.147118	0.774834
4617	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511868	5.157510	4.589502	102.111153	0	102.003769	0.774834
4618	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511868	5.157510	4.589502	102.111153	0	101.968201	0.774834
4619	1000	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511868	5.157510	4.589502	102.111153	0	102.111153	0.774834
4620	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	23.75	2.511868	5.163957	4.566690	101.396454	0	102.040253	0.774834
4621	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.512674	5.159122	4.593780	102.182404	0	102.003586	0.774834
4622	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.512674	5.155898	4.582374	101.968376	0	102.003944	0.774834
4623	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511868	5.159122	4.583799	101.932312	0	102.075424	0.774834
4624	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511868	5.157510	4.589502	102.111153	0	101.932312	0.774834
4625	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511868	5.155898	4.589502	102.147118	0	102.291466	0.774834
4626	1000	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511868	5.159122	4.562413	101.396408	0	102.003769	0.774834
4627	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.512674	5.159122	4.588077	102.039497	0	102.003769	0.774834
4628	1000	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	26.50	24.00	2.512674	5.159122	4.589502	102.075218	0	101.967873	0.774834
4629	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	26.50	24.00	2.513480	5.160733	4.562413	101.360703	0	102.147118	0.774834
4630	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.513480	5.159122	4.592354	102.146675	0	102.003586	0.774834
4631	1000	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.513480	5.159122	4.590928	102.110931	0	102.075005	0.774834
4632	1000	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	26.50	24.00	2.513480	5.160733	4.588077	102.003586	0	101.967873	0.774834
4633	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.512674	5.159122	4.589502	102.075218	0	102.075005	0.774834
4634	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.511868	5.152675	4.589502	102.219109	0	102.111588	0.774834
4635	1000	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.512674	5.159122	4.585225	101.968033	0	102.039497	0.774834
4636	1000	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	26.50	24.00	2.514286	5.162345	4.592354	102.074821	0	102.003410	0.774834
4637	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515092	5.160733	4.588077	102.003586	0	101.967712	0.774834
4638	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	23.75	2.514286	5.167180	4.570968	101.432152	0	102.182625	0.774834
4639	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.513480	5.159122	4.589502	102.075218	0	102.110733	0.774834
4640	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519927	5.163957	4.593780	102.074623	0	102.003227	0.774834
4641	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515898	5.165568	4.592354	102.003059	0	102.074623	0.774834
4642	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515898	5.162345	4.592354	102.074821	0	102.038918	0.774834
4643	1000	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	26.50	24.00	2.513480	5.157510	4.576671	101.789520	0	101.574966	0.774834
4644	1000	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.514286	5.160733	4.593780	102.146454	0	102.146217	0.774834
4645	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.514286	5.160733	4.595205	102.182159	0	102.110733	0.774834
4646	1000	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519121	5.163957	4.595205	102.110306	0	102.074623	0.774834
4647	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515092	5.160733	4.640830	103.325043	0	102.182861	0.774834
4648	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515092	5.160733	4.589502	102.039307	0	102.003410	0.774834
4649	1000	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515092	5.159122	4.593780	102.182404	0	102.110527	0.774834
4650	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.514286	5.159122	4.589502	102.075218	0	102.110931	0.774834
4651	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515092	5.160733	4.593780	102.146454	0	101.932007	0.774834
4652	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515092	5.159122	4.572393	101.646507	0	101.610657	0.774834
4653	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515898	5.162345	4.599483	102.253342	0	102.074623	0.774834
4654	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.165568	4.595205	102.074417	0	102.110092	0.774834
4655	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.162345	4.593780	102.110527	0	102.038734	0.774834
4656	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.165568	4.568116	101.396454	0	102.217873	0.774834
4657	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.163957	4.598057	102.181686	0	102.074417	0.774834
4658	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	23.75	2.516704	5.172015	4.596631	101.966698	0	102.038734	0.774834
4659	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.516704	5.163957	4.575245	101.610611	0	102.110306	0.774834
4660	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515898	5.162345	4.595205	102.146217	0	102.146217	0.774834
4661	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515898	5.159122	4.575245	101.717957	0	102.182404	0.774834
4662	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.516704	5.162345	4.592354	102.074821	0	102.145996	0.774834
4663	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.518315	5.167180	4.598057	102.109886	0	102.038536	0.774834
4664	1000	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.518315	5.162345	4.595205	102.146217	0	102.038918	0.774834
4665	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.165568	4.579522	101.681915	0	102.253845	0.774834
4666	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.516704	5.163957	4.599483	102.217392	0	102.074417	0.774834
4667	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.165568	4.598057	102.145775	0	102.110092	0.774834
4668	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.163957	4.598057	102.181686	0	102.003227	0.774834
4669	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.165568	4.598057	102.145775	0	102.038536	0.774834
4670	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.518315	5.165568	4.579522	101.681915	0	102.146217	0.774834
4671	1000	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	26.50	24.00	2.518315	5.167180	4.598057	102.109886	0	102.252815	0.774834
4672	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.516704	5.162345	4.596631	102.181923	0	102.003227	0.774834
4673	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.518315	5.155898	4.598057	102.361603	0	102.074417	0.774834
4674	1000	2	3	2	0	1	0	0	1	0	0	0	0	0	0	0	26.50	24.00	2.516704	5.162345	4.590928	102.039108	0	102.038918	0.774834
4675	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515092	5.157510	4.590928	102.146881	0	102.039497	0.774834
4676	1000	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.518315	5.163957	4.599483	102.217392	0	102.110092	0.774834
4677	1000	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519121	5.167180	4.599483	102.145561	0	101.967201	0.774834
4678	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.163957	4.592354	102.038918	0	102.074623	0.774834
4679	1000	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519121	5.165568	4.575245	101.574883	0	102.110527	0.774834
4680	1000	2	3	1	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519121	5.165568	4.596631	102.110092	0	101.967201	0.774834
4681	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.518315	5.165568	4.600908	102.217148	0	101.967041	0.774834
4682	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519927	5.165568	4.595205	102.074417	0	102.002884	0.774834
4683	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519121	5.165568	4.592354	102.003059	0	101.895859	0.774834
4684	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.518315	5.162345	4.596631	102.181923	0	102.217392	0.774834
4685	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519927	5.165568	4.595205	102.074417	0	102.038353	0.774834
4686	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.521539	5.170403	4.599483	102.073822	0	102.002518	0.774834
4687	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.520733	5.168792	4.599483	102.109673	0	102.038170	0.774834
4688	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.521539	5.168792	4.576671	101.539124	0	102.109886	0.774834
4689	1000	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519121	5.165568	4.596631	102.110092	0	102.003059	0.774834
4690	1000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519121	5.167180	4.598057	102.109886	0	101.967041	0.774834
4691	1000	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	26.50	24.00	2.521539	5.168792	4.598057	102.074005	0	101.967041	0.774834
4692	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519927	5.165568	4.598057	102.145775	0	102.074005	0.774834
4693	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519927	5.163957	4.596631	102.145996	0	102.145996	0.774834
4694	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.521539	5.168792	4.592354	101.931374	0	102.145111	0.774834
4695	1000	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.522345	5.168792	4.598057	102.074005	0	102.038353	0.774834
4696	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.520733	5.168792	4.603760	102.216652	0	102.038170	0.774834
4697	1000	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.521539	5.168792	4.580948	101.646103	0	102.288765	0.774834
4698	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.521539	5.168792	4.599483	102.109673	0	102.074005	0.774834
4699	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.520733	5.168792	4.602334	102.180984	0	102.073822	0.774834
4700	1000	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.522345	5.168792	4.596631	102.038353	0	101.931229	0.774834
4701	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.521539	5.167180	4.600908	102.181229	0	102.074203	0.774834
4702	1000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.520733	5.163957	4.582374	101.789078	0	102.325577	0.774834
4703	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.523150	5.170403	4.582374	101.646042	0	102.109245	0.774834
