quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
18	1000	1	20	13	0	0	0	0	3	0	0	0	0	0	0	0	0.50	-2.25	1.125788	4.624030	0.499014	1.023548	0	0.929339	0.774834
19	1000	1	15	27	0	0	0	0	1	0	0	0	0	0	0	0	0.50	-2.25	1.126593	4.624030	0.497588	0.983689	0	0.973997	0.774834
20	1000	1	25	25	0	0	1	0	7	0	0	0	0	0	0	0	0.50	-2.25	1.128205	4.628865	0.499014	1.008975	0	0.969156	0.774834
21	1000	2	24	19	0	0	2	0	2	0	0	0	0	0	0	0	0.50	-2.25	1.126593	4.625641	0.496162	0.938994	0	0.969156	0.774834
22	1000	1	22	23	0	1	1	0	3	0	0	1	0	0	0	0	0.50	-2.25	1.128205	4.625641	0.490459	0.779608	0	0.903968	0.774834
23	1000	4	32	30	0	2	1	0	6	0	0	0	0	0	0	0	0.50	-2.25	1.127399	4.630476	0.497588	0.964320	0	1.048795	0.774834
24	1000	2	19	27	0	0	0	0	6	0	0	0	0	0	0	0	0.50	-2.25	1.127399	4.625641	0.496162	0.938994	0	1.058535	0.774834
25	1000	2	24	20	0	0	0	0	3	0	0	0	0	0	0	0	0.50	-2.25	1.127399	4.625641	0.497588	0.978841	0	0.938994	0.774834
26	1000	2	26	22	0	0	0	0	6	0	0	0	0	0	0	0	0.50	-2.25	1.129011	4.625641	0.499014	1.018687	0	1.008975	0.774834
27	1000	2	34	25	0	1	1	0	5	0	0	0	0	0	0	0	0.50	-2.25	1.129011	4.625641	0.503291	1.138228	0	1.013830	0.774834
28	1000	5	18	17	0	1	1	0	1	0	0	0	0	0	0	0	0.50	-2.25	1.127399	4.620806	0.499014	1.033283	0	0.943829	0.774834
29	1000	4	24	19	0	1	1	0	3	0	0	0	0	0	0	0	0.50	-2.25	1.129011	4.628865	0.501865	1.088614	0	0.953507	0.774834
30	1000	2	22	23	0	0	0	0	5	0	0	0	0	0	0	0	0.50	-2.25	1.129011	4.628865	0.499014	1.008975	0	1.048795	0.774834
31	1000	2	20	23	0	0	0	0	4	0	0	0	0	0	0	0	0.50	-2.25	1.128205	4.624030	0.516123	1.501875	0	1.073171	0.774834
32	1000	3	21	21	0	0	1	0	3	0	0	0	0	0	0	0	0.50	-2.25	1.129011	4.628865	0.501865	1.088614	0	0.994433	0.774834
33	1000	3	33	31	0	2	1	0	13	0	0	1	0	0	0	0	0.50	-2.25	1.129817	4.627253	0.500440	1.053664	0	1.098382	0.774834
34	1000	4	27	28	0	3	1	0	3	0	0	1	0	0	0	0	0.50	-2.25	1.130623	4.632088	0.501865	1.078861	0	1.128433	0.774834
35	1000	10	28	28	0	0	3	0	7	0	0	0	0	0	0	0	0.50	-2.00	1.131429	4.633700	0.499014	0.994433	0	1.158443	0.774834
36	1000	1	21	21	0	0	1	0	1	0	0	0	0	0	0	0	0.50	-2.25	1.130623	4.630476	0.493311	0.844906	0	1.063410	0.774834
37	1000	5	24	23	0	0	2	0	5	0	0	0	0	0	0	0	0.50	-2.00	1.129817	4.625641	0.500440	1.058535	0	1.168252	0.774834
38	1000	0	34	22	0	0	0	0	8	0	0	0	0	0	0	0	0.50	-2.25	1.130623	4.630476	0.500440	1.043930	0	1.039070	0.774834
39	1000	4	22	24	0	1	2	0	5	0	0	1	0	0	0	0	0.50	-2.00	1.131429	4.630476	0.503291	1.123540	0	1.118652	0.774834
40	1000	4	24	22	0	1	0	0	4	0	0	0	0	0	0	0	0.50	-2.00	1.131429	4.630476	0.503291	1.123540	0	1.198234	0.774834
41	1000	5	27	25	0	1	1	0	10	0	0	0	0	0	0	0	0.50	-2.00	1.131429	4.628865	0.501865	1.088614	0	1.133329	0.774834
42	1000	1	29	19	0	1	0	0	4	0	0	0	0	0	0	0	0.50	-2.00	1.131429	4.628865	0.504717	1.168252	0	1.088614	0.774834
43	1000	6	20	19	0	3	1	0	3	0	0	0	0	0	0	0	0.50	-2.00	1.131429	4.628865	0.500440	1.048795	0	1.083735	0.774834
44	1000	5	17	28	0	0	0	0	1	0	0	0	0	0	0	0	0.50	-2.00	1.133040	4.633700	0.507568	1.233098	0	1.069119	0.774834
45	1000	3	24	27	0	2	0	0	8	0	0	0	0	0	0	0	0.50	-2.00	1.132234	4.632088	0.503291	1.118652	0	1.148646	0.774834
46	1000	10	24	25	0	2	3	0	4	0	0	0	0	0	0	0	0.50	-2.00	1.131429	4.625641	0.503291	1.138228	0	1.208071	0.774834
47	1000	3	25	26	0	0	2	0	6	0	0	0	0	0	0	0	0.50	-2.00	1.132234	4.630476	0.504717	1.163345	0	1.153542	0.774834
49	1000	3	20	22	0	1	2	0	2	0	0	0	0	0	0	0	0.50	-2.00	1.132234	4.628865	0.503291	1.128433	0	1.128433	0.774834
50	1000	2	29	21	0	1	0	0	1	0	0	0	0	0	0	0	0.50	-2.00	1.133040	4.633700	0.507568	1.233098	0	1.267937	0.774834
51	1000	2	21	25	0	0	1	0	4	0	0	0	0	0	0	0	0.50	-2.00	1.132234	4.628865	0.507568	1.247889	0	1.182991	0.774834
52	1000	8	18	30	0	1	3	0	4	0	0	0	0	0	0	0	0.50	-2.00	1.131429	4.624030	0.507568	1.262713	0	1.093496	0.774834
53	1000	4	22	24	0	0	0	0	4	0	0	0	0	0	0	0	1.00	-2.00	1.133040	4.632088	0.508994	1.277816	0	1.198234	0.774834
54	1000	10	20	24	0	3	4	0	3	0	0	1	0	0	0	0	1.00	-2.00	1.133040	4.630476	0.507568	1.242956	0	1.163345	0.774834
55	1000	7	24	26	0	4	1	0	2	0	0	0	0	0	0	0	1.00	-2.00	1.134652	4.636923	0.503291	1.104005	0	1.183504	0.774834
56	1000	12	21	30	0	1	4	0	3	0	0	0	0	0	0	0	1.00	-2.00	1.134652	4.635312	0.499014	0.989593	0	1.277816	0.774834
57	1000	7	29	23	0	1	1	0	6	0	0	0	0	0	0	0	1.00	-2.00	1.133846	4.630476	0.510420	1.322564	0	1.263003	0.774834
58	1000	8	34	27	0	2	3	0	4	0	0	0	0	0	0	0	1.00	-2.00	1.133846	4.630476	0.508994	1.282760	0	1.233098	0.774834
59	1000	8	25	20	0	2	2	0	4	0	0	0	0	0	0	0	1.00	-2.00	1.136264	4.638535	0.510420	1.297808	0	1.263003	0.774834
60	1000	7	28	30	0	2	1	0	6	0	0	0	0	0	0	0	1.00	-2.00	1.136264	4.635312	0.508994	1.267937	0	1.377281	0.774834
61	1000	8	21	21	0	2	1	0	3	0	0	0	0	0	0	0	1.00	-2.00	1.136264	4.632088	0.490459	0.760531	0	1.282760	0.774834
62	1000	5	21	28	0	1	0	0	8	0	0	0	0	0	0	0	1.00	-2.00	1.135458	4.633700	0.506143	1.193321	0	1.312652	0.774834
63	1000	10	17	17	0	2	2	0	5	0	0	0	0	0	0	0	1.00	-2.00	1.135458	4.632088	0.513271	1.397190	0	1.392208	0.774834
64	1000	11	30	33	0	3	6	0	5	0	0	0	0	0	0	0	1.00	-2.00	1.136264	4.638535	0.511846	1.337544	0	1.297808	0.774834
65	1000	9	21	23	0	5	1	0	4	0	0	0	0	0	0	0	1.00	-2.00	1.136264	4.635312	0.514697	1.426992	0	1.382252	0.774834
66	1000	9	29	20	0	1	1	0	4	0	0	0	0	0	0	0	1.00	-2.00	1.136264	4.632088	0.511846	1.357398	0	1.392208	0.774834
67	1000	10	23	20	0	2	3	0	1	0	0	0	0	0	0	0	1.00	-2.00	1.137070	4.638535	0.513271	1.377281	0	1.332589	0.774834
68	1000	13	22	29	0	4	5	0	1	0	0	0	0	0	0	0	1.00	-2.00	1.137875	4.638535	0.510420	1.297808	0	1.372312	0.774834
69	1000	6	19	24	0	2	1	0	3	0	0	0	0	0	0	0	1.00	-2.00	1.137070	4.636923	0.513271	1.382252	0	1.377281	0.774834
70	1000	7	18	23	0	3	1	0	2	0	0	0	0	0	0	0	1.00	-2.00	1.137070	4.636923	0.511846	1.342502	0	1.441981	0.774834
71	1000	9	27	25	0	2	4	0	5	0	0	1	0	0	0	0	1.00	-2.00	1.138681	4.640147	0.510420	1.292868	0	1.327638	0.774834
72	1000	10	28	25	0	3	4	0	3	0	0	0	0	0	0	0	1.00	-2.00	1.137070	4.635312	0.514697	1.426992	0	1.337544	0.774834
73	1000	14	25	18	0	4	2	0	4	0	0	0	0	0	0	0	1.00	-2.00	1.139487	4.643370	0.514697	1.402079	0	1.287930	0.774834
74	1000	9	17	16	0	1	0	0	4	0	0	0	0	0	0	0	1.00	-2.00	1.138681	4.638535	0.517549	1.496488	0	1.372312	0.774834
75	1000	15	28	26	0	5	4	0	4	0	0	1	0	0	0	0	1.00	-2.00	1.137875	4.638535	0.518974	1.536223	0	1.352429	0.774834
76	1000	17	23	20	0	4	4	0	3	0	0	0	0	0	0	0	1.00	-2.00	1.137070	4.633700	0.516123	1.471761	0	1.342502	0.774834
77	1000	18	37	25	0	6	5	0	5	0	0	1	0	0	0	0	1.00	-2.00	1.139487	4.641758	0.516123	1.446763	0	1.476467	0.774834
78	1000	11	19	30	0	4	3	0	1	0	0	0	0	0	0	0	1.00	-2.00	1.139487	4.641758	0.517549	1.486470	0	1.451756	0.774834
79	1000	11	30	30	0	3	1	0	4	0	0	0	0	0	0	0	1.00	-2.00	1.140293	4.641758	0.517549	1.486470	0	1.441773	0.774834
80	1000	12	15	29	0	0	6	0	4	0	0	0	0	0	0	0	1.00	-2.00	1.141905	4.648205	0.508994	1.228561	0	1.426826	0.774834
81	1000	17	31	16	0	4	3	0	1	0	0	1	0	0	0	0	1.00	-2.00	1.141099	4.646594	0.520400	1.550805	0	1.382211	0.774834
82	1000	18	29	24	0	4	3	0	4	0	0	0	0	0	0	0	1.00	-2.00	1.142711	4.653040	0.517549	1.451522	0	1.491134	0.774834
83	1000	12	18	18	0	2	3	0	3	0	0	0	0	0	0	0	1.00	-2.00	1.142711	4.649817	0.520400	1.540768	0	1.491134	0.774834
84	1000	13	34	27	0	5	2	0	7	0	0	0	0	0	0	0	1.00	-2.00	1.145128	4.659487	0.514697	1.352512	0	1.570360	0.774834
85	1000	29	30	27	0	11	7	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.144322	4.648205	0.521826	1.585439	0	1.560323	0.774834
86	1000	23	32	28	0	6	5	0	10	0	0	1	0	0	0	0	1.00	-2.00	1.144322	4.656264	0.520400	1.520735	0	1.436594	0.774834
87	1000	26	27	20	0	6	6	0	4	0	0	2	0	0	0	0	1.00	-1.75	1.144322	4.649817	0.520400	1.540768	0	1.535755	0.774834
88	1000	24	18	29	0	8	8	0	5	0	0	2	0	0	0	0	1.00	-1.75	1.145934	4.659487	0.521826	1.550299	0	1.426661	0.774834
89	1000	29	23	31	0	4	9	0	2	0	0	1	0	0	0	0	1.00	-1.75	1.145128	4.654652	0.517549	1.446542	0	1.615008	0.774834
90	1000	30	37	26	0	12	6	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.144322	4.651429	0.524677	1.654633	0	1.604937	0.774834
91	1000	21	26	23	0	9	9	0	4	0	0	1	0	0	0	0	1.00	-1.75	1.145934	4.659487	0.523252	1.589856	0	1.624380	0.774834
92	1000	20	28	19	0	7	1	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.145934	4.657876	0.524677	1.634451	0	1.589856	0.774834
93	1000	28	34	23	0	11	6	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.146740	4.661099	0.521826	1.545294	0	1.619350	0.774834
94	1000	22	29	19	0	4	5	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.145934	4.656264	0.570302	2.906196	0	1.520735	0.774834
95	1000	20	22	26	0	5	7	0	6	0	0	1	0	0	0	0	1.00	-1.75	1.145934	4.657876	0.523252	1.594880	0	1.624380	0.774834
96	1000	16	29	27	0	4	5	0	5	0	0	0	0	0	0	0	1.00	-1.75	1.147546	4.661099	0.527529	1.703467	0	1.698409	0.774834
97	1000	26	23	30	0	4	8	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.148352	4.664322	0.526103	1.653839	0	1.688304	0.774834
98	1000	22	23	22	0	7	2	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.147546	4.661099	0.524677	1.624380	0	1.684133	0.774834
99	1000	30	19	28	0	6	8	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.148352	4.659487	0.524677	1.629413	0	1.653839	0.774834
100	1000	24	22	31	0	4	8	0	2	0	0	0	0	0	0	0	1.00	-1.75	1.148352	4.662711	0.526103	1.658880	0	1.653839	0.774834
101	1000	30	31	35	0	10	7	0	9	0	0	2	0	0	0	0	1.00	-1.75	1.147546	4.659487	0.526103	1.668970	0	1.594880	0.774834
102	1000	19	26	26	0	5	4	0	5	0	0	1	0	0	0	0	1.00	-1.75	1.148352	4.659487	0.526103	1.668970	0	1.574807	0.774834
103	1000	21	22	24	0	7	6	0	2	0	0	0	0	0	0	0	1.00	-1.75	1.148352	4.661099	0.527529	1.703467	0	1.748085	0.774834
104	1000	36	34	31	0	10	8	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.147546	4.657876	0.528955	1.753163	0	1.743012	0.774834
105	1000	20	26	26	0	6	2	0	6	0	0	0	0	0	0	0	1.00	-1.75	1.148352	4.661099	0.528955	1.743012	0	1.737940	0.774834
106	1000	30	22	27	0	4	9	0	2	0	0	0	0	0	0	0	1.00	-1.75	1.149158	4.664322	0.528955	1.732873	0	1.722748	0.774834
107	1000	16	25	26	0	6	4	0	9	0	0	0	0	0	0	0	1.00	-1.75	1.149963	4.665934	0.528955	1.727809	0	1.762237	0.774834
108	1000	23	23	18	0	7	4	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.149158	4.661099	0.526103	1.663923	0	1.748085	0.774834
109	1000	28	23	31	0	5	11	0	1	0	0	0	0	0	0	0	1.00	-1.75	1.148352	4.659487	0.527529	1.708526	0	1.816999	0.774834
110	1000	21	29	25	0	6	7	0	8	0	0	2	0	0	0	0	1.00	-1.75	1.149963	4.664322	0.531806	1.811905	0	1.801724	0.774834
111	1000	15	26	28	0	3	4	0	7	0	0	0	0	0	0	0	1.00	-1.75	1.149963	4.662711	0.528955	1.737940	0	1.767310	0.774834
112	1000	22	20	24	0	6	4	0	1	0	0	0	0	0	0	0	1.00	-1.75	1.149963	4.664322	0.526103	1.653839	0	1.787642	0.774834
113	1000	17	18	27	0	4	6	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.149158	4.654652	0.530380	1.802928	0	1.772388	0.774834
114	1000	21	30	30	0	5	5	0	6	0	0	0	0	0	0	0	1.00	-1.75	1.149158	4.659487	0.530380	1.787642	0	1.737940	0.774834
115	1000	30	25	29	0	7	9	0	3	0	0	1	0	0	0	0	1.00	-1.75	1.150769	4.664322	0.531806	1.811905	0	1.727809	0.774834
116	1000	29	28	29	0	9	8	0	4	0	0	2	0	0	0	0	1.00	-1.75	1.150769	4.664322	0.533232	1.851420	0	1.767310	0.774834
117	1000	26	20	28	0	8	3	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.150769	4.670769	0.530380	1.752098	0	1.901183	0.774834
118	1000	35	32	33	0	9	15	0	5	0	0	1	0	0	0	0	1.00	-1.75	1.150769	4.662711	0.533232	1.856529	0	1.885817	0.774834
119	1000	33	24	25	0	7	7	0	6	0	0	2	0	0	0	0	1.00	-1.75	1.151575	4.664322	0.534658	1.890936	0	1.875590	0.774834
120	1000	27	25	26	0	6	5	0	7	0	0	1	0	0	0	0	1.00	-1.75	1.150769	4.662711	0.530380	1.777469	0	1.846316	0.774834
121	1000	27	24	26	0	5	8	0	5	0	0	0	0	0	0	0	1.00	-1.75	1.150769	4.664322	0.534658	1.890936	0	1.846316	0.774834
122	1000	29	19	25	0	3	10	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.150769	4.661099	0.536083	1.940726	0	1.935588	0.774834
123	1000	19	17	38	0	6	14	0	5	0	0	3	0	0	0	0	1.00	-1.75	1.150769	4.664322	0.537509	1.969968	0	1.920191	0.774834
124	1000	32	17	30	0	5	8	0	2	0	0	1	0	0	0	0	1.00	-1.75	1.152381	4.667546	0.537509	1.959680	0	1.915065	0.774834
125	1000	36	29	31	0	12	8	0	5	0	0	1	0	0	0	0	1.00	-1.75	1.151575	4.665934	0.534658	1.885817	0	1.915065	0.774834
126	1000	27	22	23	0	7	4	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.152381	4.665934	0.534658	1.885817	0	1.906314	0.774834
127	1000	22	25	22	0	6	6	0	5	0	0	2	0	0	0	0	1.00	-1.75	1.152381	4.664322	0.534658	1.890936	0	1.920191	0.774834
128	1000	27	29	27	0	9	6	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.152381	4.665934	0.536083	1.925320	0	1.994017	0.774834
129	1000	23	27	27	0	4	5	0	6	0	0	0	0	0	0	0	1.00	-1.75	1.153187	4.667546	0.538935	1.999169	0	1.949407	0.774834
130	1000	30	35	28	0	11	8	0	3	0	0	2	0	0	0	0	1.00	-1.75	1.152381	4.667546	0.537509	1.959680	0	1.954542	0.774834
131	1000	20	27	20	0	5	2	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.153187	4.667546	0.537509	1.959680	0	2.014648	0.774834
132	1000	31	26	31	0	7	9	0	5	0	0	0	0	0	0	0	1.00	-1.75	1.152381	4.665934	0.538935	2.004325	0	1.954542	0.774834
133	1000	20	27	23	0	8	3	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.153187	4.667546	0.538935	1.999169	0	1.949407	0.774834
134	1000	21	22	25	0	6	7	0	5	0	0	1	0	0	0	0	1.00	-1.75	1.152381	4.665934	0.538935	2.004325	0	1.959680	0.774834
135	1000	24	30	37	0	6	8	0	6	0	0	1	0	0	0	0	1.00	-1.75	1.153187	4.667546	0.540361	2.038658	0	1.994017	0.774834
136	1000	28	25	25	0	7	7	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.153187	4.664322	0.578856	3.115939	0	2.014648	0.774834
137	1000	22	32	20	0	8	4	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.153187	4.665934	0.540361	2.043827	0	2.033492	0.774834
138	1000	19	24	22	0	8	6	0	3	0	0	2	0	0	0	0	1.00	-1.75	1.153993	4.669158	0.537509	1.954542	0	2.028330	0.774834
139	1000	15	21	22	0	4	5	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.153187	4.667546	0.540361	2.038658	0	2.033492	0.774834
140	1000	20	23	22	0	7	3	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.154799	4.669158	0.566024	2.744047	0	2.133236	0.774834
141	1000	29	24	31	0	7	12	0	3	0	0	2	0	0	0	0	1.00	-1.75	1.153187	4.667546	0.543212	2.117634	0	2.141515	0.774834
142	1000	30	29	24	0	10	7	0	6	0	0	1	0	0	0	0	1.00	-1.75	1.154799	4.669158	0.543212	2.112441	0	2.062617	0.774834
143	1000	32	27	21	0	8	1	0	7	0	0	0	0	0	0	0	1.00	-1.75	1.155604	4.669158	0.543212	2.112441	0	2.062617	0.774834
144	1000	25	24	18	0	8	3	0	6	0	0	1	0	0	0	0	1.00	-1.75	1.154799	4.669158	0.543212	2.112441	0	2.033492	0.774834
145	1000	30	33	29	0	10	8	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.154799	4.665934	0.583133	3.228904	0	2.122833	0.774834
146	1000	27	39	24	0	12	5	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.154799	4.669158	0.546064	2.191394	0	2.180964	0.774834
147	1000	25	38	28	0	13	7	0	8	0	0	3	0	0	0	0	1.00	-1.75	1.154799	4.669158	0.544638	2.151919	0	2.102066	0.774834
148	1000	30	32	25	0	6	7	0	5	0	0	0	0	0	0	0	1.00	-1.75	1.154799	4.669158	0.546064	2.191394	0	2.107252	0.774834
149	1000	32	31	28	0	8	11	0	4	0	0	2	0	0	0	0	1.00	-1.75	1.154799	4.669158	0.544638	2.151919	0	2.151919	0.774834
150	1000	25	31	19	0	9	4	0	5	0	0	0	0	0	0	0	1.00	-1.75	1.155604	4.669158	0.543212	2.112441	0	2.186177	0.774834
151	1000	31	30	30	0	3	12	0	8	0	0	1	0	0	0	0	1.00	-1.75	1.154799	4.669158	0.547490	2.230871	0	2.220413	0.774834
152	1000	21	20	29	0	3	3	0	2	0	0	0	0	0	0	0	1.00	-1.75	1.156410	4.672381	0.548915	2.259860	0	2.215189	0.774834
153	1000	30	32	24	0	11	6	0	6	0	0	1	0	0	0	0	1.00	-1.75	1.156410	4.672381	0.547490	2.220413	0	2.215189	0.774834
154	1000	29	24	29	0	5	9	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.156410	4.670769	0.543212	2.107252	0	2.196614	0.774834
155	1000	24	18	26	0	6	5	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.154799	4.669158	0.548915	2.270346	0	2.215189	0.774834
156	1000	23	34	28	0	11	5	0	6	0	0	0	0	0	0	0	1.00	-1.75	1.157216	4.673993	0.550341	2.294057	0	2.328231	0.774834
157	1000	21	28	24	0	6	3	0	1	0	0	0	0	0	0	0	1.00	-1.75	1.157216	4.672381	0.548915	2.259860	0	2.249390	0.774834
158	1000	20	20	25	0	5	6	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.156410	4.672381	0.550341	2.299308	0	2.259860	0.774834
159	1000	27	34	38	0	6	6	0	9	0	0	0	0	0	0	0	1.00	-1.75	1.157216	4.670769	0.541786	2.067791	0	2.309819	0.774834
160	1000	31	24	35	0	7	10	0	8	0	0	0	0	0	0	0	1.00	-1.75	1.156410	4.670769	0.550341	2.304563	0	2.333492	0.774834
161	1000	28	25	19	0	6	8	0	1	0	0	1	0	0	0	0	1.00	-1.75	1.156410	4.667546	0.550341	2.315082	0	2.299308	0.774834
162	1000	26	29	28	0	8	11	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.156410	4.669158	0.553193	2.388770	0	2.372926	0.774834
163	1000	26	25	27	0	6	6	0	3	0	0	0	0	0	0	0	1.00	-1.75	1.156410	4.670769	0.551767	2.344024	0	2.383485	0.774834
164	1000	26	26	25	0	4	6	0	8	0	0	1	0	0	0	0	1.00	-1.75	1.154799	4.662711	0.551767	2.370417	0	2.359849	0.774834
165	1000	28	21	20	0	9	4	0	2	0	0	0	0	0	0	0	1.00	-1.75	1.156410	4.669158	0.551767	2.349294	0	2.338755	0.774834
166	1000	34	23	24	0	8	10	0	4	0	0	0	0	0	0	0	1.00	-1.75	1.157216	4.670769	0.553193	2.383485	0	2.383485	0.774834
167	1000	36	27	31	0	10	10	0	6	0	0	0	0	0	0	0	1.00	-1.75	1.157216	4.673993	0.556044	2.451796	0	2.209969	0.774834
168	1000	34	35	32	0	4	14	0	7	0	0	2	0	0	0	0	1.00	-1.75	1.157216	4.672381	0.597391	3.601092	0	2.433547	0.774834
169	1000	26	27	25	0	7	5	0	5	0	0	0	0	0	0	0	1.00	-1.75	1.156410	4.670769	0.556044	2.462409	0	2.417651	0.774834
170	1000	26	22	22	0	5	10	0	2	0	0	1	0	0	0	0	1.00	-1.75	1.157216	4.670769	0.554618	2.422946	0	2.412359	0.774834
171	1000	29	32	23	0	9	4	0	5	0	0	0	0	0	0	0	1.00	-1.75	1.158828	4.677216	0.554618	2.401787	0	2.396508	0.774834
172	1000	36	29	24	0	15	3	0	5	0	0	0	0	0	0	0	1.00	-1.75	1.158022	4.675604	0.556044	2.446494	0	2.446494	0.774834
173	1000	26	24	28	0	9	7	0	4	0	0	0	0	0	0	0	1.00	-1.50	1.158022	4.672381	0.554618	2.417651	0	2.383485	0.774834
174	1000	23	21	25	0	3	8	0	4	0	0	1	0	0	0	0	1.00	-1.50	1.157216	4.669158	0.557470	2.507196	0	2.491229	0.774834
175	1000	32	30	27	0	11	7	0	5	0	0	1	0	0	0	0	1.00	-1.75	1.158022	4.673993	0.557470	2.491229	0	2.520009	0.774834
176	1000	29	33	32	0	7	10	0	5	0	0	1	0	0	0	0	1.00	-1.50	1.158828	4.675604	0.557470	2.485914	0	2.475296	0.774834
177	1000	28	28	31	0	6	9	0	6	0	0	1	0	0	0	0	1.00	-1.75	1.158022	4.673993	0.556044	2.451796	0	2.467721	0.774834
178	1000	22	25	17	0	6	5	0	3	0	0	1	0	0	0	0	1.00	-1.50	1.159634	4.672381	0.557470	2.496547	0	2.441196	0.774834
179	1000	30	35	32	0	11	9	0	10	0	0	1	0	0	0	0	1.00	-1.75	1.158022	4.673993	0.558896	2.530663	0	2.564755	0.774834
180	1000	29	27	32	0	6	3	0	6	0	0	0	0	0	0	0	1.00	-1.50	1.158828	4.673993	0.558896	2.530663	0	2.520009	0.774834
181	1000	23	24	24	0	6	6	0	4	0	0	0	0	0	0	0	1.00	-1.50	1.159634	4.677216	0.558896	2.520009	0	2.385957	0.774834
182	1000	26	31	21	0	6	7	0	4	0	0	0	0	0	0	0	1.00	-1.50	1.158828	4.673993	0.553193	2.372926	0	2.507196	0.774834
