quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
2037	1000	3	0	3	0	0	3	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.796191	4.478974	2.475109	58.511230	0	58.526672	0.774834
2038	1000	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.797802	4.483809	2.477961	58.516411	0	58.516411	0.774834
2039	1000	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.796996	4.483809	2.477961	58.516411	0	58.516411	0.774834
2040	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.796191	4.478974	2.530713	60.116131	0	58.608948	0.774834
2041	1000	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.801832	4.483809	2.477961	58.516411	0	58.619282	0.774834
2042	1000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.796996	4.477363	2.480812	58.701611	0	58.650085	0.774834
2043	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.797802	4.478974	2.483664	58.758141	0	58.706585	0.774834
2044	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.796996	4.480586	2.482238	58.691219	0	58.711075	0.774834
2045	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-7.50	-11.00	0.798608	4.522491	2.505050	58.679691	0	58.855762	0.774834
2046	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.798608	4.480586	2.487941	58.855762	0	58.896900	0.774834
2047	1000	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.798608	4.478974	2.489367	58.922745	0	58.922745	0.774834
2048	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.798608	4.480586	2.489367	58.896900	0	58.938034	0.774834
2049	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.798608	4.478974	2.490792	58.963894	0	59.020309	0.774834
2050	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.808278	4.530550	2.496495	58.308228	0	59.087349	0.774834
2051	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.799414	4.480586	2.495070	59.061443	0	59.035561	0.774834
2052	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.800220	4.482198	2.496495	59.076683	0	59.050800	0.774834
2053	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.799414	4.480586	2.496495	59.102581	0	59.084251	0.774834
2054	1000	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-11.00	0.800220	4.519268	2.515030	59.016258	0	59.293106	0.774834
2055	1000	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	-7.50	-10.75	0.801026	4.478974	2.503624	59.334255	0	59.308258	0.774834
2056	1000	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.801026	4.477363	2.500772	59.277939	0	59.319103	0.774834
2057	1000	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.801026	4.482198	2.505050	59.323418	0	59.379654	0.774834
2058	1000	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.801026	4.480586	2.506476	59.390541	0	59.353680	0.774834
2059	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.809890	4.528938	2.523585	59.106827	0	59.457714	0.774834
2060	1000	2	1	3	0	0	2	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.801026	4.478974	2.507901	59.457714	0	59.457714	0.774834
2061	1000	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.801832	4.482198	2.510753	59.487904	0	59.487904	0.774834
2062	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.801832	4.480586	2.510753	59.513954	0	59.529026	0.774834
2063	1000	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.802637	4.480586	2.529288	60.048725	0	59.689602	0.774834
2064	1000	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.804249	4.482198	2.516456	59.652386	0	59.678493	0.774834
2065	1000	4	1	2	0	0	2	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.803443	4.480586	2.517882	59.719631	0	59.719631	0.774834
2066	1000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.803443	4.480586	2.517882	59.719631	0	59.734631	0.774834
2067	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.802637	4.478974	2.519307	59.786922	0	59.686321	0.774834
2068	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.809084	4.528938	2.562080	60.205658	0	59.951530	0.774834
2069	1000	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.804249	4.480586	2.523585	59.884178	0	59.884178	0.774834
2070	1000	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.806667	4.483809	2.525010	59.872940	0	59.966450	0.774834
2071	1000	4	3	1	0	1	1	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.804249	4.480586	2.527862	60.007584	0	60.007584	0.774834
2072	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.804249	4.480586	2.542120	60.418957	0	59.999828	0.774834
2073	1000	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.804249	4.493480	2.532139	59.921349	0	60.157284	0.774834
2074	1000	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.805055	4.477363	2.530713	60.142429	0	60.116131	0.774834
2075	1000	4	2	3	0	0	2	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.805861	4.480586	2.533565	60.172127	0	60.213268	0.774834
2076	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.805861	4.478974	2.536417	60.280746	0	59.843075	0.774834
2077	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.809084	4.525714	2.553525	60.013390	0	60.307098	0.774834
2078	1000	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.805861	4.477363	2.537842	60.348263	0	60.321892	0.774834
2079	1000	5	5	6	0	1	3	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.805861	4.478974	2.539268	60.363052	0	60.336685	0.774834
2080	1000	3	3	3	0	1	0	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.807473	4.478974	2.539268	60.363052	0	60.310341	0.774834
2081	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.806667	4.478974	2.542120	60.445351	0	60.392586	0.774834
2082	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.815531	4.528938	2.547822	59.798683	0	60.539371	0.774834
2083	1000	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.806667	4.478974	2.546397	60.568798	0	60.583500	0.774834
2084	1000	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.808278	4.482198	2.549248	60.598186	0	60.639313	0.774834
2085	1000	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.808278	4.480586	2.550674	60.665779	0	60.650791	0.774834
2086	1000	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.75	0.807473	4.517656	2.526436	59.368313	0	60.774559	0.774834
2087	1000	4	0	3	0	0	2	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.808278	4.477363	2.553525	60.801090	0	60.774559	0.774834
2088	1000	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.808278	4.478974	2.556377	60.856861	0	60.830322	0.774834
2089	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.807473	4.477363	2.556377	60.883423	0	60.856861	0.774834
2090	1000	3	1	2	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.809084	4.478974	2.559228	60.939167	0	60.941727	0.774834
2091	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.817949	4.528938	2.487941	58.089390	0	61.062614	0.774834
2092	1000	4	3	5	0	0	1	0	2	0	0	0	0	0	0	0	-7.00	-10.50	0.809084	4.477363	2.562080	61.048084	0	60.994869	0.774834
2093	1000	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.809890	4.475751	2.562080	61.074730	0	61.115902	0.774834
2094	1000	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.809084	4.478974	2.564931	61.103767	0	61.103767	0.774834
2095	1000	3	2	4	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.809890	4.477363	2.583466	61.665585	0	61.227230	0.774834
2096	1000	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.25	0.815531	4.480586	2.569209	61.200554	0	61.239452	0.774834
2097	1000	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.810696	4.480586	2.570635	61.241692	0	61.282825	0.774834
2098	1000	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.811502	4.480586	2.573486	61.323967	0	61.323967	0.774834
2099	1000	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.25	0.811502	4.478974	2.574912	61.391834	0	61.326107	0.774834
2100	1000	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.25	0.819560	4.527326	2.592021	61.086643	0	61.486538	0.774834
2101	1000	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.25	0.812308	4.478974	2.577763	61.474136	0	61.474136	0.774834
2102	1000	2	4	1	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.25	0.813919	4.478974	2.579189	61.515282	0	61.515282	0.774834
2103	1000	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	-7.00	-10.25	0.812308	4.477363	2.580615	61.583252	0	61.556438	0.774834
2104	1000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.25	0.813114	4.475751	2.596298	62.063068	0	61.692440	0.774834
2105	1000	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.25	0.817949	4.483809	2.582041	61.517227	0	61.638737	0.774834
2106	1000	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.25	0.812308	4.475751	2.583466	61.692440	0	61.692440	0.774834
2107	1000	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	-7.00	-10.25	0.812308	4.475751	2.584892	61.733627	0	61.747913	0.774834
2108	1000	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	-7.00	-10.25	0.813114	4.477363	2.587744	61.789082	0	61.406231	0.774834
2109	1000	3	1	4	0	1	1	0	0	0	0	0	0	0	0	0	-7.00	-10.50	0.817143	4.524103	2.610556	61.669010	0	61.926800	0.774834
2110	1000	2	2	1	0	1	1	0	0	0	0	0	0	0	0	0	-7.00	-10.25	0.814725	4.478974	2.592021	61.885647	0	61.899872	0.774834
2111	1000	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	-6.50	-10.25	0.814725	4.478974	2.594872	61.967945	0	61.941006	0.774834
2112	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.25	0.814725	4.478974	2.596298	62.009098	0	61.982143	0.774834
2113	1000	4	0	3	0	0	3	0	0	0	0	0	0	0	0	0	-6.50	-10.25	0.815531	4.478974	2.599150	62.091404	0	62.078579	0.774834
2114	1000	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-10.25	0.823590	4.530550	2.619110	61.806957	0	62.186615	0.774834
2115	1000	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.25	0.815531	4.480586	2.604853	62.228970	0	62.146694	0.774834
2116	1000	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-10.25	0.816337	4.480586	2.602001	62.146694	0	62.214859	0.774834
2117	1000	3	1	6	0	0	3	0	0	0	0	0	0	0	0	0	-6.50	-10.25	0.816337	4.480586	2.604853	62.228970	0	62.243061	0.774834
2118	1000	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	-6.50	-10.25	0.816337	4.501539	2.623387	62.411430	0	62.392525	0.774834
2119	1000	3	3	3	0	1	1	0	0	0	0	0	0	0	0	0	-6.50	-10.25	0.817949	4.480586	2.609130	62.352375	0	62.420612	0.774834
2120	1000	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-10.25	0.816337	4.475751	2.607704	62.392525	0	62.406570	0.774834
2121	1000	2	1	2	0	1	2	0	1	0	0	1	0	0	0	0	-6.50	-10.25	0.816337	4.474139	2.609130	62.460850	0	62.433701	0.774834
2122	1000	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.25	0.817143	4.477363	2.613407	62.530067	0	62.475784	0.774834
2123	1000	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.826813	4.525714	2.619110	61.886803	0	62.625629	0.774834
2124	1000	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.817949	4.475751	2.617684	62.680786	0	62.694736	0.774834
2125	1000	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.819560	4.480586	2.621962	62.722599	0	62.722599	0.774834
2126	1000	3	3	2	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.817949	4.477363	2.619110	62.694736	0	62.694736	0.774834
2127	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.818755	4.478974	2.639071	63.243645	0	62.872803	0.774834
2128	1000	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.820366	4.475751	2.624813	62.886688	0	62.900566	0.774834
2129	1000	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.818755	4.474139	2.623387	62.872803	0	62.886688	0.774834
2130	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.818755	4.475751	2.626239	62.927868	0	62.941730	0.774834
2131	1000	3	2	5	0	2	1	0	1	0	0	1	0	0	0	0	-6.50	-10.00	0.819560	4.477363	2.630516	63.024071	0	62.955971	0.774834
2132	1000	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.827619	4.525714	2.649051	62.742054	0	63.133778	0.774834
2133	1000	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.819560	4.475751	2.631942	63.092598	0	63.106400	0.774834
2134	1000	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.823590	4.482198	2.634794	63.065498	0	63.161343	0.774834
2135	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.821172	4.478974	2.637645	63.202492	0	63.188862	0.774834
2136	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.821172	4.478974	2.656180	63.737461	0	63.271107	0.774834
2137	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.821172	4.488645	2.640496	63.120602	0	63.353394	0.774834
2138	1000	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	-6.50	-10.00	0.821978	4.478974	2.641922	63.325943	0	63.312229	0.774834
2139	1000	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.821978	4.475751	2.641922	63.380863	0	63.394562	0.774834
2140	1000	3	1	1	0	1	1	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.821978	4.477363	2.644774	63.435726	0	63.530983	0.774834
2141	1000	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.25	0.821172	4.514432	2.691823	64.156006	0	63.573135	0.774834
2142	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.822784	4.475751	2.649051	63.586765	0	63.586765	0.774834
2143	1000	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.822784	4.475751	2.650477	63.627949	0	63.627949	0.774834
2144	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.822784	4.478974	2.651902	63.614006	0	63.614006	0.774834
2145	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.823590	4.478974	2.654754	63.696304	0	63.696304	0.774834
2146	1000	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.832454	4.525714	2.659031	63.027138	0	63.792667	0.774834
2147	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.823590	4.475751	2.659031	63.875031	0	63.819759	0.774834
2148	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.824396	4.477363	2.657605	63.806217	0	63.806217	0.774834
2149	1000	2	2	1	0	2	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.825202	4.475751	2.660457	63.916214	0	63.927731	0.774834
2150	1000	2	3	3	0	1	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.826813	4.522491	2.681843	63.733360	0	64.123001	0.774834
2151	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.825202	4.474139	2.664734	64.067490	0	64.067490	0.774834
2152	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.824396	4.474139	2.666160	64.108688	0	64.080948	0.774834
2153	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.825202	4.475751	2.669012	64.163307	0	64.163307	0.774834
2154	1000	2	1	3	0	0	2	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.825202	4.474139	2.670437	64.232269	0	64.176720	0.774834
2155	1000	3	3	1	0	2	0	0	0	0	0	0	0	0	0	0	-6.50	-9.75	0.834872	4.525714	2.678992	63.597305	0	64.273468	0.774834
2156	1000	3	2	1	0	2	1	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.826007	4.472528	2.673289	64.342491	0	64.383705	0.774834
2157	1000	3	0	3	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-9.75	0.827619	4.477363	2.678992	64.423714	0	64.423714	0.774834
2158	1000	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	-6.50	-10.00	0.826007	4.474139	2.676140	64.397057	0	64.397057	0.774834
2159	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-9.75	0.827619	4.475751	2.706081	65.234016	0	64.533928	0.774834
2160	1000	0	3	3	0	0	0	0	1	0	0	0	0	0	0	0	-6.50	-9.75	0.833260	4.477363	2.681843	64.506042	0	64.589760	0.774834
2161	1000	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-9.75	0.826813	4.472528	2.683269	64.630974	0	64.603035	0.774834
2162	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-9.75	0.827619	4.475751	2.686121	64.657478	0	64.657478	0.774834
2163	1000	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	-6.50	-9.75	0.828425	4.474139	2.688972	64.767815	0	64.432190	0.774834
2164	1000	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-6.50	-10.00	0.832454	4.522491	2.707507	64.466965	0	64.837013	0.774834
2165	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.75	0.829231	4.474139	2.690398	64.809006	0	64.822197	0.774834
2166	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.50	-9.75	0.830843	4.480586	2.693249	64.779427	0	64.863373	0.774834
2167	1000	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	-6.50	-9.75	0.830037	4.477363	2.696101	64.917717	0	64.930855	0.774834
2168	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.75	0.830037	4.477363	2.708933	65.288216	0	64.886307	0.774834
2169	1000	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	-6.00	-9.75	0.830037	4.495092	2.700378	64.733696	0	65.097389	0.774834
2170	1000	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.75	0.830037	4.475751	2.700378	65.069290	0	65.110466	0.774834
2171	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.75	0.830843	4.475751	2.701804	65.110466	0	65.110466	0.774834
2172	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.75	0.830037	4.474139	2.701804	65.138588	0	65.143730	0.774834
2173	1000	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-10.00	0.830843	4.511209	2.724616	65.150803	0	65.290344	0.774834
2174	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.75	0.831648	4.472528	2.706081	65.290344	0	65.303368	0.774834
2175	1000	3	1	2	0	0	2	0	0	0	0	0	0	0	0	0	-6.00	-9.75	0.830843	4.472528	2.708933	65.372772	0	65.385757	0.774834
2176	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.75	0.831648	4.475751	2.711784	65.398735	0	65.411713	0.774834
2177	1000	2	2	1	0	2	0	0	0	0	0	0	0	0	0	0	-6.00	-9.75	0.832454	4.474139	2.710358	65.385757	0	65.411713	0.774834
2178	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.50	0.840513	4.522491	2.723190	64.915276	0	65.537613	0.774834
2179	1000	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	-6.00	-9.75	0.832454	4.472528	2.716061	65.578819	0	65.578819	0.774834
2180	1000	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.50	0.834066	4.475751	2.718913	65.604645	0	65.632927	0.774834
2181	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.50	0.833260	4.472528	2.720339	65.702454	0	65.674126	0.774834
2182	1000	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.50	0.834066	4.477363	2.740299	66.193863	0	65.810547	0.774834
2183	1000	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	-6.00	-9.50	0.840513	4.475751	2.727468	65.851730	0	65.867302	0.774834
2184	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.50	0.834066	4.474139	2.727468	65.880112	0	65.921303	0.774834
2185	1000	2	3	2	0	1	0	0	1	0	0	0	0	0	0	0	-6.00	-9.50	0.834066	4.472528	2.728893	65.949715	0	65.892914	0.774834
2186	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.50	0.834066	4.472528	2.730319	65.990929	0	65.587433	0.774834
2187	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.00	-9.75	0.834872	4.519268	2.751705	65.786484	0	66.114555	0.774834
