quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
3582	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.00	9.25	1.677802	4.846447	4.311480	102.078682	0	101.926224	0.774834
3583	1000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12.00	9.25	1.677802	4.846447	4.308629	102.002609	0	101.926559	0.774834
3584	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12.00	9.25	1.677802	4.841612	4.282965	101.432137	0	102.041458	0.774834
3585	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12.00	9.25	1.677802	4.841612	4.308629	102.117393	0	101.964760	0.774834
3586	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12.00	9.25	1.679414	4.844835	4.310054	102.078903	0	102.002609	0.774834
3587	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12.00	9.25	1.680220	4.846447	4.310054	102.040649	0	102.002426	0.774834
3588	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.00	9.50	1.681832	4.848059	4.312906	102.078468	0	101.964409	0.774834
3589	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	12.00	9.50	1.680220	4.841612	4.292945	101.698639	0	102.079323	0.774834
3590	1000	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	12.00	9.50	1.682637	4.848059	4.312906	102.078468	0	101.964233	0.774834
3591	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12.00	9.50	1.683443	4.848059	4.311480	102.040451	0	102.002228	0.774834
3592	1000	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	12.00	9.50	1.685861	4.852894	4.314332	102.001862	0	101.963699	0.774834
3593	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.50	1.686667	4.852894	4.294371	101.470131	0	102.154503	0.774834
3594	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.50	1.685861	4.849670	4.312906	102.040253	0	102.002060	0.774834
3595	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.50	1.686667	4.851282	4.317183	102.116028	0	101.963890	0.774834
3596	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.50	1.688278	4.851282	4.312906	102.002060	0	102.001862	0.774834
3597	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.50	1.687473	4.848059	4.310054	102.002426	0	101.926224	0.774834
3598	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.50	1.686667	4.843224	4.304351	101.964951	0	101.964760	0.774834
3599	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.50	1.687473	4.846447	4.311480	102.078682	0	101.926224	0.774834
3600	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	12.50	9.50	1.689890	4.852894	4.314332	102.001862	0	101.887772	0.774834
3601	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.50	1.690696	4.852894	4.314332	102.001862	0	101.963699	0.774834
3602	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.50	1.690696	4.854506	4.213103	99.267960	0	102.192772	0.774834
3603	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.50	1.690696	4.849670	4.312906	102.040253	0	101.888069	0.774834
3604	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.50	1.692308	4.852894	4.315757	102.039848	0	102.039848	0.774834
3605	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.50	1.693920	4.854506	4.318609	102.077606	0	102.039436	0.774834
3606	1000	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	12.50	9.50	1.693114	4.852894	4.317183	102.077820	0	101.432152	0.774834
3607	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.693920	4.848059	4.339995	102.800812	0	102.116714	0.774834
3608	1000	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.694725	4.851282	4.318609	102.154022	0	102.115807	0.774834
3609	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	12.50	9.75	1.697949	4.859341	4.320035	102.001099	0	101.925240	0.774834
3610	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.696337	4.854506	4.320035	102.115570	0	102.039436	0.774834
3611	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.697143	4.854506	4.291519	101.356201	0	102.116257	0.774834
3612	1000	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	12.50	9.75	1.697949	4.856117	4.321460	102.115349	0	102.039436	0.774834
3613	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.697949	4.851282	4.317183	102.116028	0	102.039635	0.774834
3614	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.698755	4.852894	4.315757	102.039848	0	102.039635	0.774834
3615	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.700366	4.857729	4.321460	102.077179	0	101.811455	0.774834
3616	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.701172	4.851282	4.297223	101.584129	0	102.040451	0.774834
3617	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.700366	4.854506	4.318609	102.077606	0	101.925568	0.774834
3618	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.701978	4.856117	4.321460	102.115349	0	102.039230	0.774834
3619	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.702784	4.857729	4.322886	102.115112	0	102.001099	0.774834
3620	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.703590	4.857729	4.318609	102.001297	0	101.925407	0.774834
3621	1000	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	12.50	9.75	1.702784	4.852894	4.320035	102.153778	0	102.001480	0.774834
3622	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.704396	4.857729	4.322886	102.115112	0	102.039032	0.774834
3623	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.706007	4.860952	4.324312	102.076759	0	102.076759	0.774834
3624	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.706813	4.860952	4.324312	102.076759	0	102.000725	0.774834
3625	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.708425	4.862564	4.302926	101.470062	0	102.190765	0.774834
3626	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.707619	4.860952	4.325737	102.114670	0	102.038429	0.774834
3627	1000	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.707619	4.859341	4.322886	102.076965	0	101.924919	0.774834
3628	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	9.75	1.708425	4.860952	4.320035	101.962997	0	102.000725	0.774834
3629	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	10.00	1.710037	4.860952	4.322886	102.038834	0	102.039032	0.774834
3630	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	12.50	10.00	1.710843	4.860952	4.307203	101.621742	0	102.076759	0.774834
3631	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12.50	10.00	1.710037	4.859341	4.325737	102.152824	0	101.962830	0.774834
3632	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.50	10.00	1.713260	4.860952	4.324312	102.076759	0	102.000725	0.774834
3633	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.00	1.712454	4.860952	4.327163	102.152596	0	101.962646	0.774834
3634	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12.50	10.00	1.714066	4.864176	4.307203	101.545830	0	102.190765	0.774834
3635	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.00	1.713260	4.860952	4.324312	102.076759	0	101.962830	0.774834
3636	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.00	1.715678	4.865788	4.330015	102.113991	0	102.038033	0.774834
3637	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.00	1.716484	4.867399	4.328589	102.038033	0	101.962128	0.774834
3638	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.00	1.716484	4.864176	4.327163	102.076324	0	101.924583	0.774834
3639	1000	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.00	1.716484	4.862564	4.308629	101.621681	0	102.114670	0.774834
3640	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.00	1.716484	4.862564	4.324312	102.038635	0	102.000542	0.774834
3641	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.00	1.718901	4.867399	4.327163	102.000160	0	102.000160	0.774834
3642	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.00	1.719707	4.867399	4.330015	102.075897	0	102.000160	0.774834
3643	1000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.00	1.719707	4.865788	4.311480	101.621559	0	102.039032	0.774834
3644	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.00	1.718901	4.860952	4.327163	102.152596	0	102.076538	0.774834
3645	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.00	1.720513	4.865788	4.328589	102.076103	0	101.962471	0.774834
3646	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.722125	4.867399	4.330015	102.075897	0	102.075684	0.774834
3647	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.722931	4.869011	4.331440	102.075684	0	102.038033	0.774834
3648	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.722931	4.865788	4.305777	101.470039	0	102.076103	0.774834
3649	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.723736	4.867399	4.331440	102.113754	0	102.037834	0.774834
3650	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.724542	4.869011	4.332866	102.113548	0	101.999786	0.774834
3651	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.726154	4.870623	4.330015	101.999786	0	101.999786	0.774834
3652	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.726960	4.872234	4.358530	102.718369	0	102.038231	0.774834
3653	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.726960	4.869011	4.330015	102.037834	0	102.075478	0.774834
3654	1000	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	13.00	10.25	1.728572	4.870623	4.331440	102.037628	0	102.037430	0.774834
3655	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.729377	4.870623	4.331440	102.037628	0	101.999596	0.774834
3656	1000	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.729377	4.870623	4.325737	101.886253	0	101.923943	0.774834
3657	1000	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.731795	4.872234	4.223083	99.124527	0	102.037834	0.774834
3658	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.730989	4.872234	4.332866	102.037430	0	101.961594	0.774834
3659	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.732601	4.873846	4.330015	101.923782	0	101.961426	0.774834
3660	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.731795	4.872234	4.332866	102.037430	0	101.999596	0.774834
3661	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.734213	4.873846	4.320035	101.659058	0	102.151627	0.774834
3662	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.733407	4.867399	4.330015	102.075897	0	101.999420	0.774834
3663	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.735824	4.875458	4.334292	101.999222	0	101.923447	0.774834
3664	1000	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	13.00	10.25	1.734213	4.870623	4.334292	102.113312	0	101.923943	0.774834
3665	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.735018	4.870623	4.332866	102.075478	0	102.037430	0.774834
3666	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.737436	4.872234	4.312906	101.507812	0	102.075897	0.774834
3667	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.736630	4.870623	4.335718	102.151161	0	101.961769	0.774834
3668	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.739048	4.875458	4.338569	102.112633	0	101.999222	0.774834
3669	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.739854	4.873846	4.337143	102.112854	0	101.999222	0.774834
3670	1000	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.50	1.742271	4.872234	4.332866	102.037430	0	102.037430	0.774834
3671	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.50	1.741465	4.867399	4.335718	102.227364	0	102.037628	0.774834
3672	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.50	1.743077	4.872234	4.331440	101.999596	0	102.037231	0.774834
3673	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.50	1.745495	4.873846	4.332866	101.999420	0	102.074837	0.774834
3674	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.50	1.747912	4.875458	4.331440	101.923607	0	101.885666	0.774834
3675	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.75	1.749524	4.875458	4.315757	101.507759	0	101.999420	0.774834
3676	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.75	1.750330	4.877069	4.341421	102.150215	0	102.036415	0.774834
3677	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.75	1.753553	4.878681	4.341421	102.112190	0	101.923119	0.774834
3678	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.75	1.755165	4.878681	4.341421	102.112190	0	102.074196	0.774834
3679	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.75	1.756777	4.880293	4.341421	102.074196	0	101.960709	0.774834
3680	1000	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	13.50	10.75	1.754359	4.870623	4.337143	102.188995	0	101.961594	0.774834
3681	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.75	1.756777	4.877069	4.337143	102.036827	0	101.998657	0.774834
3682	1000	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.75	1.759194	4.878681	4.337143	101.998856	0	101.885338	0.774834
3683	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.50	10.75	1.760806	4.878681	4.337143	101.998856	0	101.998657	0.774834
3684	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	11.00	1.761612	4.877069	4.317183	101.507736	0	102.150917	0.774834
3685	1000	1	2	1	0	1	1	0	1	0	0	1	0	0	0	0	14.00	11.00	1.761612	4.877069	4.338569	102.074623	0	102.074402	0.774834
3686	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	11.00	1.764835	4.878681	4.341421	102.112190	0	102.036629	0.774834
3687	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	11.00	1.766447	4.881905	4.342846	102.073975	0	102.073761	0.774834
3688	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	11.00	1.766447	4.881905	4.342846	102.073975	0	101.998283	0.774834
3689	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14.00	11.00	1.771282	4.878681	4.320035	101.545486	0	102.112190	0.774834
3690	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	11.00	1.769670	4.880293	4.339995	102.036415	0	101.998459	0.774834
3691	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	11.00	1.771282	4.880293	4.339995	102.036415	0	101.885048	0.774834
3692	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	11.25	1.776923	4.881905	4.344272	102.111732	0	102.073975	0.774834
3693	1000	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	14.00	11.25	1.785788	4.883517	4.322886	101.507629	0	102.074623	0.774834
3694	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	11.25	1.784982	4.880293	4.344272	102.149719	0	101.960709	0.774834
3695	1000	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	14.00	11.50	1.788205	4.885128	4.344272	102.035828	0	101.884750	0.774834
3696	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	14.00	11.75	1.801099	4.885128	4.345698	102.073555	0	101.997719	0.774834
3697	1000	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	14.50	11.75	1.809963	4.885128	4.347124	102.111275	0	102.035828	0.774834
3698	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	14.50	12.00	1.818022	4.880293	4.341421	102.074196	0	102.036415	0.774834
