time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.295796	4.282964	4.281538	2.096044	17.250000	-59.500000	99.307449	99.009239	99.009239	0	0	1	1	-1	0
2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.290093	4.275836	4.278687	2.094432	17.250000	18.000000	99.269463	98.933891	98.971169	0	0	0	1	141	1351494
3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4.944762	4.288667	4.277261	4.275836	2.095238	17.250000	18.000000	99.195625	98.934700	98.934700	0	0	0	1	147	1367636
5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.282964	4.280113	4.272984	2.095238	17.250000	18.000000	99.232185	98.971169	98.933891	0	0	1	1	147	1303263
6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.288667	4.275836	4.275836	2.095238	17.250000	18.000000	99.268776	99.007675	98.970383	0	0	1	1	147	1151018
7	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.288667	4.275836	4.275836	2.095238	17.250000	18.000000	99.232185	98.971169	99.008469	0	0	1	1	147	1151000
8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.288667	4.274410	4.274410	2.095238	17.250000	18.000000	99.268776	98.933075	99.007675	0	0	1	1	147	1169970
9	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.287241	4.274410	4.272984	2.095238	17.250000	18.000000	99.231468	98.895782	98.933075	0	0	1	1	147	1151015
11	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	4.943151	4.287241	4.272984	4.272984	2.095238	17.250000	18.000000	99.194893	98.896599	98.896599	0	0	1	1	147	1151000
12	1	0	2	3	0	0	0	0	0	1	0	0	0	0	0	4.941538	4.287241	4.274410	4.271558	2.095238	17.250000	18.000000	99.268776	98.933075	98.933075	0	0	1	1	148	1151006
13	2	1	3	2	0	1	0	0	0	0	0	0	0	0	0	4.943151	4.290093	4.278687	4.277261	2.094432	17.250000	18.000000	99.306763	99.008469	98.971169	0	0	1	1	148	1164594
14	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	4.944762	4.288667	4.275836	4.272984	2.096044	17.250000	18.000000	99.158348	98.487404	99.046524	0	0	1	1	148	1152165
15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.287241	4.275836	4.272984	2.096044	17.250000	18.000000	99.194893	98.859314	98.859314	0	0	1	1	148	1150973
17	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	4.941538	4.288667	4.275836	4.272984	2.095238	17.250000	18.000000	99.194176	98.858490	98.895782	0	0	1	1	148	1164584
18	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.274410	4.267281	4.265855	2.094432	17.250000	18.000000	99.119583	98.560097	98.933075	0	0	1	1	148	1151014
19	1	1	3	1	0	1	0	0	0	0	0	0	0	0	0	4.941538	4.290093	4.275836	4.274410	2.095238	17.250000	18.000000	99.306068	98.970383	98.933075	0	0	1	1	148	1150965
20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.287241	4.277261	4.278687	2.095238	17.250000	18.000000	99.157608	98.859314	98.896599	0	0	1	1	148	1150965
21	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.287241	4.272984	4.272984	2.096044	17.250000	18.000000	99.231468	98.895782	98.895782	0	0	1	1	148	1164618
23	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.285816	4.272984	4.272984	2.096044	17.250000	18.000000	99.083794	98.487404	98.561943	0	0	1	1	148	1151013
24	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.285816	4.274410	4.277261	2.096044	17.250000	18.000000	99.083031	98.822021	98.859314	0	0	1	1	148	1150964
25	3	1	0	2	0	0	1	0	0	0	0	0	0	0	0	4.939927	4.287241	4.277261	4.278687	2.096044	17.250000	18.000000	99.268059	99.006889	99.044197	0	0	1	1	148	1164604
26	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.284390	4.272984	4.277261	2.096850	17.250000	18.000000	99.157608	98.859314	98.896599	0	0	1	1	148	1152260
27	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.284390	4.272984	4.263004	2.096850	17.250000	18.000000	99.044983	98.895782	98.933075	0	0	1	1	148	1150967
29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.284390	4.272984	4.275836	2.097656	17.250000	18.000000	99.120316	98.822021	98.933891	0	0	1	1	148	1150978
30	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.285816	4.272984	4.274410	2.098462	17.500000	18.000000	99.194176	98.895782	98.970383	0	0	1	1	148	1164596
