time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444474999	29	33	28	34	2	1	3	2	4	5	0	0	0	0	0	4.943151	0.521826	0.520400	0.517549	1.409451	3.000000	5.000000	0.719479	0.682191	0.644904	0	0	1	1	155	1164661
1444475001	32	31	35	23	1	3	1	1	2	4	0	0	0	0	0	4.943151	0.518974	0.518974	0.518974	1.408645	3.000000	5.000000	0.682191	0.644904	0.570331	0	0	1	1	155	1218013
1444475002	32	29	35	47	4	3	0	4	4	9	0	0	0	0	0	4.944762	0.521826	0.520400	0.518974	1.409451	3.000000	5.000000	0.677756	0.677756	0.603207	0	0	1	1	155	1167394
1444475003	31	26	40	33	1	4	3	2	2	6	0	0	0	0	0	4.944762	0.521826	0.521826	0.517549	1.408645	2.750000	5.000000	0.677756	0.677756	0.491381	0	0	1	1	155	1201271
1444475004	36	37	36	35	5	4	4	6	6	7	1	1	2	2	1	4.943151	0.521826	0.520400	0.517549	1.409451	3.000000	5.000000	0.719479	0.682191	0.607617	0	0	1	1	155	1167394
1444475006	34	44	39	38	4	0	1	2	6	8	0	0	0	0	0	4.938315	0.521826	0.523252	0.518974	1.408645	3.000000	5.000000	0.732842	0.732842	0.620872	0	0	1	1	155	1167419
1444475007	36	31	28	40	2	2	3	1	1	8	0	0	0	0	0	4.939927	0.521826	0.520400	0.516123	1.406227	2.750000	5.000000	0.728385	0.691074	0.616451	0	0	1	1	155	1169986
1444475008	32	28	37	35	2	5	2	4	4	6	1	0	0	0	0	4.941538	0.521826	0.520400	0.517549	1.409451	3.000000	5.000000	0.686632	0.686632	0.612034	0	0	1	1	155	1168550
1444475009	38	29	35	36	5	4	4	6	3	4	3	3	2	0	2	4.941538	0.521826	0.520400	0.518974	1.409451	3.000000	5.000000	0.686632	0.686632	0.612034	0	0	1	1	155	1167428
1444475010	35	26	32	35	3	3	4	1	6	4	0	0	1	0	0	4.943151	0.520400	0.523252	0.518974	1.409451	3.000000	5.000000	0.682191	0.682191	0.607617	0	0	1	1	155	1164697
1444475012	40	36	36	44	5	3	3	2	3	6	0	0	1	0	0	4.941538	0.523252	0.520400	0.517549	1.408645	3.000000	5.000000	0.686632	0.537436	0.574735	0	0	1	1	155	1167405
1444475013	37	38	27	33	4	1	1	3	6	4	0	0	0	1	0	4.943151	0.521826	0.520400	0.518974	1.409451	3.000000	5.000000	0.682191	0.682191	0.607617	0	0	1	1	155	1167429
1444475014	39	33	36	34	4	3	4	2	5	5	0	1	1	0	0	4.943151	0.521826	0.521826	0.517549	1.408645	3.000000	5.000000	0.719479	0.682191	0.644904	0	0	1	1	155	1167429
1444475015	44	28	33	38	3	1	4	3	2	3	0	0	0	1	0	4.946374	0.521826	0.523252	0.518974	1.408645	2.750000	5.000000	0.747849	0.747849	0.561534	0	0	1	1	155	1164706
1444475016	39	34	29	36	6	4	3	3	5	5	0	0	1	1	0	4.951209	0.520400	0.518974	0.517549	1.409451	2.750000	5.000000	0.697266	0.585588	0.585588	0	0	1	1	155	1167404
1444475018	29	38	28	37	5	0	4	1	3	4	0	0	0	0	0	4.941538	0.520400	0.518974	0.517549	1.407839	2.750000	5.000000	0.723931	0.649333	0.612034	0	0	1	1	155	1167428
1444475019	41	48	27	39	7	5	4	1	4	2	1	0	0	0	0	4.943151	0.521826	0.516123	0.516123	1.409451	3.000000	5.000000	0.682191	0.644904	0.607617	0	0	1	1	155	1164665
1444475020	22	27	32	19	1	1	3	2	0	4	0	0	0	0	0	4.946374	0.521826	0.521826	0.520400	1.409451	3.000000	5.000000	0.710586	0.673322	0.636060	0	0	1	1	155	1168541
1444475021	40	30	35	30	4	1	0	2	3	4	0	0	0	0	0	4.943151	0.521826	0.520400	0.517549	1.408645	3.000000	5.000000	0.682191	0.644904	0.607617	0	0	1	1	155	1167419
1444475022	38	37	38	35	4	5	2	4	7	8	1	1	0	1	0	4.941538	0.520400	0.520400	0.517549	1.408645	3.000000	5.000000	0.686632	0.686632	0.574735	0	0	1	1	155	1164661
1444475024	37	39	31	39	8	4	3	3	5	5	1	2	1	2	1	4.941538	0.518974	0.516123	0.517549	1.407839	2.750000	5.000000	0.761231	0.686632	0.649333	0	0	1	1	155	1167395
1444475025	33	35	34	35	6	2	3	6	3	7	1	1	0	1	0	4.941538	0.521826	0.521826	0.516123	1.409451	3.000000	5.000000	0.686632	0.649333	0.612034	0	0	1	1	155	1167416
1444475026	39	32	31	30	6	3	1	3	3	2	1	0	0	1	0	4.943151	0.521826	0.523252	0.517549	1.408645	3.000000	5.000000	0.719479	0.719479	0.533044	0	0	1	1	155	1164652
1444475027	32	33	39	30	0	2	2	3	3	4	0	0	0	1	0	4.943151	0.521826	0.523252	0.518974	1.408645	3.000000	5.000000	0.719479	0.719479	0.607617	0	0	1	1	155	1167397
1444475028	22	39	29	30	3	0	0	2	1	5	0	0	0	0	0	4.941538	0.521826	0.520400	0.518974	1.407839	2.750000	5.000000	0.686632	0.649333	0.574735	0	0	1	1	155	1167419
1444475030	44	27	34	29	4	1	4	1	3	2	0	1	0	0	0	4.943151	0.516123	0.521826	0.516123	1.408645	3.000000	5.000000	0.495756	0.644904	0.533044	0	0	1	1	155	1167419
1444475031	40	27	34	31	4	5	4	4	4	4	1	1	0	0	0	4.938315	0.518974	0.518974	0.518974	1.408645	3.000000	5.000000	0.695518	0.695518	0.620872	0	0	1	1	155	1164681
1444475032	38	36	39	34	4	7	2	1	4	9	0	1	1	1	0	4.943151	0.521826	0.523252	0.517549	1.409451	3.000000	5.000000	0.719479	0.719479	0.570331	0	0	1	1	155	1168550
