time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444472118	33	32	41	26	3	2	0	5	5	3	0	0	0	0	0	4.939927	0.873987	0.871136	0.866858	1.722125	9.750000	12.500000	9.944329	9.832394	9.720459	0	0	1	1	156	1167435
1444472119	27	29	27	31	1	1	3	3	5	1	0	0	0	1	0	4.941538	0.873987	0.871136	0.865433	1.722125	9.750000	12.500000	9.862270	9.787671	9.750372	0	0	1	1	156	1214311
1444472121	25	39	32	26	6	2	3	2	2	3	0	0	0	0	0	4.941538	0.872561	0.869710	0.866858	1.722125	9.750000	12.500000	9.899570	9.787671	9.601175	0	0	1	1	156	1167416
1444472122	25	26	24	25	3	4	2	3	6	2	0	1	0	1	0	4.939927	0.873987	0.871136	0.864007	1.721319	9.500000	12.500000	9.944329	9.832394	9.720459	0	0	1	1	156	1201541
1444472123	28	35	33	28	3	4	2	3	6	2	0	1	0	0	0	4.943151	0.873987	0.871136	0.865433	1.721319	9.500000	12.500000	9.854838	9.817548	9.668401	0	0	1	1	156	1167419
1444472124	42	34	36	25	6	1	6	4	3	5	1	1	1	1	1	4.941538	0.872561	0.869710	0.865433	1.722125	9.750000	12.500000	9.862270	9.824970	9.675774	0	0	1	1	156	1167435
1444472125	37	32	30	32	7	1	3	3	7	2	0	1	0	0	0	4.938315	0.872561	0.871136	0.865433	1.720513	9.500000	12.500000	9.877147	9.802498	9.653204	0	0	1	1	156	1170182
1444472127	26	42	23	35	5	3	0	5	3	1	0	0	0	0	0	4.941538	0.869710	0.869710	0.865433	1.720513	9.500000	12.500000	9.824970	9.787671	9.675774	0	0	1	1	156	1168571
1444472128	33	28	30	32	5	3	0	5	3	4	0	0	0	1	0	4.943151	0.871136	0.869710	0.865433	1.720513	9.500000	12.500000	9.854838	9.780261	9.668401	0	0	1	1	156	1167445
1444472129	31	34	42	33	1	7	3	5	4	3	0	0	0	0	0	4.941538	0.871136	0.868284	0.862581	1.720513	9.500000	12.500000	9.862270	9.750372	9.563876	0	0	1	1	156	1164671
1444472130	31	26	39	41	2	2	2	2	5	1	1	0	0	0	0	4.943151	0.871136	0.862581	0.855452	1.719707	9.500000	12.500000	9.817548	9.742974	9.593827	0	0	1	1	156	1167425
1444472131	25	32	35	30	3	3	1	4	3	4	0	0	0	0	0	4.941538	0.869710	0.868284	0.862581	1.719707	9.500000	12.500000	9.824970	9.750372	9.563876	0	0	1	1	156	1167445
1444472133	32	45	26	34	2	0	0	1	7	3	0	0	0	0	0	4.941538	0.869710	0.868284	0.862581	1.718901	9.500000	12.500000	9.862270	9.713073	9.563876	0	0	1	1	156	1164674
1444472134	32	23	28	32	4	2	1	3	2	4	0	0	0	0	0	4.941538	0.868284	0.866858	0.862581	1.719707	9.500000	12.500000	9.787671	9.713073	9.601175	0	0	1	1	156	1167428
1444472135	32	37	33	33	4	2	4	6	8	2	2	0	0	0	0	4.939927	0.868284	0.868284	0.862581	1.719707	9.500000	12.500000	9.795082	9.720459	9.608525	0	0	1	1	156	1167445
1444472136	28	27	36	31	4	2	3	2	4	6	0	2	1	1	0	4.943151	0.868284	0.865433	0.862581	1.718095	9.500000	12.500000	9.780261	9.556540	9.444679	0	0	1	1	156	1167445
1444472137	30	30	24	29	4	4	2	0	6	1	0	1	0	0	0	4.941538	0.868284	0.865433	0.862581	1.716484	9.500000	12.500000	9.750372	9.713073	9.638474	0	0	1	1	156	1164652
1444472139	28	29	43	37	2	3	2	5	6	6	0	0	0	1	0	4.939927	0.869710	0.864007	0.862581	1.718095	9.500000	12.500000	9.757771	9.683147	9.533902	0	0	1	1	156	1168666
