time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444467796	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.292944	4.268707	4.268707	1.916337	13.750000	17.500000	99.083794	98.785599	98.785599	0	0	1	1	156	1164685
1444467797	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.285816	4.271558	4.271558	1.916337	13.750000	17.500000	99.156868	98.821190	98.821190	0	0	1	1	156	1214470
1444467798	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.284390	4.272984	4.270133	1.916337	13.750000	17.500000	99.119583	98.933075	98.821190	0	0	1	1	156	1167416
1444467799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.275836	4.275836	1.915531	13.750000	17.500000	99.305382	99.044197	98.969566	0	0	1	1	156	1201514
1444467801	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.275836	4.263004	4.277261	1.916337	13.750000	17.500000	99.082275	98.933075	98.821190	0	0	1	1	156	1167416
1444467802	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.282964	4.272984	4.272984	1.916337	13.750000	17.500000	99.083031	98.859314	98.822021	0	0	1	1	156	1167435
1444467803	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.274410	4.274410	1.915531	13.750000	17.500000	99.193443	98.969566	98.969566	0	0	1	1	156	1170238
1444467804	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.280113	4.272984	4.271558	1.916337	13.750000	17.500000	99.156143	98.969566	98.820328	0	0	1	1	156	1168571
1444467805	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.284390	4.275836	4.271558	1.916337	13.750000	17.500000	99.231468	98.933075	98.858490	0	0	1	1	156	1167445
1444467807	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.282964	4.272984	4.271558	1.916337	13.750000	17.500000	99.156868	98.858490	98.858490	0	0	1	1	156	1164688
1444467808	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.281538	4.274410	4.271558	1.916337	13.750000	17.500000	99.083031	98.896599	98.784737	0	0	1	1	156	1167425
1444467809	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.281538	4.270133	4.270133	1.916337	13.750000	17.500000	99.120316	98.859314	98.822021	0	0	1	1	156	1167444
1444467810	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	4.941538	4.281538	4.271558	4.270133	1.916337	13.750000	17.500000	99.156868	98.895782	98.895782	0	0	1	1	156	1164693
1444467811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.285816	4.272984	4.258727	1.916337	13.750000	17.500000	99.045746	98.859314	98.747452	0	0	1	1	156	1167426
1444467813	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.282964	4.272984	4.270133	1.916337	13.750000	17.500000	99.083031	98.933891	98.896599	0	0	1	1	156	1167445
