time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444477880	32	45	36	35	3	2	1	3	5	5	1	0	0	1	0	4.943151	0.523252	0.523252	0.520400	1.620586	7.500000	10.500000	0.756766	0.719479	0.644904	0	0	1	1	156	1167416
1444477882	25	33	38	38	3	2	2	1	1	7	1	0	0	0	0	4.943151	0.523252	0.523252	0.520400	1.620586	7.500000	10.500000	0.756766	0.756766	0.682191	0	0	1	1	156	1218039
1444477883	40	36	32	28	6	1	2	3	1	4	0	0	0	0	0	4.941538	0.523252	0.523252	0.520400	1.621392	7.500000	10.500000	0.761231	0.723931	0.686632	0	0	1	1	156	1167416
1444477884	41	44	24	39	6	1	1	3	4	3	0	0	0	0	0	4.939927	0.523252	0.523252	0.520400	1.620586	7.500000	10.500000	0.765698	0.728385	0.691074	0	0	1	1	156	1211736
1444477885	39	37	32	30	4	4	4	3	3	5	1	1	2	1	1	4.943151	0.523252	0.520400	0.520400	1.621392	7.500000	10.500000	0.756766	0.719479	0.682191	0	0	1	1	156	1167413
1444477886	42	37	29	31	6	4	4	2	4	7	0	0	3	1	0	4.943151	0.521826	0.523252	0.520400	1.621392	7.500000	10.500000	0.756766	0.719479	0.682191	0	0	1	1	156	1167435
1444477888	38	46	42	37	4	4	3	3	7	6	0	1	0	1	0	4.938315	0.520400	0.523252	0.521826	1.621392	7.500000	10.500000	0.770166	0.770166	0.695518	0	0	1	1	156	1170011
1444477889	37	36	26	40	9	3	2	3	5	3	2	0	0	0	0	4.943151	0.523252	0.523252	0.520400	1.621392	7.500000	10.500000	0.756766	0.682191	0.644904	0	0	1	1	156	1168571
1444477890	33	29	36	31	2	4	1	4	3	5	0	0	0	0	0	4.943151	0.523252	0.523252	0.520400	1.622198	7.500000	10.500000	0.756766	0.682191	0.570331	0	0	1	1	156	1167445
1444477891	36	28	31	34	4	7	1	1	4	4	0	0	0	0	0	4.941538	0.523252	0.523252	0.521826	1.622198	7.500000	10.500000	0.761231	0.686632	0.649333	0	0	1	1	156	1164683
