time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444469956	0	2	2	5	0	0	0	0	0	0	0	0	0	0	0	4.939927	2.318276	2.306870	2.305444	2.059780	16.500000	20.500000	47.703571	47.367771	47.367771	0	0	1	1	156	1164675
1444469957	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	2.318276	2.306870	2.304018	2.059780	16.500000	20.500000	47.646496	47.310806	47.273506	0	0	1	1	156	1214446
1444469959	6	11	5	5	3	0	0	1	2	0	0	0	0	0	0	4.941538	2.316850	2.305444	2.304018	2.059780	16.500000	20.500000	47.609200	47.310806	47.310806	0	0	1	1	156	1167415
1444469960	3	1	5	2	0	0	0	0	0	0	0	0	0	0	0	4.943151	2.308295	2.304018	2.299741	2.060586	16.500000	20.500000	47.552166	47.216587	47.216587	0	0	1	1	157	1201549
1444469961	2	4	3	1	0	0	0	0	0	0	0	0	0	0	0	4.938315	2.312573	2.302593	2.301167	2.059780	16.750000	20.500000	47.536743	47.312805	47.238155	0	0	1	1	156	1167416
1444469962	3	5	2	7	0	1	0	0	0	0	0	0	0	0	0	4.939927	2.309721	2.299741	2.299741	2.060586	16.750000	20.500000	47.554325	47.218529	47.143902	0	0	1	1	156	1167435
1444469963	4	6	3	7	0	1	1	1	1	0	0	0	0	0	0	4.939927	2.311147	2.301167	2.296890	2.059780	16.500000	20.500000	47.554325	47.218529	47.181213	0	0	1	1	156	1170204
1444469965	3	1	2	3	0	0	0	0	0	0	0	0	0	0	0	4.941538	2.309721	2.292612	2.296890	2.061392	16.750000	20.500000	47.460003	47.049709	47.087009	0	0	1	1	156	1168571
1444469966	4	2	3	1	0	0	0	0	0	0	0	0	0	0	0	4.943151	2.308295	2.294038	2.292612	2.060586	16.500000	20.500000	47.403019	47.067440	46.992863	0	0	1	1	156	1167445
1444469967	6	6	3	4	0	2	0	1	1	0	0	0	0	0	0	4.939927	2.224176	2.282632	2.285483	2.058975	16.500000	20.500000	47.181213	46.882717	46.808098	0	0	1	1	156	1175125
