time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444479321	33	30	32	42	4	1	1	0	3	5	0	0	0	0	0	4.943151	0.524677	0.523252	0.521826	1.941319	14.250000	16.500000	0.719479	0.794054	0.756766	0	0	1	1	157	1167437
1444479323	38	21	34	38	5	3	2	4	1	6	0	0	1	0	0	4.939927	0.523252	0.523252	0.521826	1.940513	14.250000	16.500000	0.765698	0.765698	0.728385	0	0	1	1	157	1229914
1444479324	37	38	41	34	5	4	3	3	2	5	3	0	0	0	0	4.939927	0.524677	0.523252	0.521826	1.941319	14.250000	16.500000	0.765698	0.653762	0.691074	0	0	1	1	157	1167437
1444479325	39	36	24	29	6	2	3	1	3	2	1	1	0	0	0	4.939927	0.524677	0.524677	0.523252	1.940513	14.250000	16.500000	0.840319	0.803008	0.728385	0	0	1	1	157	1201479
1444479326	38	28	36	32	3	4	1	1	3	4	0	0	0	0	0	4.941538	0.526103	0.526103	0.521826	1.941319	14.250000	16.500000	0.798530	0.835829	0.723931	0	0	1	1	157	1167440
1444479328	37	35	32	33	3	2	0	4	3	6	0	0	0	1	0	4.936703	0.577430	0.523252	0.521826	1.942125	14.250000	16.500000	0.774638	0.811974	0.737302	0	0	1	1	157	1167451
1444479329	35	30	37	22	2	3	0	3	3	3	0	0	0	0	0	4.939927	0.524677	0.524677	0.523252	1.941319	14.250000	16.500000	0.840319	0.803008	0.765698	0	0	1	1	157	1170148
1444479330	48	24	23	30	3	0	3	1	4	3	0	0	0	0	0	4.941538	0.526103	0.527529	0.521826	1.942930	14.250000	16.500000	0.761231	0.835829	0.723931	0	0	1	1	157	1168696
1444479331	31	29	36	44	4	3	3	5	2	5	1	0	0	0	0	4.938315	0.524677	0.527529	0.523252	1.942930	14.250000	16.500000	0.807490	0.844813	0.732842	0	0	1	1	157	1167461
1444479332	28	23	28	39	3	0	2	2	3	3	0	1	0	0	0	4.941538	0.524677	0.526103	0.523252	1.944542	14.250000	16.500000	0.761231	0.835829	0.723931	0	0	1	1	157	1164710
1444479334	30	30	27	35	3	2	0	2	3	5	0	0	0	0	0	4.941538	0.526103	0.527529	0.523252	1.942930	14.250000	16.500000	0.798530	0.835829	0.723931	0	0	1	1	157	1167447
1444479335	36	40	29	37	6	3	2	1	7	4	0	0	0	0	0	4.939927	0.523252	0.527529	0.521826	1.943736	14.250000	16.500000	0.803008	0.840319	0.728385	0	0	1	1	157	1167461
1444479336	39	37	33	36	5	2	4	4	5	4	1	0	1	1	0	4.939927	0.524677	0.527529	0.523252	1.943736	14.250000	16.500000	0.765698	0.840319	0.579140	0	0	1	1	157	1164694
1444479337	47	36	31	31	3	1	1	2	2	3	0	0	0	0	0	4.939927	0.524677	0.526103	0.523252	1.943736	14.250000	16.500000	0.765698	0.877631	0.728385	0	0	1	1	157	1167446
1444479338	41	34	28	36	4	0	1	2	3	4	0	0	0	0	0	4.939927	0.526103	0.527529	0.521826	1.943736	14.250000	16.500000	0.803008	0.840319	0.691074	0	0	1	1	157	1167461
1444479340	35	29	38	36	2	1	2	2	5	5	0	0	0	0	0	4.943151	0.526103	0.524677	0.520400	1.944542	14.250000	16.500000	0.831341	0.868628	0.756766	0	0	1	1	157	1167462
1444479341	28	29	41	32	3	4	2	3	2	4	1	0	0	0	0	4.938315	0.524677	0.527529	0.523252	1.943736	14.250000	16.500000	0.844813	0.882137	0.695518	0	0	1	1	157	1164687
1444479342	36	27	42	35	2	4	2	3	3	6	0	0	0	1	0	4.939927	0.523252	0.527529	0.521826	1.945348	14.250000	16.500000	0.840319	0.840319	0.728385	0	0	1	1	157	1168583
1444479343	42	36	30	44	7	3	3	3	5	5	1	0	0	1	0	4.939927	0.524677	0.526103	0.520400	1.945348	14.250000	16.500000	0.765698	0.840319	0.728385	0	0	1	1	157	1167451
1444479344	30	28	35	36	1	0	5	2	4	7	0	0	0	0	0	4.941538	0.523252	0.526103	0.521826	1.946154	14.250000	16.500000	0.798530	0.835829	0.574735	0	0	1	1	157	1164682
1444479346	37	44	30	34	9	3	0	2	7	3	0	0	0	0	0	4.941538	0.524677	0.526103	0.523252	1.946960	14.250000	16.500000	0.761231	0.835829	0.723931	0	0	1	1	157	1167437
1444479347	31	32	31	38	1	1	1	3	5	9	0	0	0	0	0	4.939927	0.523252	0.526103	0.523252	1.945348	14.250000	16.500000	0.840319	0.840319	0.728385	0	0	1	1	157	1167451
1444479348	20	33	36	31	3	2	1	3	2	4	0	0	0	1	0	4.941538	0.526103	0.527529	0.521826	1.946154	14.250000	16.500000	0.686632	0.835829	0.649333	0	0	1	1	157	1164687
1444479349	28	23	42	32	1	2	2	1	4	6	0	0	0	0	0	4.941538	0.526103	0.527529	0.523252	1.946960	14.250000	16.500000	0.798530	0.835829	0.723931	0	0	1	1	157	1167437
1444479350	34	43	34	37	2	1	5	4	5	6	0	0	1	2	0	4.939927	0.524677	0.527529	0.523252	1.946960	14.250000	17.000000	0.765698	0.877631	0.765698	0	0	1	1	157	1167454
1444479352	31	26	32	31	2	6	1	1	1	6	0	0	0	0	0	4.936703	0.523252	0.526103	0.514697	1.944542	14.250000	17.000000	0.811974	0.811974	0.699966	0	0	1	1	157	1164680
1444479353	27	40	24	42	4	1	2	2	3	4	0	0	0	0	0	4.938315	0.524677	0.527529	0.523252	1.946960	14.250000	17.000000	0.770166	0.844813	0.695518	0	0	1	1	157	1167437
1444479354	36	27	27	36	2	3	2	1	2	4	0	0	0	0	0	4.941538	0.526103	0.527529	0.523252	1.948572	14.250000	17.000000	0.835829	0.873128	0.686632	0	0	1	1	157	1168607
1444479355	25	41	33	34	3	1	0	3	6	6	0	0	0	0	0	4.939927	0.526103	0.527529	0.521826	1.947766	14.250000	17.000000	0.765698	0.877631	0.765698	0	0	1	1	157	1167461
1444479356	32	32	35	32	4	2	0	1	5	7	0	0	0	0	0	4.939927	0.523252	0.527529	0.523252	1.947766	14.250000	17.000000	0.877631	0.914942	0.765698	0	0	1	1	157	1164697
1444479358	32	32	33	35	2	0	1	3	2	5	0	0	0	0	0	4.941538	0.524677	0.526103	0.521826	1.947766	14.250000	17.000000	0.761231	0.873128	0.761231	0	0	1	1	157	1167447
1444479359	32	45	36	29	6	3	4	5	3	4	1	0	0	1	0	4.939927	0.523252	0.527529	0.523252	1.948572	14.250000	17.000000	0.840319	0.840319	0.765698	0	0	1	1	157	1167464
1444479360	36	37	32	39	7	2	2	3	1	5	0	0	0	0	0	4.938315	0.450538	0.526103	0.520400	1.947766	14.250000	17.000000	0.732842	0.807490	0.658195	0	0	1	1	157	1164698
1444479361	27	37	35	39	7	2	1	3	1	3	0	0	1	0	0	4.939927	0.526103	0.527529	0.521826	1.949377	14.250000	17.000000	0.765698	0.877631	0.691074	0	0	1	1	157	1167446
1444479362	41	33	39	32	4	2	5	1	5	5	0	0	0	0	0	4.939927	0.524677	0.527529	0.523252	1.949377	14.250000	17.000000	0.803008	0.877631	0.765698	0	0	1	1	157	1167464
1444479364	22	38	29	34	3	1	0	3	2	5	0	0	0	0	0	4.943151	0.526103	0.526103	0.523252	1.949377	14.250000	17.000000	0.794054	0.868628	0.756766	0	0	1	1	157	1164688
1444479365	38	34	26	36	5	3	2	3	5	4	0	1	1	1	0	4.938315	0.526103	0.518974	0.516123	1.948572	14.250000	17.000000	0.770166	0.807490	0.770166	0	0	1	1	157	1167442
1444479366	39	35	43	30	6	2	2	3	2	4	2	0	0	0	0	4.939927	0.523252	0.524677	0.523252	1.949377	14.250000	17.000000	0.765698	0.803008	0.728385	0	0	1	1	157	1168701
1444479367	28	27	33	26	2	2	0	1	0	4	0	0	0	0	0	4.939927	0.523252	0.527529	0.523252	1.950183	14.250000	17.000000	0.765698	0.840319	0.691074	0	0	1	1	157	1164692
1444479368	32	32	31	26	5	0	1	1	4	3	0	1	0	0	0	4.938315	0.548915	0.523252	0.520400	1.950183	14.250000	17.000000	0.807490	0.807490	0.732842	0	0	1	1	157	1167437
1444479370	40	39	21	29	7	0	3	3	1	4	0	0	0	0	0	4.939927	0.526103	0.526103	0.521826	1.950989	14.250000	17.000000	0.803008	0.877631	0.765698	0	0	1	1	157	1167448
1444479371	31	40	36	38	3	0	4	3	6	9	0	0	0	0	0	4.939927	0.526103	0.526103	0.523252	1.950989	14.250000	17.000000	0.840319	0.765698	0.728385	0	0	1	1	157	1167451
1444479372	34	30	30	32	2	3	2	6	4	2	0	0	0	0	0	4.939927	0.524677	0.527529	0.517549	1.950989	14.250000	17.000000	0.989567	0.877631	0.728385	0	0	1	1	157	1175070
1444479373	30	33	32	34	3	3	1	1	5	2	0	0	0	0	0	4.941538	0.524677	0.523252	0.523252	1.951795	14.500000	17.000000	0.798530	0.798530	0.761231	0	0	1	1	157	1167436
1444479374	25	32	29	35	3	0	1	2	1	0	0	0	0	0	0	4.938315	0.524677	0.524677	0.521826	1.950989	14.500000	17.000000	0.807490	0.770166	0.732842	0	0	1	1	157	1167454
1444479376	30	30	35	39	4	1	1	0	3	10	0	1	0	0	0	4.941538	0.520400	0.521826	0.523252	1.951795	14.500000	17.000000	0.798530	0.798530	0.686632	0	0	1	1	157	1164688
1444479377	28	32	39	28	1	3	3	1	3	4	0	0	0	0	0	4.938315	0.521826	0.523252	0.520400	1.950183	14.250000	17.000000	0.770166	0.770166	0.620872	0	0	1	1	158	1167458
1444479378	31	40	33	36	3	2	2	3	8	4	0	1	1	1	0	4.938315	0.524677	0.527529	0.523252	1.951795	14.500000	17.000000	0.844813	0.844813	0.695518	0	0	1	1	157	1168602
1444479379	36	46	36	33	5	5	5	3	5	3	1	2	1	2	1	4.941538	0.524677	0.523252	0.521826	1.952601	14.500000	17.000000	0.761231	0.761231	0.723931	0	0	1	1	157	1164690
1444479380	28	38	32	29	6	3	1	2	4	4	1	0	0	0	0	4.939927	0.524677	0.526103	0.521826	1.953407	14.500000	17.000000	0.691074	0.803008	0.691074	0	0	1	1	157	1167446
1444479382	37	25	34	33	7	2	2	1	1	6	0	1	0	0	0	4.939927	0.524677	0.523252	0.523252	1.953407	14.500000	17.000000	0.803008	0.803008	0.728385	0	0	1	1	157	1167461
1444479383	27	30	24	38	3	2	0	3	5	4	0	0	0	0	0	4.936703	0.526103	0.527529	0.523252	1.953407	14.500000	17.000000	0.811974	0.886645	0.774638	0	0	1	1	157	1167463
1444479384	36	31	30	35	3	0	5	2	2	5	0	0	0	0	0	4.943151	0.520400	0.521826	0.526103	1.954213	14.500000	17.000000	0.756766	0.831341	0.719479	0	0	1	1	157	1164685
1444479385	32	29	35	39	4	1	3	1	2	3	0	0	0	0	0	4.941538	0.524677	0.526103	0.523252	1.954213	14.500000	17.000000	0.761231	0.873128	0.798530	0	0	1	1	157	1167446
1444479386	31	25	36	42	6	1	5	3	5	4	0	0	0	0	0	4.941538	0.524677	0.527529	0.523252	1.953407	14.500000	17.000000	0.798530	0.835829	0.723931	0	0	1	1	157	1167461
1444479388	29	55	34	33	5	1	0	4	7	4	1	0	0	1	0	4.936703	0.523252	0.523252	0.520400	1.955018	14.500000	17.000000	0.811974	0.811974	0.774638	0	0	1	1	157	1164709
1444479389	34	35	30	40	2	1	3	1	4	6	0	1	0	0	0	4.939927	0.526103	0.523252	0.523252	1.952601	14.500000	17.000000	0.803008	0.803008	0.765698	0	0	1	1	157	1167440
1444479390	34	30	51	47	5	2	2	2	8	11	1	1	0	0	0	4.941538	0.524677	0.526103	0.521826	1.955824	14.500000	17.000000	0.761231	0.835829	0.723931	0	0	1	1	157	1168597
1444479391	45	30	37	37	5	7	5	3	2	6	0	1	0	0	0	4.936703	0.524677	0.526103	0.521826	1.954213	14.500000	17.000000	0.811974	0.811974	0.737302	0	0	1	1	158	1167475
