time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444454111	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4.936703	4.288667	4.274410	4.278687	2.325714	22.000000	25.500000	99.341316	99.005310	99.042641	0	0	1	1	156	1164689
1444454112	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.272984	4.272984	2.327326	22.000000	25.500000	99.230751	98.857651	98.969566	0	0	1	1	156	1202991
1444454114	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.270133	4.274410	2.326520	22.000000	25.500000	99.193443	98.894958	98.894958	0	0	1	1	156	1167415
1444454115	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.285816	4.271558	4.272984	2.326520	22.000000	25.500000	99.156868	98.821190	98.895782	0	0	1	1	156	1201406
1444454116	0	3	1	2	0	0	0	0	2	0	0	0	0	0	0	4.939927	4.285816	4.271558	4.272984	2.326520	22.000000	25.500000	98.783020	98.857651	98.857651	0	0	1	1	156	1167425
1444454117	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.284390	4.271558	4.274410	2.326520	22.000000	25.500000	99.230751	98.894958	98.894958	0	0	1	1	156	1167444
1444454118	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.285816	4.271558	4.264430	2.323297	22.000000	25.500000	99.380669	98.709282	98.858490	0	0	1	1	156	1170026
1444454120	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.271558	4.272984	2.325714	22.000000	25.500000	99.268059	98.820328	98.894958	0	0	1	1	156	1167425
1444454121	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4.938315	4.285816	4.271558	4.275836	2.326520	22.000000	25.500000	99.267357	98.931450	98.931450	0	0	1	1	156	1167447
1444454122	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.271558	4.272984	2.326520	22.000000	25.500000	99.230751	98.932274	98.932274	0	0	1	1	156	1164704
1444454123	0	2	1	3	0	0	0	1	0	0	0	0	0	0	0	4.938315	4.288667	4.274410	4.278687	2.325714	22.000000	25.500000	99.342010	99.006096	99.006096	0	0	1	1	156	1167426
1444454124	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.264430	4.261578	2.326520	22.000000	25.500000	99.081512	98.820328	98.894958	0	0	1	1	156	1168591
1444454126	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.258727	4.265855	2.326520	22.000000	25.500000	99.081512	98.857651	98.932274	0	0	1	1	156	1164706
