time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	4.941538	4.288667	4.272984	4.274410	2.329744	22.000000	25.500000	99.268776	98.560097	98.634682	0	0	1	1	-1	0
2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.936703	4.287241	4.274410	4.278687	2.327326	22.000000	25.500000	99.341316	98.967964	99.042641	0	0	0	1	140	1351326
3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.288667	4.272984	4.272984	2.327326	22.000000	25.500000	99.230751	98.857651	98.894958	0	0	0	1	147	1367540
5	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.287241	4.271558	4.274410	2.328938	22.000000	25.500000	99.342690	98.857651	98.969566	0	0	1	1	147	1201287
6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.284390	4.270133	4.272984	2.328132	22.000000	25.500000	99.230751	98.894958	98.894958	0	0	1	1	147	1151015
7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.284390	4.271558	4.272984	2.328938	22.000000	25.500000	99.230751	98.932274	98.932274	0	0	1	1	147	1151002
8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.285816	4.271558	4.272984	2.328132	22.000000	25.500000	99.231468	98.858490	98.895782	0	0	1	1	147	1169965
9	0	3	1	1	0	0	0	1	1	0	0	0	0	0	0	4.939927	4.285816	4.271558	4.274410	2.328938	22.000000	25.500000	99.230751	98.894958	98.894958	0	0	1	1	147	1151015
11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.287241	4.271558	4.272984	2.328132	22.000000	25.500000	99.417976	98.783882	98.858490	0	0	1	1	147	1167395
12	2	2	2	0	0	0	0	1	0	0	0	0	0	0	0	4.939927	4.285816	4.274410	4.274410	2.328938	22.000000	25.500000	99.193443	98.857651	98.894958	0	0	1	1	148	1150969
13	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	4.938315	4.288667	4.275836	4.277261	2.328132	22.000000	25.500000	99.342010	99.006096	99.006096	0	0	1	1	148	1164606
14	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	4.939927	4.284390	4.258727	4.280113	2.328938	22.000000	25.500000	99.156143	98.857651	98.894958	0	0	1	1	148	1168562
15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.271558	4.272984	2.328132	22.000000	25.500000	99.230751	98.894958	98.932274	0	0	1	1	148	1150964
17	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.284390	4.274410	4.274410	2.328132	22.000000	25.500000	99.193443	98.857651	98.894958	0	0	1	1	148	1164595
18	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.287241	4.272984	4.272984	2.327326	22.000000	25.500000	99.156868	98.821190	98.895782	0	0	1	1	148	1167404
19	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.271558	4.275836	2.328132	22.000000	25.500000	99.230751	98.857651	98.932274	0	0	1	1	148	1150955
20	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	4.943151	4.274410	4.274410	4.271558	2.328132	22.000000	25.500000	99.120316	98.784737	98.822021	0	0	1	1	148	1150968
21	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.287241	4.272984	4.274410	2.328132	22.000000	25.500000	99.230751	98.857651	98.932274	0	0	1	1	148	1180256
23	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.287241	4.272984	4.272984	2.328938	22.000000	25.500000	99.193443	98.857651	98.559158	0	0	1	1	148	1150981
24	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.284390	4.271558	4.274410	2.328132	22.000000	25.500000	99.230751	98.894958	98.932274	0	0	1	1	148	1150964
25	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.938315	4.288667	4.275836	4.275836	2.328132	22.000000	25.500000	99.379326	98.931450	98.968781	0	0	1	1	148	1180151
26	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.287241	4.272984	4.274410	2.328938	22.000000	25.500000	99.193443	98.857651	98.894958	0	0	1	1	148	1152228
27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.281538	4.271558	4.272984	2.328938	22.000000	25.500000	99.193443	98.820328	98.894958	0	0	1	1	148	1150965
29	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	4.938315	4.285816	4.272984	4.272984	2.328938	22.250000	25.500000	99.230042	98.931450	98.931450	0	0	1	1	148	1167372
30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.287241	4.271558	4.274410	2.328938	22.000000	25.500000	99.156868	98.821190	98.858490	0	0	1	1	148	1164588
31	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.290093	4.271558	4.274410	2.328938	22.000000	25.500000	99.230751	98.745705	98.633781	0	0	1	1	148	1151023
32	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.287241	4.272984	4.275836	2.328132	22.000000	25.500000	99.230751	98.894958	98.894958	0	0	1	1	148	1167372
33	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4.938315	4.282964	4.258727	4.281538	2.328938	22.250000	25.500000	99.192719	98.931450	98.968781	0	0	1	1	148	1164589
35	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.287241	4.274410	4.274410	2.328132	22.000000	25.500000	99.193443	98.857651	98.894958	0	0	1	1	148	1151020
