time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	4.947986	4.302925	4.288667	4.294370	2.245934	20.250000	-59.500000	99.606842	99.197083	99.271584	0	0	1	1	-1	0
2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.305777	4.290093	4.291519	2.244322	20.250000	21.000000	99.605644	99.232903	99.195625	0	0	0	1	141	1350988
3	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.302925	4.290093	4.290093	2.244322	20.250000	21.000000	99.567757	99.269463	99.306763	0	0	0	1	147	1368370
5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.302925	4.288667	4.290093	2.244322	20.250000	21.000000	99.605644	99.232903	99.307449	0	0	0	1	147	1307061
6	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.302925	4.290093	4.294370	2.245128	20.250000	21.000000	99.715805	99.380005	99.417313	0	0	1	1	147	1151014
7	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.298647	4.287241	4.290093	2.245128	20.250000	21.000000	99.493187	98.784737	99.045746	0	0	1	1	147	1151000
8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.300073	4.287241	4.291519	2.245128	20.250000	21.000000	99.529861	99.268776	99.343376	0	0	1	1	147	1169950
9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.300073	4.290093	4.290093	2.245128	20.250000	21.000000	99.493187	99.194893	99.269463	0	0	1	1	147	1167409
11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.298647	4.288667	4.287241	2.245128	20.250000	21.000000	99.493187	99.194893	99.194893	0	0	1	1	147	1150963
12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.298647	4.287241	4.285816	2.245934	20.500000	21.000000	99.566551	99.268059	99.268059	0	0	1	1	148	1151006
13	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	4.938315	4.301499	4.290093	4.291519	2.245128	20.500000	21.000000	99.715248	99.491310	99.453979	0	0	1	1	148	1164607
14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.302925	4.287241	4.287241	2.247546	20.500000	21.000000	99.268776	99.306068	99.156868	0	0	1	1	148	1152168
15	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.298647	4.287241	4.288667	2.245934	20.500000	21.000000	99.529861	99.306068	99.306068	0	0	1	1	148	1150977
17	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.301499	4.287241	4.287241	2.246740	20.500000	21.000000	99.567757	99.269463	99.194893	0	0	1	1	148	1164604
18	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.301499	4.288667	4.290093	2.246740	20.500000	21.000000	99.603874	99.268059	99.342690	0	0	1	1	148	1151011
19	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.301499	4.287241	4.290093	2.247546	20.500000	21.000000	99.567169	99.231468	99.231468	0	0	1	1	148	1150968
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.300073	4.287241	4.288667	2.247546	20.500000	21.000000	99.567169	99.231468	99.306068	1	0	1	1	148	1167363
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.287241	4.295796	4.287241	2.246740	20.500000	21.000000	99.493187	99.232185	99.306763	1	0	1	1	148	1164581
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.301499	4.288667	4.290093	2.248352	20.500000	21.000000	99.567757	99.194893	99.381340	1	0	1	1	148	1151010
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.301499	4.287241	4.290093	2.248352	20.500000	21.000000	99.604462	99.268776	99.343376	1	0	1	1	148	1150965
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.936703	4.305777	4.292944	4.295796	2.246740	20.500000	21.000000	99.864029	99.565331	99.565331	1	0	1	1	148	1164623
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.300073	4.287241	4.290093	2.249158	20.500000	21.000000	99.604462	99.268776	99.343376	1	0	1	1	148	1152157
27	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	4.939927	4.301499	4.287241	4.288667	2.249158	20.500000	21.000000	99.678497	99.342690	99.305382	0	0	1	1	148	1167358
29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.298647	4.285816	4.277261	2.249964	20.500000	21.000000	99.417976	99.231468	99.306068	0	0	1	1	148	1150967
30	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4.941538	4.298647	4.287241	4.288667	2.249964	20.500000	21.000000	99.082275	99.082275	99.194176	0	0	1	1	148	1164604
31	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.297222	4.285816	4.290093	2.250769	20.500000	21.000000	99.566551	99.268059	99.342690	0	0	1	1	148	1151020
32	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.297222	4.287241	4.288667	2.251575	20.500000	21.000000	99.492569	99.268776	99.306068	0	0	1	1	148	1150978
33	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.297222	4.288667	4.288667	2.251575	20.500000	21.000000	99.529243	99.268059	99.342690	0	0	1	1	148	1164605
35	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.298647	4.287241	4.290093	2.253993	20.500000	21.000000	99.529861	99.194176	99.231468	0	0	1	1	148	1151023
36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.298647	4.287241	4.290093	2.253187	20.500000	21.000000	99.566551	99.268059	99.268059	0	0	1	1	148	1150978
37	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	4.938315	4.301499	4.290093	4.291519	2.252381	20.500000	21.500000	99.715248	99.416656	99.416656	0	0	1	1	148	1150978
38	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.298647	4.287241	4.285816	2.254799	20.500000	21.500000	99.566551	99.268059	99.268059	0	0	1	1	148	1165870
39	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.300073	4.290093	4.287241	2.255605	20.500000	21.500000	99.529861	99.231468	99.194176	0	0	1	1	148	1167413
41	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.300073	4.288667	4.287241	
