time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444481482	31	37	45	35	4	5	3	7	7	10	1	1	2	3	1	4.939927	0.527529	0.527529	0.523252	2.025934	16.000000	18.500000	0.877631	0.877631	0.728385	0	0	1	1	157	1167437
1444481484	24	31	28	26	4	1	1	1	1	5	0	1	0	0	0	4.943151	0.527529	0.527529	0.527529	2.025128	16.000000	18.500000	0.868628	0.868628	0.794054	0	0	1	1	158	1219682
1444481485	33	27	34	30	3	1	2	5	5	4	0	1	0	0	0	4.939927	0.527529	0.526103	0.523252	2.024323	16.000000	18.500000	0.840319	0.877631	0.803008	0	0	1	1	157	1167439
1444481486	39	33	30	37	3	1	5	0	3	6	0	0	1	0	0	4.939927	0.526103	0.526103	0.524677	2.025128	16.000000	18.500000	0.877631	0.840319	0.765698	0	0	1	1	157	1201570
1444481487	38	43	29	31	5	1	3	2	5	5	0	0	0	0	0	4.939927	0.521826	0.520400	0.531806	2.025128	16.000000	18.500000	0.877631	0.840319	0.803008	0	0	1	1	157	1167437
1444481488	27	41	36	35	2	1	2	4	8	6	0	0	1	1	0	4.941538	0.527529	0.526103	0.524677	2.025934	16.000000	18.500000	0.873128	0.723931	0.798530	0	0	1	1	157	1167451
1444481490	40	38	37	37	7	1	6	3	1	6	0	0	0	0	0	4.938315	0.528955	0.530380	0.526103	2.025128	16.000000	18.500000	0.882137	0.919461	0.807490	0	0	1	1	157	1170148
1444481491	32	32	30	33	0	2	2	4	1	3	0	0	0	0	0	4.941538	0.527529	0.524677	0.521826	2.025128	16.000000	18.500000	0.835829	0.835829	0.798530	0	0	1	1	157	1168592
1444481492	30	37	45	39	2	3	1	2	3	5	0	0	0	0	0	4.939927	0.526103	0.526103	0.524677	2.024323	16.000000	18.500000	0.877631	0.840319	0.840319	0	0	1	1	157	1167461
1444481493	40	44	26	21	4	2	0	3	1	0	0	0	0	0	0	4.939927	0.527529	0.526103	0.526103	2.025128	16.000000	18.500000	0.877631	0.803008	0.803008	0	0	1	1	157	1192853
1444481494	38	26	22	40	3	2	4	1	7	5	1	1	0	0	0	4.939927	0.527529	0.526103	0.524677	2.024323	16.000000	18.500000	0.877631	0.840319	0.765698	0	0	1	1	157	1167446
1444481496	33	34	34	35	2	0	3	1	3	5	0	0	0	0	0	4.935091	0.527529	0.526103	0.527529	2.023517	16.000000	18.500000	0.891157	0.853809	0.891157	0	0	1	1	157	1167461
1444481497	39	42	36	34	8	5	3	3	2	8	1	0	1	1	0	4.938315	0.526103	0.528955	0.526103	2.024323	16.000000	18.500000	0.844813	0.770166	0.882137	0	0	1	1	157	1164721
1444481498	28	33	32	41	3	1	3	1	5	4	0	0	0	0	0	4.939927	0.526103	0.528955	0.523252	2.024323	16.000000	18.500000	0.877631	0.914942	0.803008	0	0	1	1	157	1167447
1444481499	33	37	40	26	6	0	3	3	5	1	0	1	0	0	0	4.939927	0.527529	0.528955	0.523252	2.025128	16.000000	18.500000	0.877631	0.877631	0.840319	0	0	1	1	157	1167464
1444481500	33	40	35	41	3	1	7	1	5	1	0	1	1	0	0	4.936703	0.521826	0.526103	0.521826	2.022711	16.000000	18.500000	0.923981	0.849310	0.811974	0	0	1	1	157	1167461
1444481502	23	36	36	31	6	4	1	2	1	7	0	0	1	0	0	4.939927	0.528955	0.527529	0.523252	2.025128	16.000000	18.500000	0.728385	0.803008	0.765698	0	0	1	1	157	1164688
1444481503	36	30	34	36	4	5	3	3	3	5	0	0	1	1	0	4.939927	0.527529	0.527529	0.523252	2.025128	16.000000	18.500000	0.914942	0.877631	0.803008	0	0	1	1	157	1168687
1444481504	25	38	33	26	2	0	2	4	3	5	0	0	0	2	0	4.936703	0.527529	0.526103	0.524677	2.024323	16.000000	18.500000	0.886645	0.849310	0.811974	0	0	1	1	157	1167454
1444481505	36	28	29	33	3	5	4	1	2	5	0	1	1	0	0	4.939927	0.520400	0.526103	0.526103	2.025128	16.000000	18.500000	0.877631	0.914942	0.803008	0	0	1	1	157	1164693
1444481506	42	31	20	34	3	0	4	1	2	3	0	0	0	0	0	4.941538	0.528955	0.526103	0.523252	2.024323	16.000000	18.500000	0.873128	0.798530	0.761231	0	0	1	1	157	1167437
1444481508	33	45	33	26	6	3	2	2	3	4	0	1	0	0	0	4.939927	0.526103	0.526103	0.523252	2.024323	16.000000	18.500000	0.877631	0.840319	0.728385	0	0	1	1	157	1167451
1444481509	44	40	42	48	7	2	3	9	3	8	0	1	1	1	0	4.943151	0.526103	0.527529	0.526103	2.024323	16.000000	18.500000	0.868628	0.831341	0.794054	0	0	1	1	157	1164710
1444481510	38	33	36	34	5	3	2	2	3	6	0	0	0	1	0	4.941538	0.526103	0.527529	0.524677	2.023517	16.000000	18.500000	0.835829	0.835829	0.761231	0	0	1	1	157	1167434
1444481511	33	42	39	34	2	3	3	5	2	5	0	0	0	0	0	4.939927	0.527529	0.527529	0.521826	2.024323	16.000000	18.500000	0.877631	0.840319	0.803008	0	0	1	1	157	1167452
1444481512	41	31	34	42	2	3	0	0	3	4	0	0	0	0	0	4.939927	0.526103	0.524677	0.523252	2.023517	16.000000	18.500000	0.877631	0.840319	0.803008	0	0	1	1	157	1164700
1444481514	41	32	33	42	3	3	2	1	7	5	0	0	0	0	0	4.939927	0.531806	0.524677	0.523252	2.022711	15.750000	18.500000	0.877631	0.840319	0.803008	0	0	1	1	157	1167437
1444481515	33	43	29	42	5	1	3	3	6	7	1	0	0	1	0	4.939927	0.526103	0.526103	0.523252	2.024323	16.000000	18.500000	0.877631	0.877631	0.840319	0	0	1	1	157	1168607
1444481516	40	44	27	29	4	3	3	7	3	3	1	0	0	1	0	4.939927	0.527529	0.527529	0.524677	2.024323	16.000000	18.500000	0.840319	0.840319	0.840319	0	0	1	1	157	1167461
1444481517	40	37	31	38	4	5	5	1	6	5	0	0	3	1	0	4.938315	0.526103	0.526103	0.526103	2.024323	16.000000	18.500000	0.844813	0.844813	0.770166	0	0	1	1	157	1164695
1444481518	34	41	34	41	4	3	3	4	8	4	0	1	0	0	0	4.938315	0.526103	0.526103	0.523252	2.024323	16.000000	18.500000	0.882137	0.844813	0.770166	0	0	1	1	157	1167443
1444481520	31	34	41	43	3	1	2	3	4	3	0	1	0	0	0	4.941538	0.528955	0.528955	0.526103	2.025128	16.000000	18.500000	0.835829	0.873128	0.798530	0	0	1	1	157	1167461
1444481521	44	37	43	38	8	7	4	2	1	6	1	0	1	0	0	4.939927	0.527529	0.528955	0.523252	2.024323	16.000000	18.500000	0.840319	0.914942	0.803008	0	0	1	1	157	1164694
1444481522	42	39	33	31	1	4	4	3	4	7	1	1	1	0	1	4.939927	0.526103	0.528955	0.524677	2.023517	16.000000	18.500000	0.877631	0.914942	0.728385	0	0	1	1	157	1167446
1444481523	47	32	37	32	5	8	3	3	2	6	1	0	1	1	0	4.938315	0.527529	0.528955	0.523252	2.024323	16.000000	18.500000	0.882137	0.956786	0.807490	0	0	1	1	157	1167461
1444481524	37	30	46	32	2	4	2	5	1	7	0	0	1	1	0	4.941538	0.526103	0.526103	0.527529	2.024323	16.000000	18.500000	0.873128	0.835829	0.798530	0	0	1	1	157	1164713
1444481526	23	27	23	36	2	1	2	0	2	7	0	0	0	0	0	4.938315	0.528955	0.527529	0.523252	2.024323	16.000000	18.500000	0.882137	0.844813	0.807490	0	0	1	1	157	1167441
1444481527	40	41	29	34	3	4	3	0	3	8	0	0	0	0	0	4.941538	0.527529	0.526103	0.523252	2.022711	15.750000	18.500000	0.873128	0.873128	0.835829	0	0	1	1	157	1168597
1444481528	38	33	31	38	8	1	3	2	3	4	0	1	0	0	0	4.939927	0.527529	0.526103	0.524677	2.024323	16.000000	18.500000	0.877631	0.877631	0.765698	0	0	1	1	157	1164693
1444481529	24	30	24	29	1	2	1	1	5	2	0	0	0	0	0	4.938315	0.527529	0.526103	0.524677	2.024323	16.000000	18.500000	0.844813	0.807490	0.807490	0	0	1	1	157	1167437
1444481530	30	29	32	29	1	1	2	6	5	4	0	1	0	1	0	4.939927	0.524677	0.526103	0.523252	2.024323	16.000000	18.500000	0.840319	0.877631	0.840319	0	0	1	1	157	1167451
1444481532	32	33	43	34	6	3	2	1	4	5	0	1	0	0	0	4.941538	0.527529	0.528955	0.524677	2.023517	16.000000	18.500000	0.873128	0.910427	0.798530	0	0	1	1	157	1167451
1444481533	41	29	30	29	2	3	0	2	3	2	0	0	0	0	0	4.939927	0.527529	0.528955	0.527529	2.024323	16.000000	18.500000	0.840319	0.877631	0.840319	0	0	1	1	157	1164701
1444481534	29	29	30	30	3	1	0	1	2	2	0	0	0	0	0	4.941538	0.528955	0.528955	0.523252	2.024323	16.000000	18.500000	0.686632	0.835829	0.686632	0	0	1	1	157	1167436
1444481535	27	28	24	36	3	2	3	0	6	2	0	0	0	0	0	4.939927	0.527529	0.528955	0.523252	2.024323	16.000000	18.500000	0.877631	0.914942	0.765698	0	0	1	1	157	1167452
1444481536	40	39	41	35	6	2	2	5	5	7	1	1	1	2	1	4.939927	0.526103	0.526103	0.523252	2.024323	16.000000	18.500000	0.877631	0.840319	0.803008	0	0	1	1	157	1164700
1444481538	38	23	30	30	4	2	4	2	3	3	0	1	0	0	0	4.938315	0.528955	0.530380	0.523252	2.022711	16.000000	18.500000	0.882137	0.956786	0.844813	0	0	1	1	157	1167437
1444481539	37	32	26	30	3	2	4	1	2	1	0	0	0	0	0	4.939927	0.527529	0.527529	0.524677	2.024323	16.000000	18.500000	0.840319	0.840319	0.691074	0	0	1	1	157	1168607
1444481540	41	28	39	32	5	5	2	2	2	4	0	0	0	0	0	4.938315	0.528955	0.528955	0.523252	2.023517	16.000000	18.500000	0.844813	0.919461	0.807490	0	0	1	1	157	1164698
1444481541	38	37	37	37	1	2	1	4	6	6	0	0	0	0	0	4.939927	0.527529	0.528955	0.524677	2.023517	16.000000	18.500000	0.877631	0.914942	0.803008	0	0	1	1	157	1167446
1444481542	28	40	30	28	3	0	0	3	5	3	0	0	0	0	0	4.941538	0.526103	0.527529	0.524677	2.023517	16.000000	18.500000	0.761231	0.873128	0.723931	0	0	1	1	157	1167460
1444481544	37	42	41	47	9	0	1	3	6	10	0	0	0	1	0	4.939927	0.527529	0.526103	0.524677	2.024323	16.000000	18.500000	0.877631	0.803008	0.765698	0	0	1	1	157	1167461
1444481545	30	29	35	29	3	0	3	4	3	7	0	0	0	0	0	4.939927	0.526103	0.526103	0.524677	2.023517	16.000000	18.500000	0.840319	0.840319	0.803008	0	0	1	1	158	1167485
1444481546	39	37	30	40	6	3	2	2	3	5	0	0	0	0	0	4.941538	0.527529	0.527529	0.524677	2.024323	16.000000	18.500000	0.835829	0.873128	0.835829	0	0	1	1	157	1167456
1444481547	32	31	40	43	6	2	0	3	4	9	1	0	0	0	0	4.939927	0.526103	0.527529	0.524677	2.023517	16.000000	18.500000	0.877631	0.914942	0.803008	0	0	1	1	157	1167458
