time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.300073	4.291519	4.291519	2.267692	20.750000	24.500000	99.531097	99.232903	99.270180	0	0	1	1	-1	0
2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.301499	4.290093	4.288667	2.266081	20.750000	24.500000	99.529861	99.306068	99.306068	0	0	0	1	140	1350979
3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.301499	4.290093	4.288667	2.265275	20.750000	24.500000	99.603874	99.342690	99.342690	0	0	0	1	147	1368345
5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.300073	4.288667	4.288667	2.265275	20.750000	24.500000	99.641174	99.380005	99.417313	0	0	0	1	147	1201493
6	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.302925	4.291519	4.290093	2.266081	20.750000	24.500000	99.603874	99.305382	99.305382	0	0	1	1	147	1151018
7	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	4.938315	4.300073	4.288667	4.288667	2.265275	20.750000	24.500000	99.677917	99.379326	99.379326	0	0	1	1	147	1150832
8	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.301499	4.288667	4.288667	2.265275	20.750000	24.500000	99.566551	99.342690	99.342690	0	0	1	1	147	1170808
9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.301499	4.291519	4.290093	2.265275	20.750000	24.500000	99.567169	99.306068	99.306068	0	0	1	1	147	1150949
10	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	4.939927	4.300073	4.285816	4.288667	2.265275	20.750000	24.500000	99.641174	99.268059	99.342690	0	0	1	1	147	1151001
12	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.300073	4.285816	4.288667	2.263663	20.750000	24.500000	99.603874	99.268059	99.268059	0	0	1	1	148	1151005
13	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.938315	4.302925	4.290093	4.291519	2.263663	20.750000	24.500000	99.715248	99.379326	99.453979	0	0	1	1	148	1164867
14	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4.938315	4.307202	4.285816	4.287241	2.264469	20.750000	24.500000	99.640594	99.379326	99.304680	0	0	1	1	148	1168601
15	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.301499	4.287241	4.288667	2.264469	20.750000	24.500000	99.567169	99.343376	99.306068	0	0	1	1	148	1150965
16	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4.938315	4.302925	4.290093	4.290093	2.264469	20.750000	24.500000	99.715248	99.453979	99.379326	0	0	1	1	148	1164585
18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.304350	4.290093	4.290093	2.265275	20.750000	24.500000	99.604462	99.306068	99.268776	0	0	1	1	148	1151016
19	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.300073	4.288667	4.290093	2.265275	20.750000	24.500000	99.566551	99.230751	99.305382	0	0	1	1	148	1167468
20	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.302925	4.288667	4.288667	2.264469	20.750000	24.500000	99.715805	99.342690	99.342690	0	0	0	1	148	1150960
21	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.300073	4.288667	4.287241	2.264469	20.750000	24.500000	99.603874	99.342690	99.342690	0	0	0	1	148	1180157
