time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.308628	4.294370	4.294370	2.243516	20.250000	-59.500000	99.642929	99.381989	99.456543	0	0	1	1	-1	0
2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.305777	4.290093	4.291519	2.241905	20.250000	21.000000	99.605057	99.344040	99.344040	0	0	0	1	141	1351360
3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.304350	4.288667	4.287241	2.241905	20.250000	21.000000	99.605644	99.270180	99.270180	0	0	0	1	147	1367683
5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.304350	4.291519	4.292944	2.240293	20.250000	21.000000	99.715805	99.380005	99.417313	0	0	0	1	147	1306023
6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.302925	4.288667	4.290093	2.242711	20.250000	21.000000	99.531097	99.232903	99.307449	0	0	0	1	147	1151605
7	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.300073	4.288667	4.291519	2.241905	20.250000	21.000000	99.567169	99.268776	99.380669	0	0	0	1	147	1151529
8	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.301499	4.288667	4.288667	2.242711	20.250000	21.000000	99.567757	99.232185	99.194893	0	0	0	1	147	1182466
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.302925	4.287241	4.287241	2.241905	20.250000	21.000000	99.605057	99.232185	99.232185	0	0	0	1	147	1150950
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.300073	4.290093	4.290093	2.243516	20.250000	21.000000	99.493187	99.194893	99.344040	0	0	1	1	147	1151000
12	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	4.941538	4.301499	4.287241	4.290093	2.242711	20.250000	21.000000	99.604462	99.306068	99.343376	0	0	1	1	148	1151006
13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.935091	4.301499	4.291519	4.294370	2.240293	20.250000	21.000000	99.826157	99.564728	99.639427	0	0	1	1	148	1164598
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.305777	4.290093	4.291519	2.242711	20.250000	21.000000	99.641769	99.306068	99.044983	0	0	1	1	148	1152169
15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.301499	4.288667	4.291519	2.243516	20.250000	21.000000	99.530479	99.306763	99.381340	0	0	1	1	148	1150978
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.302925	4.288667	4.287241	2.243516	20.250000	21.000000	99.604462	99.268776	99.343376	0	0	1	1	148	1164713
18	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.298647	4.288667	4.290093	2.243516	20.250000	21.000000	99.566551	99.268059	99.305382	0	0	1	1	148	1151015
19	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.301499	4.287241	4.275836	2.244322	20.250000	21.000000	99.977936	98.822021	98.971169	0	0	1	1	148	1150973
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.936703	4.301499	4.290093	4.291519	2.243516	20.250000	21.000000	99.714684	99.490669	99.602676	0	0	1	1	148	1150970
21	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	4.941538	4.300073	4.287241	4.288667	2.244322	20.250000	21.000000	99.529861	99.231468	99.306068	0	0	1	1	148	1164592
23	2	2	2	0	0	0	0	1	0	0	0	0	0	0	0	4.941538	4.307202	4.281538	4.287241	2.245128	20.250000	21.000000	99.492569	99.231468	99.268776	0	0	1	1	148	1151013
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.300073	4.287241	4.287241	2.244322	20.250000	21.000000	99.529861	99.231468	99.268776	1	0	1	1	148	1167360
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.300073	4.290093	4.292944	2.244322	20.250000	21.000000	99.641174	99.380005	99.417313	1	0	0	1	148	1164694
