time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.938315	4.291519	4.275836	4.277261	2.304762	21.750000	25.500000	99.379326	98.968781	99.006096	0	0	1	1	149	1151069
723	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.270133	4.274410	2.306374	21.750000	25.500000	99.268059	98.894958	98.932274	0	0	1	1	149	1204424
724	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.287241	4.272984	4.275836	2.306374	21.750000	25.500000	99.194176	98.858490	98.858490	0	0	1	1	149	1151019
726	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.271558	4.272984	2.306374	21.750000	25.500000	99.230751	98.857651	98.932274	0	0	1	1	149	1201474
727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.288667	4.271558	4.274410	2.306374	21.750000	25.500000	99.305382	98.894958	98.932274	0	0	1	1	149	1151025
728	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.265855	4.264430	2.304762	21.750000	25.500000	98.932274	98.633781	98.633781	0	0	1	1	149	1150978
729	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.288667	4.271558	4.277261	2.305568	21.750000	25.500000	99.305382	98.894958	98.932274	0	0	1	1	149	1170112
731	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.282964	4.272984	4.275836	2.304762	21.750000	25.500000	99.380005	98.783020	98.894958	0	0	1	1	149	1151029
732	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.288667	4.275836	4.272984	2.306374	21.750000	25.500000	99.268776	98.858490	98.895782	0	0	1	1	149	1150975
733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.287241	4.272984	4.274410	2.306374	21.750000	25.500000	99.194176	98.821190	98.933075	0	0	1	1	149	1150975
734	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.290093	4.275836	4.277261	2.303956	21.500000	25.500000	99.305382	98.969566	99.044197	0	0	1	1	149	1164597
735	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.284390	4.272984	4.272984	2.305568	21.750000	25.500000	99.343376	98.746590	98.858490	0	0	1	1	149	1152171
737	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.288667	4.271558	4.274410	2.305568	21.750000	25.500000	99.305382	98.857651	98.894958	0	0	1	1	149	1150970
738	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.936703	4.288667	4.275836	4.277261	2.304762	21.750000	25.500000	99.453339	99.117302	99.042641	0	0	1	1	149	1164585
739	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.285816	4.272984	4.275836	2.304762	21.750000	25.500000	99.268059	98.894958	98.969566	0	0	1	1	149	1151019
740	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.288667	4.274410	4.277261	2.305568	21.750000	25.500000	99.231468	98.933075	98.933075	0	0	1	1	149	1150963
741	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	4.938315	4.285816	4.274410	4.272984	2.305568	21.750000	25.500000	99.267357	99.006096	98.931450	0	0	1	1	149	1164585
