time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444466354	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.281538	4.271558	4.271558	1.857509	12.500000	16.500000	98.821190	99.082275	98.746590	0	0	1	1	156	1164686
1444466355	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.284390	4.275836	4.272984	1.856703	12.500000	16.500000	98.821190	99.119583	98.783882	0	0	1	1	156	1212676
1444466356	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.285816	4.274410	4.272984	1.857509	12.500000	16.500000	99.120316	98.822021	98.822021	0	0	1	1	156	1167416
1444466358	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.284390	4.272984	4.271558	1.856703	12.500000	16.500000	99.082275	98.858490	98.783882	0	0	1	1	156	1201354
1444466359	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.272984	4.260152	4.277261	1.858315	12.500000	16.500000	99.083031	98.896599	98.822021	0	0	1	1	156	1167416
1444466360	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	4.939927	4.282964	4.271558	4.271558	1.857509	12.500000	16.500000	99.193443	98.894958	98.894958	0	0	1	1	156	1167435
1444466361	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4.935091	4.285816	4.275836	4.275836	1.855092	12.500000	16.500000	99.452682	99.228600	99.191254	0	0	1	1	156	1170024
1444466363	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.285816	4.274410	4.272984	1.858315	12.500000	16.500000	99.120316	98.523727	99.045746	0	0	1	1	156	1168572
1444466364	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.284390	4.272984	4.272984	1.858315	12.500000	16.500000	99.083031	98.822021	98.822021	0	0	1	1	156	1167445
1444466365	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.282964	4.270133	4.270133	1.857509	12.500000	16.500000	99.119583	98.933075	98.858490	0	0	1	1	156	1164690
