time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	4.949597	4.287241	4.275836	4.275836	1.524689	5.500000	-59.500000	99.086098	98.601990	98.899902	0	0	1	1	-1	0
2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4.946374	4.290093	4.272984	4.271558	1.523077	5.250000	6.500000	99.196342	98.823723	98.860992	0	0	0	1	140	1351163
3	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.207399	4.263004	4.281538	1.523077	5.500000	6.500000	99.157608	98.896599	98.896599	0	0	0	1	145	1367530
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.946374	4.287241	4.272984	4.274410	1.523883	5.500000	6.500000	99.121826	98.823723	98.898247	0	0	1	1	145	1279905
6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.946374	4.285816	4.271558	4.274410	1.523883	5.500000	6.500000	99.084572	98.823723	98.898247	0	0	1	1	145	1151007
7	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.288667	4.274410	4.275836	1.523077	5.500000	6.500000	99.194893	98.896599	98.971169	0	0	1	1	145	1151002
8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.285816	4.271558	4.274410	1.523883	5.500000	6.500000	99.158348	98.860153	98.897430	0	0	1	1	145	1169940
9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.287241	4.272984	4.272984	1.523883	5.500000	6.500000	99.083794	98.785599	98.785599	0	0	1	1	145	1151004
11	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.287241	4.272984	4.272984	1.523883	5.500000	6.500000	99.121078	98.822884	98.822884	0	0	1	1	145	1150999
12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4.946374	4.285816	4.271558	4.270133	1.522271	5.250000	6.500000	99.121826	98.786461	98.786461	0	0	1	1	146	1151004
13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.288667	4.277261	4.274410	1.523077	5.500000	6.500000	99.158348	98.860153	98.711044	0	0	1	1	146	1164594
14	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	4.943151	4.285816	4.272984	4.274410	1.523883	5.500000	6.500000	99.157608	98.859314	98.449150	0	0	1	1	146	1152156
15	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.285816	4.272984	4.271558	1.523883	5.500000	6.500000	99.121078	98.785599	98.785599	0	0	1	1	146	1150995
17	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.285816	4.271558	4.271558	1.523077	5.500000	6.500000	99.083794	98.860153	98.785599	0	0	1	1	146	1164565
18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.947986	4.275836	4.281538	4.267281	1.523883	5.500000	6.500000	99.010818	98.750084	98.712822	0	0	1	1	146	1151003
19	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.282964	4.272984	4.271558	1.523077	5.500000	6.500000	99.045746	98.859314	98.822021	0	0	1	1	146	1150967
20	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.282964	4.272984	4.272984	1.524689	5.500000	6.500000	99.045746	98.822021	98.784737	0	0	1	1	146	1150967
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.282964	4.268707	4.271558	1.524689	5.500000	6.500000	99.083031	98.784737	98.859314	0	0	1	1	146	1164561
23	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.282964	4.271558	4.271558	1.524689	5.500000	6.500000	99.083794	98.785599	98.785599	0	0	1	1	146	1151000
24	1	1	4	1	0	0	0	1	0	0	0	0	0	0	0	4.944762	4.281538	4.270133	4.270133	1.525495	5.500000	6.500000	99.046524	98.785599	98.822884	0	0	1	1	146	1150967
25	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.287241	4.274410	4.275836	1.525495	5.500000	6.500000	99.083794	98.822884	98.860153	0	0	1	1	146	1164573
26	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	4.944762	4.281538	4.271558	4.270133	1.525495	5.500000	6.500000	99.009239	98.785599	98.785599	0	0	1	1	146	1152149
27	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.282964	4.267281	4.270133	1.526300	5.500000	6.500000	99.157608	98.784737	98.822021	0	0	1	1	146	1150967
28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.285816	4.270133	4.275836	1.526300	5.500000	6.500000	99.083794	98.748329	98.860153	0	0	1	1	146	1151000
30	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.287241	4.257301	4.281538	1.527106	5.500000	6.500000	99.083031	98.747452	98.784737	0	0	1	1	146	1164598
31	4	1	1	0	1	0	0	0	0	0	0	0	0	0	0	4.943151	4.282964	4.271558	4.274410	1.527912	5.500000	6.500000	99.120316	98.822021	98.896599	0	0	1	1	146	1151009
32	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.285816	4.270133	4.274410	1.527912	5.500000	6.500000	99.120316	98.747452	98.859314	0	0	1	1	146	1151000
33	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.284390	4.255875	4.282964	1.527912	5.500000	6.500000	99.046524	98.711044	98.822884	0	0	1	1	146	1164603
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.284390	4.267281	4.271558	1.527106	5.500000	6.500000	99.083794	98.711044	98.785599	0	0	1	1	146	1151009
36	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	4.944762	4.285816	4.270133	4.275836	1.528718	5.500000	6.500000	99.083794	98.711044	98.860153	0	0	1	1	146	1151000
37	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.288667	4.272984	4.275836	1.529524	5.500000	6.500000	99.231468	98.858490	98.933075	0	0	1	1	146	1151003
38	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.284390	4.271558	4.272984	1.529524	5.500000	6.500000	99.194893	98.859314	98.896599	0	0	1	1	146	1165737
39	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4.946374	4.285816	4.270133	4.271558	1.530330	5.500000	6.500000	99.047302	98.525627	98.451096	0	0	1	1	146	1151007
40	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	4.944762	4.287241	4.271558	4.270133	1.530330	5.500000	6.500000	99.158348	98.785599	98.822884	0	0	1	1	146	1150968
42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.943151	4.285816	4.270133	4.271558	1.531136	5.500000	6.500000	99.194893	98.859314	98.859314	0	0	1	1	146	1164564
43	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.946374	4.282964	4.258727	4.278687	1.531942	5.500000	6.500000	99.047302	98.749191	98.749191	0	0	1	1	146	1151002
44	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	4.946374	4.284390	4.271558	4.271558	1.531942	5.500000	6.500000	99.084572	98.749191	98.749191	0	0	1	1	146	1150967
