time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444477160	31	37	38	34	4	4	1	2	6	4	0	0	1	0	0	4.943151	0.521826	0.523252	0.517549	1.541612	5.750000	8.500000	0.756766	0.719479	0.644904	0	0	1	1	155	1164670
1444477161	32	24	37	31	4	1	3	0	2	8	0	0	0	0	0	4.943151	0.523252	0.523252	0.518974	1.542418	5.750000	8.500000	0.756766	0.719479	0.607617	0	0	1	1	155	1250415
1444477163	32	38	26	29	0	1	1	3	5	3	0	0	0	0	0	4.941538	0.523252	0.523252	0.518974	1.541612	5.750000	8.500000	0.761231	0.723931	0.574735	0	0	1	1	155	1167395
1444477164	36	21	29	28	5	2	1	1	0	5	1	0	0	0	0	4.944762	0.523252	0.523252	0.518974	1.541612	5.750000	8.500000	0.752306	0.715030	0.565931	0	0	1	1	155	1201299
1444477165	32	32	29	37	5	3	2	1	3	3	1	1	0	0	0	4.943151	0.523252	0.521826	0.517549	1.541612	5.750000	8.500000	0.756766	0.719479	0.607617	0	0	1	1	155	1167397
1444477166	32	29	24	29	4	2	0	0	5	4	0	0	0	0	0	4.943151	0.523252	0.521826	0.518974	1.541612	5.750000	8.500000	0.756766	0.719479	0.644904	0	0	1	1	155	1167419
1444477167	37	42	35	36	6	1	3	3	4	4	0	1	0	0	0	4.941538	0.524677	0.523252	0.517549	1.541612	5.750000	8.500000	0.761231	0.723931	0.649333	0	0	1	1	155	1169999
1444477169	29	38	24	36	3	6	0	1	6	4	0	0	0	0	0	4.941538	0.523252	0.523252	0.517549	1.542418	5.750000	8.500000	0.761231	0.723931	0.574735	0	0	1	1	155	1168550
1444477170	31	37	38	38	1	1	2	4	3	6	0	0	0	1	0	4.941538	0.523252	0.521826	0.514697	1.542418	5.750000	8.500000	0.798530	0.761231	0.612034	0	0	1	1	155	1167428
1444477171	34	25	40	41	5	5	3	5	3	7	0	0	2	0	0	4.944762	0.517549	0.526103	0.518974	1.541612	5.750000	8.500000	0.752306	0.752306	0.565931	0	0	1	1	155	1164691
1444477172	31	30	32	24	5	5	1	1	1	1	1	0	0	0	0	4.941538	0.523252	0.521826	0.517549	1.543224	5.750000	8.500000	0.761231	0.649333	0.574735	0	0	1	1	155	1167405
1444477173	31	27	31	30	3	4	0	3	5	3	1	0	0	0	0	4.943151	0.523252	0.523252	0.517549	1.542418	5.750000	8.500000	0.756766	0.756766	0.644904	0	0	1	1	155	1167429
1444477175	23	39	36	38	6	0	0	1	1	6	0	0	0	0	0	4.939927	0.523252	0.523252	0.518974	1.543224	5.750000	8.500000	0.765698	0.728385	0.616451	0	0	1	1	155	1167429
1444477176	30	38	34	25	2	2	1	1	0	3	0	0	1	0	0	4.941538	0.523252	0.521826	0.518974	1.542418	5.750000	8.500000	0.761231	0.686632	0.649333	0	0	1	1	155	1176725
1444477177	36	34	37	34	5	2	2	5	6	2	1	1	0	1	0	4.939927	0.524677	0.523252	0.517549	1.543224	5.750000	8.500000	0.765698	0.616451	0.616451	0	0	1	1	155	1167405
1444477178	36	46	40	39	4	4	1	4	5	8	0	0	1	0	0	4.943151	0.523252	0.523252	0.517549	1.543224	5.750000	8.500000	0.756766	0.719479	0.607617	0	0	1	1	155	1167429
1444477179	28	34	31	31	4	2	0	7	3	3	0	0	0	0	0	4.941538	0.523252	0.521826	0.520400	1.543224	5.750000	8.500000	0.761231	0.723931	0.649333	0	0	1	1	155	1164694
1444477181	26	39	43	36	4	3	1	8	4	8	0	0	0	0	0	4.941538	0.523252	0.523252	0.517549	1.544029	5.750000	8.500000	0.761231	0.761231	0.649333	0	0	1	1	155	1168645
1444477182	28	33	27	37	1	4	4	3	7	2	0	0	0	0	0	4.941538	0.523252	0.523252	0.518974	1.544029	5.750000	8.500000	0.761231	0.686632	0.612034	0	0	1	1	155	1167419
1444477183	36	31	34	37	2	4	3	3	4	4	0	0	0	1	0	4.941538	0.523252	0.523252	0.517549	1.544029	5.750000	8.500000	0.761231	0.723931	0.612034	0	0	1	1	155	1164672
1444477184	32	33	26	33	2	1	2	0	4	1	0	0	0	0	0	4.943151	0.518974	0.523252	0.517549	1.544029	5.750000	8.500000	0.756766	0.682191	0.607617	0	0	1	1	155	1167395
1444477185	33	39	26	35	7	3	5	2	3	2	0	1	1	0	0	4.941538	0.523252	0.523252	0.518974	1.544029	5.750000	8.500000	0.761231	0.649333	0.574735	0	0	1	1	155	1167419
1444477187	28	34	33	27	3	1	2	3	4	4	0	0	0	1	0	4.943151	0.523252	0.523252	0.517549	1.544029	5.750000	8.500000	0.682191	0.719479	0.644904	0	0	1	1	155	1164679
1444477188	25	31	32	42	3	2	3	0	2	4	0	0	0	0	0	4.941538	0.523252	0.523252	0.517549	1.544029	5.750000	8.500000	0.761231	0.723931	0.537436	0	0	1	1	155	1167395
1444477189	33	33	36	27	4	2	1	1	2	3	0	0	0	0	0	4.943151	0.523252	0.523252	0.520400	1.544835	6.000000	8.500000	0.756766	0.719479	0.607617	0	0	1	1	155	1167419
1444477190	44	35	33	34	4	1	4	1	2	6	0	1	0	0	0	4.941538	0.523252	0.521826	0.518974	1.544029	5.750000	8.500000	0.761231	0.761231	0.612034	0	0	1	1	155	1167419
1444477191	40	45	37	36	2	0	2	5	2	6	0	0	0	0	0	4.941538	0.523252	0.523252	0.518974	1.544029	5.750000	8.500000	0.761231	0.761231	0.612034	0	0	1	1	155	1164672
1444477193	29	31	22	38	3	1	1	2	5	4	0	0	0	0	0	4.943151	0.523252	0.523252	0.518974	1.544835	6.000000	8.500000	0.719479	0.644904	0.570331	0	0	1	1	155	1168551
1444477194	34	39	29	39	7	2	3	4	3	6	0	1	0	0	0	4.943151	0.523252	0.523252	0.517549	1.545641	6.000000	8.500000	0.756766	0.756766	0.607617	0	0	1	1	155	1167429
1444477195	52	32	35	39	4	4	5	5	6	5	0	1	1	1	0	4.944762	0.523252	0.523252	0.518974	1.545641	6.000000	8.500000	0.752306	0.715030	0.565931	0	0	1	1	155	1164702
1444477196	37	42	38	34	5	1	6	7	8	3	1	2	0	1	0	4.941538	0.523252	0.523252	0.517549	1.544835	6.000000	9.000000	0.761231	0.686632	0.649333	0	0	1	1	155	1167404
1444477197	35	39	34	36	4	3	6	3	6	8	0	0	1	1	0	4.943151	0.523252	0.521826	0.518974	1.545641	6.000000	8.500000	0.644904	0.682191	0.533044	0	0	1	1	155	1167428
1444477199	27	28	27	45	7	3	2	4	1	3	0	1	0	0	0	4.941538	0.523252	0.523252	0.518974	1.545641	6.000000	8.500000	0.761231	0.835829	0.612034	0	0	1	1	155	1164696
1444477200	41	43	29	41	8	1	4	1	6	5	0	2	0	1	0	4.943151	0.523252	0.523252	0.517549	1.545641	6.000000	8.500000	0.756766	0.756766	0.644904	0	0	1	1	155	1167404
1444477201	30	38	34	29	9	4	4	7	5	3	3	2	1	1	1	4.943151	0.523252	0.523252	0.517549	1.546447	6.000000	9.000000	0.756766	0.756766	0.644904	0	0	1	1	155	1167429
1444477202	41	26	36	37	5	4	3	1	1	3	1	0	0	0	0	4.943151	0.523252	0.523252	0.517549	1.545641	6.000000	8.500000	0.756766	0.719479	0.607617	0	0	1	1	155	1167429
1444477203	25	30	33	35	3	2	2	4	5	6	1	0	0	3	0	4.943151	0.524677	0.523252	0.520400	1.544835	6.000000	9.000000	0.756766	0.719479	0.607617	0	0	1	1	155	1164664
1444477205	30	39	39	36	3	5	3	6	6	3	2	0	0	1	0	4.943151	0.523252	0.523252	0.516123	1.544029	5.750000	8.500000	0.831341	0.719479	0.644904	0	0	1	1	155	1168538
1444477206	38	24	41	30	6	1	3	5	3	4	0	1	0	0	0	4.943151	0.523252	0.523252	0.518974	1.546447	6.000000	9.000000	0.756766	0.719479	0.607617	0	0	1	1	155	1167419
1444477207	23	33	41	36	0	0	1	5	1	4	0	0	0	0	0	4.943151	0.523252	0.523252	0.520400	1.546447	6.000000	8.500000	0.756766	0.719479	0.607617	0	0	1	1	155	1164683
1444477208	38	39	32	30	7	2	3	4	4	3	2	1	0	0	0	4.938315	0.523252	0.523252	0.518974	1.545641	6.000000	9.000000	0.807490	0.770166	0.620872	0	0	1	1	155	1167397
1444477209	34	42	43	41	3	2	2	5	6	6	1	0	0	1	0	4.939927	0.523252	0.523252	0.517549	1.546447	6.000000	9.000000	0.765698	0.765698	0.616451	0	0	1	1	155	1167419
1444477211	36	36	34	40	4	3	0	6	4	8	0	0	0	2	0	4.941538	0.516123	0.518974	0.520400	1.546447	6.000000	9.000000	0.723931	0.761231	0.574735	0	0	1	1	155	1164658
1444477212	29	33	28	33	5	0	2	3	1	7	0	0	0	0	0	4.941538	0.523252	0.523252	0.517549	1.546447	6.000000	9.000000	0.761231	0.723931	0.686632	0	0	1	1	155	1167395
1444477213	26	22	32	29	2	3	2	2	2	5	0	0	1	0	0	4.941538	0.523252	0.523252	0.521826	1.547253	6.000000	9.000000	0.761231	0.761231	0.686632	0	0	1	1	155	1167419
1444477214	41	34	43	28	2	2	1	3	3	7	0	0	0	1	0	4.939927	0.523252	0.523252	0.518974	1.546447	6.000000	9.000000	0.765698	0.728385	0.653762	0	0	1	1	155	1167419
1444477215	40	42	39	41	6	3	1	5	3	5	0	0	0	1	0	4.941538	0.524677	0.523252	0.518974	1.546447	6.000000	9.000000	0.761231	0.761231	0.574735	0	0	1	1	155	1164685
1444477217	28	33	34	31	3	1	1	3	2	4	0	0	0	1	0	4.943151	0.523252	0.521826	0.514697	1.546447	6.000000	9.000000	0.756766	0.756766	0.644904	0	0	1	1	155	1168550
1444477218	33	31	32	40	4	2	4	3	8	2	0	2	0	1	0	4.943151	0.521826	0.523252	0.518974	1.547253	6.000000	9.000000	0.719479	0.607617	0.607617	0	0	1	1	155	1167428
1444477219	33	32	48	37	5	4	2	4	5	3	0	1	0	1	0	4.943151	0.523252	0.523252	0.520400	1.547253	6.000000	9.000000	0.682191	0.719479	0.682191	0	0	1	1	155	1164704
1444477220	37	38	35	38	5	1	4	2	3	7	0	1	0	0	0	4.941538	0.523252	0.524677	0.521826	1.546447	6.000000	9.000000	0.761231	0.723931	0.686632	0	0	1	1	155	1167404
1444477221	36	40	46	47	8	2	3	6	6	10	0	0	0	1	0	4.943151	0.523252	0.523252	0.521826	1.547253	6.000000	9.000000	0.794054	0.719479	0.682191	0	0	1	1	155	1167428
1444477223	37	33	38	34	7	2	3	5	6	5	1	0	0	2	0	4.943151	0.523252	0.523252	0.520400	1.548865	6.000000	9.000000	0.756766	0.756766	0.682191	0	0	1	1	156	1164677
1444477224	32	37	30	35	2	3	0	4	4	6	0	0	0	0	0	4.939927	0.523252	0.523252	0.520400	1.548059	6.000000	9.000000	0.765698	0.579140	0.877631	0	0	1	1	155	1167404
1444477225	36	33	33	34	5	2	1	1	6	5	0	0	0	0	0	4.941538	0.523252	0.523252	0.517549	1.548059	6.000000	9.000000	0.761231	0.761231	0.612034	0	0	1	1	155	1167429
1444477226	31	38	40	38	2	1	2	5	5	9	0	0	0	1	0	4.943151	0.523252	0.523252	0.521826	1.548865	6.000000	9.000000	0.756766	0.719479	0.682191	0	0	1	1	155	1164661
1444477227	42	33	43	32	3	5	3	0	3	7	0	0	0	0	0	4.941538	0.524677	0.523252	0.521826	1.547253	6.000000	9.000000	0.761231	0.761231	0.686632	0	0	1	1	155	1167400
1444477229	40	33	32	41	6	2	4	2	3	5	0	0	0	0	0	4.941538	0.523252	0.523252	0.520400	1.548059	6.000000	9.000000	0.761231	0.723931	0.686632	0	0	1	1	155	1168565
1444477230	28	33	35	42	0	3	4	4	3	3	0	0	0	0	0	4.941538	0.523252	0.523252	0.521826	1.548865	6.000000	9.000000	0.761231	0.761231	0.612034	0	0	1	1	155	1167419
1444477231	42	35	35	35	5	1	2	5	3	1	1	1	0	0	0	4.943151	0.523252	0.523252	0.520400	1.549670	6.000000	9.000000	0.756766	0.719479	0.570331	0	0	1	1	155	1164670
1444477232	32	37	33	38	3	2	1	1	5	6	0	0	0	0	0	4.943151	0.523252	0.524677	0.520400	1.549670	6.000000	9.000000	0.756766	0.756766	0.682191	0	0	1	1	155	1167395
1444477233	30	32	33	37	3	1	4	2	2	6	0	0	0	0	0	4.941538	0.523252	0.523252	0.520400	1.549670	6.000000	9.000000	0.761231	0.723931	0.649333	0	0	1	1	155	1167419
1444477235	46	37	40	33	7	6	5	2	3	6	0	1	0	0	0	4.941538	0.523252	0.523252	0.520400	1.549670	6.000000	9.000000	0.761231	0.686632	0.686632	0	0	1	1	155	1164659
1444477236	34	24	37	40	5	1	0	2	1	9	0	0	0	0	0	4.944762	0.523252	0.523252	0.520400	1.548865	6.000000	9.000000	0.752306	0.528657	0.603207	0	0	1	1	155	1167394
1444477237	31	39	32	32	6	4	2	5	4	2	1	2	1	1	1	4.943151	0.523252	0.523252	0.520400	1.549670	6.000000	9.000000	0.756766	0.719479	0.682191	0	0	1	1	155	1167419
1444477238	44	26	38	33	6	4	3	0	4	4	0	1	0	0	0	4.939927	0.523252	0.521826	0.521826	1.549670	6.000000	9.000000	0.728385	0.728385	0.691074	0	0	1	1	155	1164689
1444477239	41	38	31	35	5	1	2	3	1	2	0	0	0	0	0	4.943151	0.523252	0.523252	0.521826	1.549670	6.000000	9.000000	0.756766	0.719479	0.682191	0	0	1	1	155	1167395
1444477241	38	28	38	31	6	4	3	2	2	5	1	0	1	0	0	4.944762	0.523252	0.523252	0.521826	1.551282	6.000000	9.000000	0.752306	0.715030	0.677756	0	0	1	1	155	1168574
1444477242	38	32	33	41	8	4	3	2	3	6	1	1	0	0	0	4.943151	0.521826	0.523252	0.520400	1.549670	6.000000	9.000000	0.607617	0.682191	0.533044	0	0	1	1	155	1167428
1444477243	42	34	29	37	5	2	4	3	1	3	0	0	0	1	0	4.941538	0.523252	0.520400	0.516123	1.550476	6.000000	9.000000	0.761231	0.723931	0.612034	0	0	1	1	155	1164665
1444477244	47	39	35	33	7	6	4	3	3	5	0	0	2	0	0	4.943151	0.523252	0.523252	0.520400	1.550476	6.000000	9.000000	0.756766	0.719479	0.644904	0	0	1	1	155	1167404
1444477245	23	30	45	36	4	3	0	2	2	11	0	0	0	1	0	4.941538	0.523252	0.523252	0.520400	1.551282	6.000000	9.000000	0.761231	0.723931	0.649333	0	0	1	1	155	1167429
1444477247	39	36	42	38	4	6	2	5	4	7	1	1	0	2	0	4.939927	0.523252	0.523252	0.517549	1.549670	6.000000	9.000000	0.765698	0.728385	0.579140	0	0	1	1	156	1164683
1444477248	37	44	37	19	5	0	1	6	2	2	0	0	0	0	0	4.939927	0.523252	0.514697	0.520400	1.549670	6.000000	9.000000	-1.472992	0.579140	0.579140	0	0	1	1	155	1167404
1444477249	38	45	27	33	5	3	3	3	1	4	1	0	0	1	0	4.943151	0.523252	0.523252	0.518974	1.549670	6.000000	9.000000	0.756766	0.719479	0.644904	0	0	1	1	156	1167450
1444477250	28	31	40	30	3	3	2	3	4	9	0	0	1	0	0	4.941538	0.523252	0.523252	0.518974	1.551282	6.000000	9.000000	0.761231	0.761231	0.574735	0	0	1	1	155	1164679
1444477251	42	43	34	41	5	2	3	4	2	7	1	0	0	0	0	4.941538	0.523252	0.523252	0.517549	1.549670	6.000000	9.000000	0.761231	0.761231	0.612034	0	0	1	1	155	1167402
1444477253	36	25	29	39	4	1	3	1	4	5	0	0	0	0	0	4.938315	0.523252	0.523252	0.518974	1.550476	6.000000	9.000000	0.770166	0.770166	0.620872	0	0	1	1	155	1168564
1444477254	41	39	27	33	4	0	2	2	5	4	0	0	0	2	0	4.943151	0.520400	0.523252	0.514697	1.551282	6.000000	9.000000	0.756766	0.719479	0.570331	0	0	1	1	155	1167419
1444477255	34	30	42	32	3	2	4	1	1	5	0	0	0	0	0	4.943151	0.523252	0.521826	0.514697	1.551282	6.000000	9.000000	0.756766	0.719479	0.607617	0	0	1	1	155	1164671
1444477256	33	29	35	27	1	5	3	2	3	3	0	0	0	1	0	4.941538	0.523252	0.523252	0.517549	1.551282	6.000000	9.000000	0.761231	0.761231	0.612034	0	0	1	1	155	1167395
1444477257	30	35	27	43	2	2	1	0	6	2	0	1	0	0	0	4.941538	0.523252	0.521826	0.517549	1.552088	6.000000	9.000000	0.761231	0.723931	0.574735	0	0	1	1	155	1167419
1444477259	37	41	37	36	5	1	2	6	6	3	0	1	0	0	0	4.941538	0.523252	0.523252	0.517549	1.550476	6.000000	9.000000	0.761231	0.686632	0.612034	0	0	1	1	155	1164661
1444477260	40	29	35	31	4	3	0	5	4	7	0	0	0	0	0	4.941538	0.524677	0.521826	0.517549	1.552088	6.000000	9.000000	0.761231	0.761231	0.612034	0	0	1	1	155	1167394
1444477261	31	42	39	42	3	1	0	6	3	9	0	0	0	0	0	4.944762	0.523252	0.523252	0.518974	1.550476	6.000000	9.000000	0.752306	0.677756	0.603207	0	0	1	1	155	1167419
1444477262	37	36	38	35	6	5	2	3	6	8	1	1	0	1	0	4.943151	0.523252	0.523252	0.520400	1.552088	6.000000	9.000000	0.794054	0.756766	0.607617	0	0	1	1	155	1164678
