time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444377178	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.302925	4.290093	4.291519	2.219341	19.750000	24.000000	99.715805	99.380005	99.417313	0	0	0	1	156	1167435
1444377179	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	4.939927	4.301499	4.285816	4.288667	2.219341	19.750000	24.000000	99.603874	99.268059	99.305382	0	0	0	1	156	1204334
1444377181	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.300073	4.288667	4.290093	2.219341	19.750000	24.000000	99.566551	99.268059	99.268059	0	0	0	1	156	1151482
1444377182	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.301499	4.287241	4.288667	2.219341	19.750000	24.000000	99.678497	99.268059	99.342690	0	0	0	1	156	1201825
1444377183	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.301499	4.287241	4.288667	2.218535	19.750000	24.000000	99.603874	99.230751	99.305382	0	0	0	1	156	1167360
1444377184	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4.941538	4.301499	4.287241	4.288667	2.218535	19.750000	24.000000	99.231468	99.492569	99.156868	0	0	1	1	156	1167445
1444377186	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.302925	4.288667	4.288667	2.218535	19.750000	24.000000	99.641174	99.268059	99.342690	0	0	1	1	156	1170238
1444377187	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	4.939927	4.300073	4.288667	4.288667	2.218535	19.750000	24.000000	99.603874	99.268059	99.268059	0	0	1	1	156	1151638
1444377188	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.302925	4.290093	4.288667	2.219341	19.750000	24.000000	99.678497	99.268059	99.305382	0	0	1	1	156	1167383
1444377189	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	4.939927	4.300073	4.288667	4.288667	2.218535	19.750000	24.000000	99.641174	99.230751	99.268059	0	0	1	1	156	1164703
