time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444472838	44	44	39	37	3	3	2	3	3	3	0	0	0	0	0	4.944762	0.698619	0.698619	0.692916	1.585128	6.750000	9.500000	5.299859	5.337135	5.150760	0	0	1	1	155	1164684
1444472840	46	23	38	38	1	1	1	2	0	8	0	0	0	0	0	4.943151	0.698619	0.695768	0.692916	1.585934	6.750000	9.500000	5.305803	5.268516	5.193941	0	0	1	1	155	1214167
1444472841	35	32	30	36	4	1	3	1	3	6	0	0	0	0	0	4.943151	0.695768	0.694342	0.694342	1.585128	6.750000	9.500000	5.305803	5.268516	5.193941	0	0	1	1	155	1167395
1444472842	32	37	44	36	3	3	2	5	4	3	0	0	1	0	0	4.943151	0.698619	0.697194	0.694342	1.584322	6.750000	9.500000	5.343090	5.268516	5.231229	0	0	1	1	155	1201518
1444472843	41	40	31	38	4	5	4	5	4	4	0	0	1	0	0	4.941538	0.698619	0.695768	0.691491	1.584322	6.750000	9.500000	5.311751	5.237153	5.125255	0	0	1	1	155	1167395
1444472844	38	35	34	33	5	1	2	1	9	2	0	1	0	1	0	4.941538	0.694342	0.694342	0.687213	1.581905	6.750000	9.500000	5.349051	5.274452	5.125255	0	0	1	1	155	1167419
1444472846	31	42	46	38	7	5	2	2	4	4	1	0	1	0	0	4.943151	0.698619	0.695768	0.692916	1.583517	6.750000	9.500000	5.343090	5.268516	5.156654	0	0	1	1	155	1170171
1444472847	42	39	40	35	7	5	4	3	3	3	1	0	0	0	0	4.941538	0.697194	0.695768	0.691491	1.584322	6.750000	9.500000	5.349051	5.274452	5.125255	0	0	1	1	155	1168550
1444472848	36	44	35	35	7	3	0	5	4	3	1	0	0	1	0	4.938315	0.698619	0.694342	0.691491	1.583517	6.750000	9.500000	5.360980	5.286333	5.174361	0	0	1	1	155	1167428
1444472849	38	37	40	42	6	2	3	4	5	9	0	0	0	1	0	4.944762	0.698619	0.695768	0.685788	1.582711	6.750000	9.500000	5.374409	5.225310	5.150760	0	0	1	1	155	1164658
1444472850	37	34	27	41	7	2	8	3	3	5	0	1	1	0	0	4.941538	0.698619	0.695768	0.691491	1.583517	6.750000	9.500000	5.349051	5.274452	5.125255	0	0	1	1	155	1167404
1444472852	40	34	38	31	4	6	3	2	4	4	2	0	0	0	0	4.941538	0.695768	0.694342	0.691491	1.582711	6.750000	9.500000	5.274452	5.237153	5.050656	0	0	1	1	155	1167431
1444472853	29	36	34	36	2	1	2	3	6	1	0	0	0	0	0	4.943151	0.694342	0.695768	0.688639	1.582711	6.750000	9.500000	5.231229	5.231229	5.119368	0	0	1	1	155	1167428
1444472854	33	42	37	34	4	3	1	3	2	2	1	0	0	0	0	4.943151	0.695768	0.692916	0.691491	1.583517	6.750000	9.500000	5.305803	5.193941	5.156654	0	0	1	1	155	1164669
1444472855	42	41	35	41	4	2	6	2	1	3	0	0	1	0	0	4.943151	0.697194	0.692916	0.691491	1.582711	6.750000	9.500000	5.305803	5.156654	5.156654	0	0	1	1	155	1167404
1444472856	34	32	35	41	1	4	4	2	5	3	0	0	1	0	0	4.943151	0.694342	0.694342	0.691491	1.582711	6.750000	9.500000	5.268516	5.156654	5.119368	0	0	1	1	155	1167429
1444472858	36	31	39	32	3	1	2	1	2	0	0	0	0	0	0	4.939927	0.697194	0.694342	0.691491	1.581099	6.750000	9.500000	5.317701	5.205767	5.168456	0	0	1	1	155	1164665
1444472859	28	33	32	38	3	2	2	2	5	4	0	0	0	1	0	4.943151	0.694342	0.694342	0.691491	1.581905	6.750000	9.500000	5.231229	5.156654	5.156654	0	0	1	1	155	1168540
1444472860	39	37	35	51	6	3	4	4	7	5	1	0	0	1	0	4.943151	0.695768	0.694342	0.687213	1.581905	6.750000	9.500000	5.268516	5.193941	5.082079	0	0	1	1	155	1167419
1444472861	35	41	28	43	5	3	1	1	9	9	1	1	1	1	1	4.943151	0.692916	0.691491	0.688639	1.581099	6.500000	9.500000	5.231229	5.156654	5.082079	0	0	1	1	155	1164679
1444472862	38	36	44	41	7	2	2	4	7	6	0	0	0	1	0	4.941538	0.694342	0.692916	0.688639	1.581905	6.750000	9.500000	5.274452	5.199852	5.087955	0	0	1	1	155	1167392
1444472864	31	28	30	31	3	3	3	2	2	3	0	0	0	0	0	4.939927	0.694342	0.692916	0.688639	1.580293	6.500000	9.500000	5.205767	5.168456	5.056522	0	0	1	1	155	1167419
1444472865	37	31	40	34	5	2	2	1	4	4	0	0	1	0	0	4.943151	0.692916	0.694342	0.688639	1.581099	6.500000	9.500000	5.193941	5.193941	5.119368	0	0	1	1	155	1164679
1444472866	31	36	46	34	3	3	1	3	3	4	0	0	0	0	0	4.943151	0.692916	0.692916	0.688639	1.581099	6.500000	9.500000	5.231229	5.193941	5.082079	0	0	1	1	155	1167395
1444472867	29	28	25	27	3	3	2	1	1	1	0	0	0	0	0	4.941538	0.694342	0.687213	0.687213	1.580293	6.500000	9.500000	5.237153	5.162553	5.087955	0	0	1	1	155	1167419
