time	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	adcr	adcp1	adcp2	adcp3	adcntc	ntcT	digT	p1	p2	p3	hvstate	pbsstate	ethstate	listpbs	sdstate	looptime
1444476440	44	40	35	31	4	4	2	5	4	6	0	0	2	0	0	4.944762	0.523252	0.521826	0.514697	1.470696	4.250000	7.000000	0.677756	0.715030	0.603207	0	0	1	1	155	1164676
1444476441	32	38	32	39	4	0	3	2	0	8	0	0	0	0	0	4.943151	0.523252	0.523252	0.518974	1.470696	4.250000	7.000000	0.682191	0.719479	0.607617	0	0	1	1	155	1217970
1444476442	47	31	41	34	4	5	3	5	1	4	1	0	0	1	0	4.944762	0.523252	0.520400	0.513271	1.470696	4.250000	7.000000	0.752306	0.715030	0.640481	0	0	1	1	155	1167395
1444476443	44	33	29	24	2	2	5	3	6	0	1	0	0	0	0	4.944762	0.523252	0.523252	0.517549	1.470696	4.250000	7.000000	0.752306	0.715030	0.640481	0	0	1	1	155	1201285
1444476445	34	35	37	31	5	4	2	3	1	3	0	1	0	0	0	4.941538	0.523252	0.523252	0.518974	1.470696	4.250000	7.000000	0.761231	0.761231	0.649333	0	0	1	1	155	1167395
1444476446	46	38	24	37	5	3	5	3	3	2	0	0	1	0	0	4.943151	0.521826	0.520400	0.516123	1.470696	4.250000	7.000000	0.682191	0.719479	0.607617	0	0	1	1	155	1167419
1444476447	34	33	29	35	2	3	1	0	7	5	0	0	0	0	0	4.943151	0.524677	0.523252	0.518974	1.469890	4.250000	7.000000	0.794054	0.794054	0.644904	0	0	1	1	155	1169990
1444476448	35	35	38	36	4	1	2	1	4	3	0	0	0	0	0	4.941538	0.523252	0.523252	0.520400	1.470696	4.250000	7.000000	0.761231	0.723931	0.574735	0	0	1	1	155	1168654
1444476449	31	30	31	34	6	2	3	3	5	5	1	1	0	1	0	4.943151	0.523252	0.523252	0.517549	1.469084	4.250000	7.000000	0.756766	0.756766	0.644904	0	0	1	1	155	1167429
1444476451	42	39	41	31	6	5	3	4	5	6	1	1	1	1	1	4.943151	0.521826	0.523252	0.517549	1.469084	4.250000	7.000000	0.682191	0.756766	0.607617	0	0	1	1	155	1164672
1444476452	34	37	41	34	4	2	3	0	3	7	0	0	0	0	0	4.943151	0.520400	0.523252	0.517549	1.470696	4.250000	7.000000	0.682191	0.756766	0.570331	0	0	1	1	155	1167404
1444476453	52	35	29	34	6	3	1	3	7	3	0	0	0	0	0	4.943151	0.523252	0.523252	0.518974	1.470696	4.250000	7.000000	0.756766	0.719479	0.644904	0	0	1	1	155	1167431
1444476454	25	32	26	28	5	1	0	1	4	2	0	0	0	0	0	4.941538	0.523252	0.523252	0.517549	1.470696	4.250000	7.000000	0.761231	0.723931	0.612034	0	0	1	1	155	1167428
1444476455	33	40	24	40	0	1	5	4	7	3	0	0	1	0	0	4.944762	0.523252	0.520400	0.520400	1.470696	4.250000	7.000000	0.826856	0.715030	0.603207	0	0	1	1	155	1164666
1444476457	35	34	26	32	6	4	1	1	3	3	0	0	0	0	0	4.943151	0.523252	0.523252	0.517549	1.471502	4.250000	7.000000	0.682191	0.644904	0.607617	0	0	1	1	155	1167404
1444476458	39	29	35	42	4	4	4	2	5	8	0	0	0	0	0	4.941538	0.523252	0.523252	0.517549	1.471502	4.250000	7.000000	0.761231	0.723931	0.574735	0	0	1	1	155	1167429
1444476459	30	31	24	22	3	0	1	2	3	2	0	0	0	0	0	4.941538	0.524677	0.524677	0.518974	1.471502	4.250000	7.000000	0.761231	0.723931	0.574735	0	0	1	1	155	1164667
1444476460	29	39	26	34	4	3	5	4	8	1	1	2	1	1	1	4.943151	0.523252	0.523252	0.518974	1.471502	4.250000	7.000000	0.756766	0.719479	0.644904	0	0	1	1	155	1168541
1444476461	46	39	41	41	8	4	0	0	5	5	0	0	0	0	0	4.938315	0.520400	0.521826	0.517549	1.472308	4.250000	7.000000	0.732842	0.732842	0.583549	0	0	1	1	155	1167419
1444476463	28	29	20	37	4	0	2	3	4	1	0	0	0	0	0	4.944762	0.520400	0.523252	0.517549	1.472308	4.250000	7.000000	0.677756	0.677756	0.565931	0	0	1	1	155	1164684
1444476464	31	30	43	31	2	1	0	4	2	5	0	0	0	1	0	4.946374	0.523252	0.521826	0.518974	1.470696	4.250000	7.000000	0.747849	0.673322	0.524272	0	0	1	1	155	1167392
1444476465	46	38	35	46	5	2	4	3	10	6	0	2	0	0	0	4.943151	0.524677	0.523252	0.520400	1.472308	4.250000	7.000000	0.719479	0.719479	0.607617	0	0	1	1	155	1167418
1444476466	38	42	37	42	7	0	3	1	4	8	0	1	0	0	0	4.939927	0.523252	0.523252	0.517549	1.471502	4.250000	7.000000	0.765698	0.728385	0.579140	0	0	1	1	156	1164677
1444476467	46	35	29	28	6	2	2	2	4	2	0	0	0	0	0	4.943151	0.521826	0.523252	0.517549	1.472308	4.250000	7.000000	0.719479	0.756766	0.607617	0	0	1	1	155	1167395
1444476469	38	37	37	40	6	3	2	2	3	4	0	1	0	0	0	4.944762	0.523252	0.523252	0.513271	1.469890	4.250000	7.000000	0.826856	0.752306	0.603207	0	0	1	1	155	1167419
1444476470	40	39	30	41	5	3	1	1	1	4	0	0	0	0	0	4.943151	0.521826	0.523252	0.517549	1.472308	4.250000	7.000000	0.719479	0.682191	0.607617	0	0	1	1	155	1167419
1444476471	25	31	33	38	1	0	4	2	2	5	0	0	0	0	0	4.936703	0.521826	0.523252	0.518974	1.472308	4.250000	7.000000	0.699966	0.625295	0.550623	0	0	1	1	155	1164749
1444476472	29	36	29	34	6	1	2	1	2	2	0	0	0	0	0	4.944762	0.523252	0.520400	0.518974	1.472308	4.250000	7.000000	0.752306	0.752306	0.603207	0	0	1	1	155	1168654
1444476473	37	29	38	39	0	3	4	2	2	9	0	0	1	0	0	4.943151	0.521826	0.523252	0.518974	1.473920	4.250000	7.000000	0.682191	0.719479	0.607617	0	0	1	1	155	1167429
1444476475	23	35	42	30	4	1	5	3	2	5	1	1	1	1	1	4.941538	0.523252	0.523252	0.518974	1.473114	4.250000	7.000000	0.798530	0.761231	0.612034	0	0	1	1	155	1164689
1444476476	32	31	33	39	6	2	3	3	3	8	1	2	2	1	1	4.938315	0.563173	0.520400	0.510420	1.469084	4.250000	7.000000	0.695518	0.770166	0.620872	0	0	1	1	155	1167404
1444476477	42	33	46	40	3	1	3	5	5	7	0	0	0	1	0	4.941538	0.523252	0.523252	0.517549	1.472308	4.250000	7.000000	0.723931	0.723931	0.612034	0	0	1	1	155	1167426
1444476478	36	32	42	38	3	2	4	4	1	10	0	0	0	0	0	4.943151	0.523252	0.523252	0.517549	1.473920	4.250000	7.000000	0.756766	0.719479	0.644904	0	0	1	1	155	1164697
1444476479	42	30	31	34	2	2	2	4	3	4	0	0	0	0	0	4.943151	0.523252	0.523252	0.518974	1.473114	4.250000	7.000000	0.794054	0.719479	0.607617	0	0	1	1	156	1167426
1444476481	38	28	36	43	1	4	4	2	5	9	0	0	2	0	0	4.943151	0.520400	0.523252	0.518974	1.473114	4.250000	7.000000	0.719479	0.719479	0.607617	0	0	1	1	155	1167424
1444476482	35	35	31	40	0	1	2	2	1	4	0	0	0	0	0	4.943151	0.526103	0.513271	0.516123	1.472308	4.250000	7.000000	1.204213	0.533044	0.607617	0	0	1	1	155	1167429
1444476483	39	31	32	49	4	2	1	5	2	5	0	0	0	0	0	4.941538	0.523252	0.523252	0.518974	1.472308	4.250000	7.000000	0.761231	0.723931	0.612034	0	0	1	1	155	1164667
1444476484	29	40	42	31	3	2	2	3	2	8	1	0	0	0	0	4.939927	0.521826	0.520400	0.518974	1.473920	4.250000	7.000000	0.691074	0.728385	0.616451	0	0	1	1	155	1168540
1444476485	44	40	37	33	8	5	1	1	5	5	0	0	1	0	0	4.943151	0.523252	0.523252	0.517549	1.473114	4.250000	7.000000	0.756766	0.719479	0.607617	0	0	1	1	155	1167419
1444476487	28	35	34	43	3	3	2	4	7	3	1	0	0	0	0	4.944762	0.523252	0.523252	0.517549	1.473920	4.250000	7.000000	0.789581	0.715030	0.603207	0	0	1	1	155	1164684
1444476488	38	32	36	38	6	4	2	2	6	6	1	1	1	1	1	4.943151	0.523252	0.523252	0.517549	1.473920	4.250000	7.000000	0.719479	0.756766	0.644904	0	0	1	1	155	1167394
1444476489	37	36	41	27	3	6	3	2	3	7	0	0	1	1	0	4.941538	0.523252	0.520400	0.516123	1.474725	4.250000	7.000000	0.761231	0.723931	0.612034	0	0	1	1	155	1167419
1444476490	31	47	28	34	3	1	1	2	5	2	0	0	0	0	0	4.943151	0.523252	0.523252	0.517549	1.473920	4.250000	7.000000	0.756766	0.756766	0.607617	0	0	1	1	155	1176192
1444476491	36	36	24	36	6	2	1	2	8	3	1	1	0	0	0	4.943151	0.523252	0.523252	0.518974	1.473920	4.250000	7.000000	0.756766	0.682191	0.644904	0	0	1	1	155	1167394
1444476493	22	35	47	34	1	1	1	3	4	5	0	0	0	1	0	4.944762	0.523252	0.521826	0.517549	1.474725	4.250000	7.000000	0.752306	0.528657	0.565931	0	0	1	1	155	1167418
1444476494	30	38	33	32	1	3	0	3	3	5	0	0	0	1	0	4.941538	0.521826	0.523252	0.517549	1.473920	4.250000	7.000000	0.723931	0.761231	0.649333	0	0	1	1	155	1167419
1444476495	38	26	31	30	4	2	0	1	2	1	0	0	0	0	0	4.939927	0.523252	0.523252	0.517549	1.474725	4.500000	7.000000	0.765698	0.765698	0.653762	0	0	1	1	155	1164661
1444476496	38	37	31	26	6	2	1	4	1	3	0	0	0	0	0	4.943151	0.524677	0.523252	0.518974	1.474725	4.250000	7.000000	0.756766	0.719479	0.607617	0	0	1	1	155	1168550
1444476497	40	37	38	30	6	3	3	0	6	4	1	1	1	0	1	4.943151	0.523252	0.523252	0.517549	1.474725	4.250000	7.000000	0.756766	0.756766	0.607617	0	0	1	1	155	1167429
1444476499	40	45	41	22	4	1	2	6	4	0	0	0	0	1	0	4.941538	0.523252	0.523252	0.518974	1.473920	4.250000	7.000000	0.761231	0.723931	0.649333	0	0	1	1	155	1164677
1444476500	34	29	34	31	3	4	0	3	2	4	1	0	0	0	0	4.941538	0.523252	0.523252	0.518974	1.475531	4.500000	7.000000	0.761231	0.761231	0.612034	0	0	1	1	155	1167404
1444476501	33	29	32	38	2	1	3	1	2	7	0	1	0	0	0	4.943151	0.523252	0.521826	0.518974	1.474725	4.250000	7.000000	0.756766	0.719479	0.607617	0	0	1	1	155	1167428
1444476502	40	37	35	33	3	2	6	6	6	3	0	0	0	1	0	4.943151	0.523252	0.523252	0.518974	1.474725	4.250000	7.000000	0.794054	0.756766	0.644904	0	0	1	1	155	1164664
1444476503	31	39	39	43	9	6	3	2	7	8	1	3	1	1	1	4.941538	0.523252	0.521826	0.517549	1.474725	4.250000	7.000000	0.798530	0.723931	0.686632	0	0	1	1	155	1167404
1444476505	30	31	41	40	3	1	1	3	2	7	0	1	0	0	0	4.941538	0.523252	0.524677	0.517549	1.474725	4.250000	7.000000	0.686632	0.686632	0.612034	0	0	1	1	155	1167429
1444476506	37	38	42	41	7	1	4	3	7	6	0	1	0	2	0	4.944762	0.523252	0.523252	0.517549	1.474725	4.250000	7.000000	0.752306	0.715030	0.603207	0	0	1	1	155	1164665
1444476507	36	25	43	44	3	4	2	3	6	5	1	0	0	0	0	4.941538	0.524677	0.523252	0.518974	1.475531	4.500000	7.000000	0.761231	0.761231	0.612034	0	0	1	1	155	1167400
1444476508	36	36	38	31	4	6	3	5	5	3	1	1	0	0	0	4.943151	0.523252	0.523252	0.517549	1.474725	4.250000	7.000000	0.756766	0.682191	0.607617	0	0	1	1	155	1168565
1444476509	26	33	34	39	4	0	3	2	7	5	0	1	0	1	0	4.941538	0.523252	0.521826	0.520400	1.475531	4.500000	7.000000	0.761231	0.723931	0.574735	0	0	1	1	155	1167419
1444476511	38	32	33	28	5	3	3	3	3	4	1	0	0	0	0	4.943151	0.523252	0.523252	0.518974	1.476337	4.500000	7.000000	0.756766	0.756766	0.644904	0	0	1	1	155	1164663
1444476512	41	27	35	31	5	2	2	3	4	9	0	0	0	1	0	4.944762	0.523252	0.523252	0.517549	1.475531	4.250000	7.000000	0.752306	0.565931	0.565931	0	0	1	1	155	1167394
1444476513	24	36	32	43	3	2	2	2	1	4	0	0	0	0	0	4.941538	0.523252	0.523252	0.517549	1.475531	4.500000	7.000000	0.761231	0.761231	0.649333	0	0	1	1	155	1167419
1444476514	33	33	48	39	4	4	2	4	5	4	1	1	0	0	0	4.939927	0.523252	0.523252	0.518974	1.475531	4.500000	7.000000	0.765698	0.765698	0.653762	0	0	1	1	155	1164661
1444476515	35	34	43	39	4	1	3	3	6	7	1	0	0	1	0	4.943151	0.523252	0.523252	0.517549	1.477143	4.500000	7.000000	0.756766	0.719479	0.607617	0	0	1	1	155	1167395
1444476517	36	30	32	35	2	1	1	3	5	6	1	0	0	0	0	4.943151	0.521826	0.523252	0.518974	1.476337	4.500000	7.000000	0.756766	0.719479	0.607617	0	0	1	1	155	1167419
1444476518	31	23	28	40	2	2	3	2	1	2	0	0	1	0	0	4.946374	0.520400	0.521826	0.518974	1.477143	4.500000	7.000000	0.747849	0.710586	0.598798	0	0	1	1	155	1164661
1444476519	27	39	32	35	3	1	0	7	3	4	1	0	0	0	0	4.941538	0.523252	0.523252	0.514697	1.475531	4.500000	7.000000	0.761231	0.723931	0.649333	0	0	1	1	155	1167393
1444476520	27	31	31	38	4	2	0	1	5	7	0	0	0	0	0	4.943151	0.523252	0.523252	0.518974	1.476337	4.500000	7.000000	0.756766	0.719479	0.570331	0	0	1	1	155	1168575
1444476521	24	34	30	38	3	0	3	2	2	3	0	1	0	0	0	4.943151	0.523252	0.523252	0.517549	1.477143	4.500000	7.000000	0.756766	0.719479	0.607617	0	0	1	1	155	1167429
1444476523	23	28	38	38	2	1	1	3	2	5	0	0	0	0	0	4.941538	0.523252	0.523252	0.518974	1.476337	4.500000	7.000000	0.761231	0.686632	0.612034	0	0	1	1	155	1164674
1444476524	33	33	32	36	2	4	3	5	4	3	1	0	0	0	0	4.939927	0.459093	0.504717	0.513271	1.475531	4.500000	7.000000	0.691074	0.728385	0.653762	0	0	1	1	155	1167404
1444476525	28	35	38	22	7	0	0	2	2	4	0	0	0	0	0	4.939927	0.523252	0.523252	0.517549	1.477143	4.500000	7.000000	0.765698	0.728385	0.579140	0	0	1	1	155	1167425
1444476526	42	41	51	32	5	6	1	4	0	3	1	0	0	0	0	4.943151	0.523252	0.523252	0.517549	1.477143	4.500000	7.000000	0.756766	0.682191	0.607617	0	0	1	1	155	1164684
1444476527	32	37	48	36	1	6	3	3	6	6	0	0	1	0	0	4.943151	0.523252	0.523252	0.520400	1.477143	4.500000	7.000000	0.756766	0.719479	0.607617	0	0	1	1	155	1167405
