7201	1000	27	34	7	15.000000	13.000000	1.887326	4.960880
7202	1000	14	25	1	15.000000	13.000000	1.886520	4.962492
7203	1000	21	26	5	15.000000	13.000000	1.883297	4.938315
7204	1000	25	25	3	15.000000	13.000000	1.887326	4.967327
7205	1000	18	30	2	15.000000	13.000000	1.888132	4.943151
7206	1000	32	34	12	15.000000	12.250000	1.882491	5.043077
7207	1000	20	22	2	15.000000	12.250000	1.882491	5.046301
7208	1000	29	24	3	15.000000	12.000000	1.870403	5.039854
7209	1000	19	34	7	15.000000	13.000000	1.888132	4.941538
7210	1000	26	32	4	15.000000	12.250000	1.879267	5.036631
7211	1000	22	27	2	15.000000	13.000000	1.886520	4.964103
7213	1000	22	19	4	15.000000	12.250000	1.879267	5.039854
7214	1000	27	26	3	15.000000	12.250000	1.882491	5.044689
7215	1000	29	20	8	15.000000	12.250000	1.880879	5.043077
7216	1000	24	24	5	15.000000	12.250000	1.881685	5.020514
7217	1000	23	30	5	15.000000	12.750000	1.884103	4.962492
7218	1000	28	20	8	15.000000	13.000000	1.886520	4.964103
7219	1000	25	26	5	15.000000	13.000000	1.886520	4.964103
7220	1000	16	23	2	15.000000	12.750000	1.874432	4.941538
7221	1000	33	28	12	15.000000	13.000000	1.886520	4.964103
7222	1000	30	32	6	15.000000	12.500000	1.884909	5.018902
7223	1000	31	24	8	15.000000	13.000000	1.886520	4.962492
7224	1000	28	27	8	15.000000	13.000000	1.883297	4.938315
7225	1000	29	29	5	15.000000	13.000000	1.885714	4.964103
7226	1000	24	19	4	15.000000	12.500000	1.884909	5.015678
7227	1000	25	30	5	15.000000	13.000000	1.886520	4.964103
7228	1000	37	33	10	15.000000	12.500000	1.884909	5.020514
7229	1000	28	15	4	15.000000	13.000000	1.888132	4.941538
7231	1000	33	24	6	15.000000	12.250000	1.880879	5.043077
7232	1000	32	24	3	15.000000	12.000000	1.867985	5.030184
7233	1000	30	23	10	15.000000	12.250000	1.879267	5.041466
7234	1000	37	29	11	15.000000	12.500000	1.884909	5.017290
7235	1000	31	21	3	15.000000	12.250000	1.883297	5.039854
7236	1000	32	24	8	15.000000	12.250000	1.883297	5.038242
7237	1000	30	24	9	15.000000	12.250000	1.878462	5.039854
7238	1000	21	27	5	15.000000	12.750000	1.884909	4.967327
7239	1000	25	43	6	15.000000	12.750000	1.873626	4.946374
7240	1000	23	26	6	15.000000	12.250000	1.879267	5.041466
7241	1000	26	23	3	15.000000	12.750000	1.872821	4.935091
7242	1000	28	23	6	15.000000	12.750000	1.884103	4.962492
7243	1000	32	26	7	15.000000	12.750000	1.867180	4.946374
7244	1000	29	30	7	15.000000	12.250000	1.877656	5.039854
7245	1000	24	31	5	15.000000	12.750000	1.872015	4.931868
7246	1000	29	28	3	15.000000	12.250000	1.880073	5.043077
7247	1000	23	18	6	15.000000	12.000000	1.867985	5.036631
7249	1000	32	28	3	15.000000	12.000000	1.869597	5.038242
7250	1000	19	29	4	15.000000	12.750000	1.882491	4.959268
7251	1000	22	25	4	15.000000	12.750000	1.872015	4.949597
7252	1000	26	28	4	15.000000	12.750000	1.882491	4.964103
7253	1000	29	26	6	15.000000	12.000000	1.866374	5.026960
7254	1000	24	22	6	15.000000	12.750000	1.882491	4.960880
7255	1000	29	20	5	15.000000	12.000000	1.867985	5.030184
7256	1000	22	23	3	15.000000	12.250000	1.877656	5.039854
7257	1000	25	30	4	15.000000	12.750000	1.869597	4.944762
7258	1000	26	27	6	15.000000	12.750000	1.880073	4.954432
7259	1000	18	21	1	15.000000	12.250000	1.876850	5.039854
7260	1000	28	28	4	15.000000	12.750000	1.870403	4.947986
7261	1000	39	28	7	15.000000	12.250000	1.876850	5.039854
7262	1000	25	26	5	15.000000	12.000000	1.864762	5.026960
7263	1000	27	23	6	15.000000	12.250000	1.883297	5.043077
7264	1000	20	40	6	15.000000	12.000000	1.866374	5.030184
7265	1000	22	26	3	15.000000	12.750000	1.882491	4.964103
7267	1000	30	30	7	15.000000	12.750000	1.871209	4.949597
7268	1000	19	25	3	15.000000	12.000000	1.873626	5.039854
7269	1000	24	21	4	15.000000	12.000000	1.873626	5.035019
7270	1000	33	25	9	15.000000	12.750000	1.870403	4.931868
7271	1000	31	29	9	15.000000	12.250000	1.876044	5.039854
7272	1000	29	32	6	15.000000	12.750000	1.869597	4.931868
7273	1000	24	35	6	15.000000	12.750000	1.872821	4.936703
7274	1000	14	28	4	15.000000	12.000000	1.863956	5.026960
7275	1000	21	29	5	15.000000	12.250000	1.876850	5.041466
7276	1000	22	27	7	15.000000	12.750000	1.868791	4.938315
7277	1000	28	30	9	15.000000	12.750000	1.880073	4.957656
7278	1000	19	21	1	15.000000	12.750000	1.879267	4.954432
7279	1000	32	27	6	15.000000	12.750000	1.868791	4.938315
7280	1000	28	28	6	15.000000	12.000000	1.874432	5.036631
7281	1000	20	19	4	15.000000	12.750000	1.868791	4.943151
7282	1000	23	21	2	15.000000	12.000000	1.874432	5.036631
7283	1000	27	20	6	15.000000	12.000000	1.863150	5.026960
7285	1000	38	33	5	15.000000	12.750000	1.882491	4.964103
7286	1000	29	26	5	15.000000	12.750000	1.862344	4.930256
7287	1000	21	23	3	15.000000	12.750000	1.880073	4.957656
7288	1000	22	23	5	15.000000	12.250000	1.875238	5.012455
7289	1000	27	31	7	15.000000	12.750000	1.867985	4.927033
7290	1000	30	29	5	15.000000	12.750000	1.877656	4.951209
7291	1000	22	26	3	15.000000	12.000000	1.863150	5.026960
7292	1000	25	20	3	15.000000	12.750000	1.880879	4.960880
7293	1000	28	22	1	15.000000	12.500000	1.867985	4.951209
