4201	1000	6	9	3	33.500000	30.750000	2.940586	5.342858
4202	1000	2	2	1	33.500000	31.250000	2.947033	5.313847
4203	1000	5	8	3	33.500000	31.000000	2.942198	5.341246
4204	1000	3	3	0	33.500000	31.750000	2.925275	5.228426
4205	1000	8	4	2	33.500000	30.750000	2.940586	5.344470
4206	1000	5	7	4	33.500000	32.000000	2.934139	5.228426
4207	1000	8	5	2	33.500000	30.750000	2.940586	5.346081
4208	1000	3	11	1	33.500000	32.000000	2.945421	5.259048
4209	1000	8	3	1	33.500000	31.250000	2.947033	5.317070
4210	1000	5	5	2	33.500000	30.750000	2.939780	5.341246
4211	1000	4	3	1	33.500000	30.750000	2.938975	5.339634
4212	1000	7	5	1	33.500000	31.000000	2.944616	5.342858
4214	1000	7	5	0	33.500000	30.750000	2.938975	5.346081
4215	1000	4	5	1	33.500000	31.250000	2.943810	5.315458
4216	1000	1	2	0	33.500000	32.250000	2.943004	5.215532
4217	1000	2	6	0	33.500000	31.250000	2.942198	5.313847
4218	1000	6	6	3	33.500000	30.750000	2.934945	5.336411
4219	1000	3	4	0	33.500000	30.750000	2.936557	5.344470
4220	1000	5	4	2	33.500000	30.750000	2.934139	5.339634
4221	1000	4	5	0	33.500000	32.000000	2.942198	5.257436
4222	1000	4	7	2	33.500000	30.750000	2.933334	5.338022
4223	1000	5	5	1	33.500000	31.750000	2.926081	5.230037
4224	1000	8	7	3	33.500000	30.750000	2.934139	5.342858
4225	1000	5	11	3	33.500000	31.250000	2.939780	5.317070
4226	1000	4	5	0	33.500000	30.750000	2.930110	5.333187
4227	1000	4	6	0	33.500000	31.000000	2.937363	5.315458
4228	1000	3	2	0	33.500000	31.250000	2.937363	5.312235
4229	1000	2	4	0	33.500000	30.750000	2.930110	5.342858
4230	1000	5	2	0	33.500000	31.250000	2.937363	5.312235
4231	1000	6	4	2	33.500000	31.000000	2.935751	5.315458
4233	1000	6	4	1	33.500000	30.750000	2.915605	5.313847
4234	1000	5	6	3	33.500000	31.000000	2.934945	5.313847
4235	1000	5	4	1	33.000000	30.750000	2.929304	5.342858
4236	1000	5	2	0	33.500000	31.750000	2.928498	5.234872
4237	1000	3	7	0	33.000000	31.000000	2.935751	5.313847
4238	1000	6	11	4	33.000000	31.750000	2.934139	5.257436
4239	1000	7	8	1	33.000000	30.750000	2.926081	5.339634
4240	1000	6	8	3	33.500000	31.000000	2.934139	5.317070
4241	1000	7	5	1	33.000000	31.000000	2.932528	5.313847
4242	1000	2	1	0	33.500000	31.000000	2.930916	5.313847
4243	1000	3	4	1	33.000000	31.000000	2.917216	5.291283
4244	1000	6	7	2	33.000000	31.750000	2.932528	5.257436
4245	1000	9	6	1	33.000000	30.500000	2.922857	5.339634
4246	1000	4	6	2	33.000000	30.500000	2.922051	5.339634
4247	1000	8	6	1	33.000000	31.000000	2.932528	5.317070
4248	1000	7	7	4	33.000000	31.000000	2.929304	5.313847
4249	1000	5	3	1	33.000000	30.500000	2.920440	5.339634
4251	1000	7	10	3	33.000000	31.500000	2.930916	5.257436
4252	1000	11	5	2	33.000000	31.250000	2.918828	5.254213
4253	1000	9	4	1	33.000000	31.000000	2.927692	5.313847
4254	1000	2	5	2	33.000000	30.500000	2.920440	5.341246
4255	1000	5	2	0	33.000000	31.250000	2.912381	5.257436
4256	1000	7	5	3	33.000000	30.500000	2.919634	5.342858
4257	1000	8	7	3	33.000000	31.750000	2.925275	5.239707
4258	1000	7	2	0	33.000000	30.750000	2.918828	5.313847
4259	1000	5	6	0	33.000000	31.500000	2.926887	5.255825
4260	1000	7	7	4	33.000000	30.500000	2.916410	5.336411
4261	1000	3	3	0	33.000000	30.500000	2.917216	5.339634
4262	1000	5	5	2	33.000000	31.500000	2.909158	5.226814
4263	1000	10	5	2	33.000000	30.500000	2.915605	5.333187
4264	1000	5	3	0	33.000000	31.500000	2.923663	5.254213
4265	1000	6	7	1	33.000000	30.750000	2.923663	5.315458
4266	1000	2	5	1	33.000000	30.500000	2.913993	5.333187
4267	1000	7	3	2	33.000000	31.500000	2.922857	5.254213
4269	1000	4	2	1	33.000000	31.500000	2.922857	5.255825
4270	1000	6	5	4	33.000000	30.750000	2.921246	5.310623
4271	1000	9	5	3	33.000000	30.750000	2.921246	5.315458
4272	1000	9	6	3	33.000000	30.750000	2.921246	5.315458
4273	1000	4	4	0	33.000000	31.500000	2.907546	5.228426
4274	1000	6	9	3	33.000000	30.250000	2.910769	5.339634
4275	1000	9	6	2	33.000000	31.500000	2.918828	5.238096
4276	1000	8	8	3	33.000000	30.250000	2.911575	5.333187
4277	1000	5	3	0	33.000000	30.750000	2.918022	5.310623
4278	1000	5	4	3	33.000000	30.250000	2.911575	5.336411
4279	1000	5	3	0	33.000000	30.250000	2.908352	5.336411
4280	1000	5	8	3	33.000000	30.250000	2.909964	5.339634
4281	1000	7	6	2	33.000000	31.250000	2.918022	5.252601
4282	1000	6	4	1	33.000000	30.250000	2.894652	5.310623
4283	1000	9	4	1	33.000000	30.750000	2.917216	5.312235
4284	1000	7	5	2	33.000000	30.250000	2.909158	5.334799
4285	1000	4	3	1	33.000000	30.250000	2.906740	5.336411
4286	1000	4	2	0	33.000000	30.250000	2.907546	5.336411
4288	1000	3	1	0	33.000000	30.750000	2.915605	5.313847
4289	1000	11	5	3	33.000000	30.250000	2.906740	5.333187
4290	1000	6	8	1	33.000000	30.250000	2.908352	5.336411
4291	1000	10	7	4	33.000000	30.250000	2.905128	5.336411
4292	1000	9	8	2	33.000000	30.250000	2.905128	5.320293
4293	1000	4	3	2	33.000000	30.750000	2.912381	5.310623
4294	1000	6	10	1	33.000000	30.500000	2.911575	5.312235
4295	1000	5	1	0	33.000000	31.250000	2.911575	5.255825
4296	1000	6	9	2	33.000000	30.500000	2.909964	5.310623
4297	1000	4	3	1	32.500000	30.250000	2.901905	5.336411
4298	1000	6	7	2	32.500000	31.000000	2.899487	5.254213
4299	1000	4	7	0	33.000000	30.750000	2.910769	5.309011
4300	1000	7	8	3	32.500000	30.500000	2.909158	5.313847
4301	1000	6	6	1	32.500000	31.250000	2.893846	5.221979
4302	1000	4	8	1	32.500000	30.500000	2.907546	5.310623
4303	1000	7	5	2	32.500000	31.250000	2.906740	5.250989
4304	1000	4	6	0	32.500000	31.250000	2.905934	5.238096
4306	1000	7	4	1	32.500000	30.000000	2.897876	5.336411
4307	1000	6	9	4	32.500000	30.000000	2.897876	5.338022
4308	1000	5	7	3	32.500000	31.250000	2.905128	5.250989
4309	1000	9	4	2	32.500000	31.250000	2.905934	5.239707
4310	1000	9	6	4	32.500000	31.250000	2.896264	5.226814
4311	1000	6	6	2	32.500000	30.500000	2.902711	5.309011
4312	1000	3	8	1	32.500000	30.000000	2.881758	5.307400
4313	1000	11	8	1	32.500000	30.500000	2.903517	5.310623
4314	1000	2	8	0	32.500000	30.250000	2.893846	5.310623
4315	1000	4	5	1	32.500000	31.000000	2.901905	5.249378
4316	1000	8	10	5	32.500000	30.000000	2.894652	5.333187
4317	1000	8	9	2	32.500000	31.000000	2.901099	5.250989
4318	1000	4	2	0	32.500000	30.000000	2.892235	5.336411
4319	1000	5	6	2	32.500000	30.000000	2.893846	5.339634
4320	1000	7	6	2	32.500000	30.000000	2.890623	5.336411
4321	1000	6	4	1	32.500000	30.000000	2.875312	5.300953
4322	1000	5	7	0	32.500000	31.250000	2.899487	5.228426
4324	1000	3	8	1	32.500000	30.250000	2.897876	5.309011
4325	1000	1	5	0	32.500000	30.000000	2.889817	5.336411
4326	1000	5	5	1	32.500000	30.000000	2.889817	5.336411
4327	1000	8	5	2	32.500000	30.000000	2.889817	5.328352
4328	1000	4	6	0	32.500000	30.250000	2.894652	5.309011
4329	1000	6	5	3	32.500000	30.750000	2.882564	5.239707
4330	1000	2	4	0	32.500000	30.250000	2.896264	5.312235
4331	1000	5	10	1	32.500000	29.750000	2.872894	5.310623
4332	1000	10	7	1	32.500000	30.750000	2.886594	5.250989
4333	1000	13	9	5	32.500000	31.000000	2.894652	5.249378
4334	1000	7	8	0	32.500000	31.000000	2.894652	5.250989
4335	1000	8	4	1	32.500000	30.750000	2.886594	5.254213
4336	1000	7	8	2	32.500000	30.250000	2.893846	5.310623
4337	1000	3	4	0	32.500000	29.750000	2.884982	5.336411
4338	1000	6	11	3	32.500000	29.750000	2.884176	5.334799
