7801	1000	25	17	2	14.500000	11.750000	1.848645	5.014066
7802	1000	28	22	5	14.500000	12.500000	1.852674	4.931868
7804	1000	7	18	2	14.500000	11.750000	1.848645	5.010843
7805	1000	27	22	5	14.500000	12.000000	1.853480	4.988279
7806	1000	21	23	2	14.500000	11.750000	1.847839	5.010843
7807	1000	20	26	2	14.500000	12.000000	1.849451	4.985055
7808	1000	24	22	4	14.500000	12.250000	1.851868	4.931868
7809	1000	24	32	3	14.500000	12.000000	1.851868	4.983444
7810	1000	20	24	3	14.500000	11.750000	1.847839	5.010843
7811	1000	27	23	3	14.500000	11.750000	1.848645	5.010843
7812	1000	27	31	6	14.500000	11.750000	1.846227	5.009231
7813	1000	26	26	4	14.500000	11.750000	1.847839	5.010843
7814	1000	30	31	4	14.500000	11.750000	1.847839	5.010843
7815	1000	22	18	6	14.500000	12.250000	1.852674	4.935091
7816	1000	17	31	5	14.500000	12.500000	1.853480	4.933480
7817	1000	23	22	3	14.500000	11.750000	1.847033	5.009231
7818	1000	20	20	5	14.500000	12.500000	1.852674	4.930256
7819	1000	30	26	5	14.500000	11.750000	1.847033	5.009231
7820	1000	29	14	3	14.500000	12.250000	1.840586	4.922198
7822	1000	29	24	3	14.500000	11.750000	1.847033	5.010843
7823	1000	27	21	7	14.500000	12.250000	1.842198	4.904469
7824	1000	23	22	6	14.500000	11.750000	1.847839	5.012455
7825	1000	15	18	2	14.500000	11.750000	1.838169	5.001173
7826	1000	28	32	8	14.500000	12.000000	1.849451	4.988279
7827	1000	21	22	4	14.500000	11.500000	1.837363	5.001173
7828	1000	22	22	6	14.500000	11.750000	1.848645	5.012455
7829	1000	30	33	8	14.500000	12.250000	1.840586	4.901246
7830	1000	20	24	3	14.500000	11.750000	1.847033	5.009231
7831	1000	19	18	3	14.500000	12.250000	1.852674	4.936703
7832	1000	21	32	4	14.500000	12.250000	1.839780	4.918974
7833	1000	23	19	4	14.500000	12.500000	1.854286	4.933480
7834	1000	30	23	8	14.500000	12.250000	1.836557	4.902857
7835	1000	19	21	2	14.500000	12.250000	1.852674	4.933480
7836	1000	26	23	5	14.500000	12.250000	1.839780	4.918974
7837	1000	19	22	5	14.500000	12.500000	1.853480	4.931868
7838	1000	26	19	3	14.500000	12.250000	1.839780	4.918974
7840	1000	20	23	3	14.500000	11.500000	1.838974	5.014066
7841	1000	23	25	6	14.500000	12.000000	1.851868	4.978609
7842	1000	24	22	4	14.500000	12.250000	1.841392	4.902857
7843	1000	19	27	1	14.500000	11.750000	1.847839	5.010843
7844	1000	24	27	6	14.500000	12.250000	1.840586	4.901246
7845	1000	18	29	3	14.500000	11.750000	1.847839	5.010843
7846	1000	21	26	7	14.500000	11.500000	1.835751	4.997949
7847	1000	25	24	6	14.500000	11.750000	1.851062	5.009231
7848	1000	23	34	6	14.500000	12.250000	1.839780	4.899634
7849	1000	27	24	5	14.500000	12.250000	1.842198	4.912528
7850	1000	24	22	4	14.500000	11.750000	1.846227	5.007619
7851	1000	23	27	5	14.500000	11.500000	1.835751	4.997949
7852	1000	20	28	1	14.500000	12.500000	1.852674	4.930256
7853	1000	17	26	3	14.500000	11.500000	1.835751	5.001173
7854	1000	33	24	9	14.500000	11.750000	1.847839	5.009231
7855	1000	25	26	6	14.500000	12.250000	1.836557	4.902857
7856	1000	22	24	9	14.500000	11.750000	1.848645	5.010843
7858	1000	22	25	2	14.500000	12.250000	1.840586	4.918974
7859	1000	27	29	5	14.500000	11.750000	1.850256	5.010843
7860	1000	21	23	4	14.500000	12.500000	1.852674	4.931868
7861	1000	34	27	4	14.500000	11.500000	1.834139	4.991502
7862	1000	22	18	4	14.500000	11.750000	1.847839	5.010843
7863	1000	24	26	4	14.500000	12.250000	1.841392	4.922198
7864	1000	25	29	4	14.500000	11.750000	1.847839	5.007619
7865	1000	26	23	4	14.500000	12.250000	1.836557	4.904469
7866	1000	21	18	2	14.500000	11.750000	1.848645	5.014066
7867	1000	24	22	4	14.500000	11.500000	1.837363	5.001173
7868	1000	26	15	1	14.500000	11.500000	1.837363	5.017290
7869	1000	20	28	3	14.500000	12.500000	1.853480	4.931868
7870	1000	25	19	3	14.500000	12.250000	1.834945	4.915751
7871	1000	21	20	4	14.500000	11.750000	1.848645	5.010843
7872	1000	29	29	7	14.500000	12.250000	1.840586	4.902857
7873	1000	24	24	1	14.500000	11.750000	1.847033	5.007619
7874	1000	20	18	3	14.500000	12.250000	1.836557	4.901246
7876	1000	19	14	4	14.500000	11.750000	1.847839	5.010843
7877	1000	25	28	3	14.500000	12.250000	1.834945	4.915751
7878	1000	22	23	5	14.500000	12.250000	1.843810	4.912528
7879	1000	27	23	7	14.500000	11.750000	1.847033	5.007619
7880	1000	25	27	6	14.500000	12.250000	1.834945	4.915751
7881	1000	18	19	3	14.500000	11.750000	1.847033	5.009231
7882	1000	31	22	5	14.500000	11.500000	1.835751	4.997949
7883	1000	21	23	3	14.500000	12.500000	1.853480	4.930256
7884	1000	26	18	2	14.500000	12.250000	1.840586	4.917363
7885	1000	22	23	4	14.500000	12.500000	1.851868	4.930256
7886	1000	19	18	4	14.500000	11.500000	1.837363	5.001173
7887	1000	19	27	4	14.500000	12.000000	1.853480	4.978609
7888	1000	28	20	4	14.500000	11.750000	1.847839	5.010843
7889	1000	30	24	5	14.500000	12.250000	1.834945	4.912528
7890	1000	16	19	4	14.500000	12.500000	1.852674	4.927033
7891	1000	33	28	7	14.500000	11.500000	1.837363	5.001173
7892	1000	23	25	3	14.500000	12.500000	1.853480	4.930256
7894	1000	21	19	4	14.500000	12.000000	1.834945	4.917363
7895	1000	29	21	3	14.500000	12.500000	1.853480	4.935091
7896	1000	19	12	3	14.500000	12.500000	1.841392	4.899634
7897	1000	27	24	2	14.500000	12.000000	1.851868	4.980220
7898	1000	20	24	4	14.500000	11.750000	1.847839	5.009231
7899	1000	29	25	7	14.500000	12.250000	1.841392	4.902857
7900	1000	17	30	1	14.500000	11.750000	1.847839	5.009231
7901	1000	24	23	5	14.500000	12.250000	1.840586	4.899634
7902	1000	17	28	3	14.500000	12.500000	1.853480	4.930256
7903	1000	25	26	4	14.500000	12.500000	1.841392	4.899634
7904	1000	23	25	4	14.500000	12.500000	1.852674	4.928645
7905	1000	18	17	2	14.500000	12.250000	1.836557	4.899634
7906	1000	24	26	6	14.500000	11.750000	1.840586	5.007619
7907	1000	27	26	5	14.500000	12.500000	1.853480	4.931868
7908	1000	20	13	4	14.500000	11.500000	1.835751	4.994726
7909	1000	16	27	2	14.500000	12.500000	1.853480	4.928645
7910	1000	23	20	2	14.500000	12.250000	1.841392	4.923810
7912	1000	17	28	7	14.500000	12.500000	1.851868	4.930256
7913	1000	32	23	4	14.500000	12.250000	1.838974	4.912528
7914	1000	22	33	5	14.500000	12.500000	1.853480	4.928645
7915	1000	28	18	3	14.500000	12.250000	1.840586	4.899634
7916	1000	24	18	6	14.500000	11.750000	1.847033	5.004396
7917	1000	23	29	5	14.500000	12.500000	1.853480	4.928645
7918	1000	28	28	8	14.500000	12.500000	1.841392	4.899634
7919	1000	15	19	3	14.500000	11.750000	1.847839	5.007619
7920	1000	31	30	7	14.500000	12.500000	1.841392	4.899634
7921	1000	25	20	3	14.500000	11.750000	1.847839	5.007619
7922	1000	20	23	2	14.500000	12.250000	1.839780	4.912528
7923	1000	18	20	5	14.500000	12.500000	1.852674	4.928645
7924	1000	25	25	9	14.500000	12.250000	1.841392	4.918974
7925	1000	21	27	5	14.500000	11.750000	1.844615	5.007619
7926	1000	27	25	5	14.500000	12.000000	1.849451	4.986667
7927	1000	24	24	4	14.500000	12.500000	1.841392	4.899634
7928	1000	24	23	6	14.500000	12.500000	1.853480	4.928645
7930	1000	22	16	6	14.500000	11.500000	1.835751	4.997949
7931	1000	22	33	5	14.500000	11.750000	1.848645	5.010843
7932	1000	21	28	8	14.500000	12.250000	1.842198	4.917363
7933	1000	24	16	4	14.500000	12.500000	1.854286	4.928645
7934	1000	27	18	4	14.500000	12.500000	1.843004	4.901246
7935	1000	17	18	3	14.500000	11.750000	1.844615	5.007619
7936	1000	27	20	0	14.500000	12.500000	1.854286	4.930256
7937	1000	26	22	4	14.500000	12.250000	1.841392	4.917363
7938	1000	23	27	6	14.500000	12.500000	1.851868	4.923810
7939	1000	18	29	4	14.500000	12.250000	1.836557	4.896410
7940	1000	21	17	5	14.500000	11.750000	1.848645	5.010843
7941	1000	17	29	1	14.500000	12.250000	1.836557	4.899634
7942	1000	24	24	5	14.500000	12.500000	1.853480	4.928645
7943	1000	26	21	4	14.500000	12.250000	1.841392	4.915751
7944	1000	17	20	4	14.500000	12.500000	1.853480	4.928645
7945	1000	28	28	11	14.500000	12.500000	1.853480	4.925421
7946	1000	31	28	6	14.500000	11.750000	1.848645	5.004396
7948	1000	17	15	2	14.500000	12.500000	1.853480	4.928645
7949	1000	25	21	2	14.500000	12.500000	1.849451	4.902857
7950	1000	22	29	4	14.500000	11.750000	1.847033	5.007619
7951	1000	25	24	1	14.500000	12.000000	1.853480	4.983444
7952	1000	28	23	4	14.500000	12.500000	1.854286	4.928645
7953	1000	27	23	5	14.500000	11.750000	1.850256	5.006008
7954	1000	18	24	6	14.500000	12.500000	1.848645	4.909304
7955	1000	16	19	5	14.500000	12.500000	1.853480	4.925421
7956	1000	27	24	1	14.500000	12.500000	1.840586	4.896410
7957	1000	26	22	4	14.500000	11.750000	1.848645	5.006008
7958	1000	16	21	1	14.500000	11.750000	1.838169	4.997949
7959	1000	20	26	7	14.500000	11.750000	1.848645	5.007619
7960	1000	23	19	2	14.500000	12.250000	1.836557	4.894799
7961	1000	25	23	2	14.500000	12.500000	1.855092	4.928645
7962	1000	29	23	4	14.500000	12.250000	1.838974	4.907692
7963	1000	17	27	3	14.500000	11.750000	1.848645	5.014066
7964	1000	26	26	9	14.500000	12.500000	1.854286	4.927033
7966	1000	29	27	5	14.500000	12.250000	1.842198	4.915751
7967	1000	16	26	5	14.500000	12.500000	1.852674	4.923810
7968	1000	27	30	6	14.500000	12.250000	1.841392	4.917363
7969	1000	21	20	2	14.500000	12.500000	1.853480	4.925421
7970	1000	17	26	6	14.500000	12.250000	1.836557	4.899634
7971	1000	23	20	5	14.500000	12.000000	1.849451	4.981832
7972	1000	19	27	8	14.500000	11.750000	1.838169	4.996337
7973	1000	21	23	5	14.500000	11.750000	1.847033	5.002784
7974	1000	17	29	3	14.500000	12.500000	1.855092	4.930256
7975	1000	13	17	3	14.500000	12.250000	1.836557	4.893187
7976	1000	19	19	2	14.500000	12.500000	1.854286	4.927033
7977	1000	23	23	7	14.500000	11.750000	1.838169	4.994726
7978	1000	21	15	4	14.500000	12.750000	1.855898	4.902857
7979	1000	20	14	1	14.500000	11.750000	1.838169	4.994726
7980	1000	19	22	3	14.500000	12.000000	1.849451	4.980220
7981	1000	27	16	4	14.500000	11.750000	1.835751	4.991502
7982	1000	27	22	4	14.500000	12.500000	1.850256	4.909304
7984	1000	26	18	6	14.500000	11.750000	1.848645	5.006008
7985	1000	26	26	5	14.500000	11.750000	1.837363	4.991502
7986	1000	14	22	2	14.500000	11.750000	1.848645	5.004396
7987	1000	24	28	5	14.500000	12.250000	1.842198	4.918974
7988	1000	24	19	4	14.500000	11.750000	1.847839	5.004396
7989	1000	24	26	6	14.500000	12.250000	1.841392	4.914139
7990	1000	19	22	3	14.500000	12.000000	1.849451	4.980220
7991	1000	19	18	2	14.500000	11.750000	1.838169	4.991502
7992	1000	19	29	4	14.500000	12.500000	1.854286	4.925421
7993	1000	19	23	5	14.500000	12.500000	1.853480	4.927033
7994	1000	19	18	2	14.500000	12.000000	1.849451	4.978609
7995	1000	21	26	6	14.500000	12.500000	1.855092	4.925421
7996	1000	26	22	6	14.500000	11.750000	1.848645	5.004396
7997	1000	22	22	5	14.500000	12.500000	1.854286	4.922198
7998	1000	25	25	6	14.500000	12.000000	1.855092	4.981832
7999	1000	18	23	8	14.500000	12.000000	1.849451	4.978609
8000	1000	21	20	4	14.500000	12.500000	1.853480	4.922198
8002	1000	30	21	3	14.500000	12.000000	1.849451	4.978609
8003	1000	23	33	6	14.500000	12.500000	1.852674	4.923810
8004	1000	30	25	7	14.500000	11.750000	1.848645	5.004396
8005	1000	17	24	3	14.500000	12.500000	1.855092	4.925421
8006	1000	30	24	5	14.500000	12.000000	1.849451	4.978609
8007	1000	19	27	7	14.500000	12.000000	1.849451	4.978609
8008	1000	15	15	2	14.500000	12.500000	1.855092	4.928645
8009	1000	20	19	3	14.500000	12.500000	1.854286	4.925421
8010	1000	23	27	5	14.500000	12.750000	1.855898	4.904469
8011	1000	21	24	3	14.500000	11.750000	1.845421	5.001173
8012	1000	32	22	5	14.500000	11.750000	1.850256	5.007619
8013	1000	26	22	9	14.500000	11.750000	1.838974	4.994726
8014	1000	26	28	8	14.500000	12.750000	1.855898	4.899634
8015	1000	19	15	3	14.500000	12.500000	1.843810	4.896410
8016	1000	20	26	4	14.500000	12.500000	1.851062	4.904469
8017	1000	20	20	3	14.500000	11.750000	1.838169	4.991502
8018	1000	26	23	4	14.500000	12.750000	1.855898	4.901246
8020	1000	28	24	5	14.500000	12.250000	1.844615	4.915751
8021	1000	29	34	7	14.500000	12.500000	1.853480	4.925421
8022	1000	20	20	2	14.500000	11.750000	1.850256	5.004396
8023	1000	24	22	3	14.500000	11.750000	1.839780	5.001173
8024	1000	13	20	2	14.500000	12.750000	1.855898	4.902857
8025	1000	25	26	6	14.500000	11.750000	1.838974	4.997949
8026	1000	19	22	3	14.500000	12.750000	1.855898	4.899634
8027	1000	30	28	7	14.500000	11.750000	1.840586	4.997949
8028	1000	23	22	8	14.500000	12.500000	1.856703	4.927033
8029	1000	27	20	5	14.500000	11.750000	1.838974	4.994726
8030	1000	24	31	7	14.500000	11.750000	1.850256	5.006008
8031	1000	26	30	9	14.500000	12.500000	1.852674	4.922198
8032	1000	22	23	1	14.500000	12.500000	1.856703	4.927033
8033	1000	21	22	4	14.500000	12.500000	1.851062	4.902857
8034	1000	18	13	4	14.500000	11.750000	1.850256	5.004396
8035	1000	25	20	3	14.500000	12.750000	1.855898	4.899634
8036	1000	24	24	7	14.500000	11.750000	1.850256	5.007619
8038	1000	27	25	5	14.500000	12.500000	1.851062	4.901246
8039	1000	17	22	2	14.500000	11.750000	1.850256	5.004396
8040	1000	28	22	6	14.500000	12.500000	1.855092	4.925421
8041	1000	23	26	6	14.500000	12.500000	1.856703	4.925421
8042	1000	23	16	3	14.500000	12.500000	1.845421	4.899634
8043	1000	19	19	2	14.500000	12.500000	1.856703	4.925421
8044	1000	16	22	7	14.500000	11.750000	1.838974	4.991502
8045	1000	22	24	6	14.500000	12.750000	1.855898	4.899634
8046	1000	27	24	1	14.500000	11.750000	1.840586	4.994726
8047	1000	21	29	5	14.500000	11.750000	1.850256	5.001173
8048	1000	21	24	3	14.500000	11.750000	1.840586	4.994726
8049	1000	28	31	7	14.500000	12.500000	1.855092	4.925421
8050	1000	24	25	4	14.500000	11.750000	1.852674	5.009231
8051	1000	19	15	4	14.500000	11.750000	1.838974	4.991502
8052	1000	18	23	3	14.500000	12.500000	1.857509	4.927033
8053	1000	27	26	7	14.500000	11.750000	1.840586	4.991502
8054	1000	18	18	3	14.500000	12.500000	1.857509	4.931868
