quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413038217	1000	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.503736	4.736850	4.166053	100.770660
1413038218	1000	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.505348	4.741685	4.167479	100.693596
1413038219	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.506154	4.741685	4.167479	100.693596
1413038220	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.505348	4.740073	4.148944	100.226730
1413038221	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.505348	4.738461	4.143241	100.109634
1413038222	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.505348	4.735238	4.168905	100.887222
1413038223	1000	3	1	1	1	0	0	1	1	0	0	0	0	0	0	0	9.00	6.25	1.507766	4.741685	4.171756	100.810211
1413038224	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.508572	4.746520	4.171756	100.694359
1413038225	1000	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	9.00	6.25	1.507766	4.738461	4.168905	100.809792
1413038226	1000	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	9.00	6.25	1.508572	4.741685	4.170331	100.771339
1413038227	1000	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.508572	4.741685	4.170331	100.771339
1413038228	1000	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	9.00	6.25	1.508572	4.740073	4.167479	100.732231
1413038229	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.510183	4.744908	4.167479	100.616409
1413038230	1000	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	9.00	6.25	1.508572	4.738461	4.166053	100.731987
1413038231	1000	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.510183	4.741685	4.170331	100.771339
1413038232	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.510183	4.740073	4.184588	101.198837
1413038233	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.510183	4.740073	4.170331	100.810005
1413038234	1000	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	9.00	6.25	1.510989	4.740073	4.170331	100.810005
1413038235	1000	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	9.00	6.25	1.511795	4.743297	4.176033	100.888145
1413038236	1000	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	9.00	6.25	1.511795	4.741685	4.168905	100.732468
1413038237	1000	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	9.00	6.25	1.511795	4.741685	4.151795	100.265999
1413038238	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.510989	4.736850	4.170331	100.887405
1413038239	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.513407	4.743297	4.171756	100.771576
1413038240	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.513407	4.744908	4.153221	100.227951
1413038241	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	9.00	6.25	1.514213	4.746520	4.171756	100.694359
1413038242	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.50	1.515824	4.749743	4.173182	100.656044
1413038243	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.50	1.515824	4.744908	4.153221	100.227951
1413038244	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9.00	6.50	1.514213	4.740073	4.173182	100.887772
1413038245	1000	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	9.00	6.50	1.515824	4.744908	4.174608	100.810646
1413038246	1000	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	9.00	6.50	1.516630	4.746520	4.171756	100.694359
1413038247	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.50	1.516630	4.746520	4.171756	100.694359
1413038248	1000	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	9.00	6.50	1.518242	4.748132	4.151795	100.112305
1413038249	1000	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	9.00	6.50	1.515824	4.738461	4.171756	100.887589
1413038250	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.50	1.517436	4.743297	4.170331	100.732704
1413038251	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.50	1.518242	4.743297	4.170331	100.732704
1413038252	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.50	1.518242	4.744908	4.174608	100.810646
1413038253	1000	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9.00	6.50	1.519854	4.746520	4.170331	100.655525
1413038254	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	9.00	6.50	1.516630	4.736850	4.170331	100.887405
1413038255	1000	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	9.00	6.50	1.520659	4.749743	4.176033	100.733650
1413038256	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.520659	4.746520	4.173182	100.733185
1413038257	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	6.50	1.521465	4.749743	4.176033	100.733650
1413038258	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.522271	4.751356	4.174608	100.656303
1413038259	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	9.00	6.50	1.523077	4.752967	4.200271	101.315804
1413038260	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.521465	4.746520	4.173182	100.733185
1413038261	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.521465	4.746520	4.171756	100.694359
1413038262	1000	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	9.50	6.50	1.523077	4.749743	4.177459	100.772461
1413038263	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.523883	4.749743	4.174608	100.694855
1413038264	1000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.522271	4.749743	4.158924	100.267982
1413038265	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.523883	4.748132	4.180311	100.888695
1413038266	1000	2	1	1	1	1	1	0	1	0	0	1	0	0	0	0	9.50	6.50	1.523077	4.746520	4.173182	100.733185
1413038267	1000	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.526300	4.754579	4.157498	100.114082
1413038268	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.527106	4.756191	4.180311	100.695839
1413038269	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.525495	4.748132	4.176033	100.772240
1413038270	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.527106	4.751356	5.838462	145.926926
1413038271	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.526300	4.748132	4.180311	100.888695
1413038272	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.527106	4.751356	4.176033	100.695091
1413038273	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.527106	4.749743	4.177459	100.772461
1413038274	1000	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.528718	4.752967	4.177459	100.695343
1413038275	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.50	1.527912	4.751356	4.099042	98.600296
1413038276	1000	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.527106	4.746520	4.174608	100.772018
1413038277	1000	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	9.50	6.75	1.527912	4.749743	4.176033	100.733650
1413038278	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.528718	4.749743	4.174608	100.694855
1413038279	1000	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.531136	4.757802	4.183162	100.734833
1413038280	1000	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.531136	4.752967	4.177459	100.695343
1413038281	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.530330	4.748132	4.180311	100.888695
1413038282	1000	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.531136	4.751356	4.178885	100.772675
1413038283	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.531942	4.751356	4.167479	100.462334
1413038284	1000	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.532747	4.754579	4.181736	100.773117
1413038285	1000	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.534359	4.759414	4.184588	100.735069
1413038286	1000	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.534359	4.754579	4.158924	100.152855
1413038287	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.533553	4.754579	4.180311	100.734352
1413038288	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.535165	4.759414	4.183162	100.696342
1413038289	1000	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.532747	4.751356	4.176033	100.695091
1413038290	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.533553	4.751356	4.176033	100.695091
1413038291	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.535165	4.754579	4.160350	100.191628
1413038292	1000	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	9.50	6.75	1.535165	4.754579	4.180311	100.734352
1413038293	1000	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	9.50	6.75	1.536777	4.759414	4.184588	100.735069
1413038294	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.536777	4.759414	4.158924	100.037979
1413038295	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.535971	4.754579	4.178885	100.695595
1413038296	1000	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.537583	4.761026	4.183162	100.657883
1413038297	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.537583	4.754579	4.164627	100.307915
1413038298	1000	2	0	2	1	0	1	1	0	0	0	0	0	0	0	0	9.50	6.75	1.536777	4.754579	4.181736	100.773117
1413038299	1000	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	9.50	6.75	1.537583	4.754579	4.178885	100.695595
1413038300	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.538388	4.754579	4.180311	100.734352
1413038301	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9.50	7.00	1.539194	4.756191	4.183162	100.773354
1413038302	1000	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	9.50	7.00	1.539194	4.756191	4.161776	100.192047
1413038303	1000	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	9.50	6.75	1.538388	4.754579	4.181736	100.773117
1413038304	1000	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	9.50	7.00	1.539194	4.754579	4.181736	100.773117
1413038305	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9.50	7.00	1.540806	4.757802	4.184588	100.773575
1413038306	1000	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	9.50	7.00	1.540806	4.757802	4.184588	100.773575
1413038307	1000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9.50	7.00	1.541612	4.756191	4.167479	100.347061
1413038308	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	9.50	7.00	1.540806	4.754579	4.184588	100.850655
1413038309	1000	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	9.50	7.00	1.541612	4.757802	4.183162	100.734833
1413038310	1000	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	9.50	7.00	1.541612	4.756191	4.178885	100.657089
1413038311	1000	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	9.50	7.00	1.544029	4.761026	4.190291	100.851440
1413038312	1000	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	9.50	7.00	1.543224	4.762638	4.183162	100.619438
1413038313	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	9.50	7.00	1.543224	4.756191	4.153221	99.959534
1413038314	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	9.50	7.00	1.544029	4.759414	4.186014	100.773796
1413038315	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	7.00	1.544029	4.761026	4.187439	100.774017
1413038316	1000	1	1	2	1	0	0	1	1	0	0	0	0	0	0	0	9.50	7.00	1.545641	4.764249	4.184588	100.619713
1413038317	1000	0	4	3	2	0	0	0	2	0	0	0	0	0	0	0	9.50	7.00	1.545641	4.759414	4.184588	100.735069
1413038318	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9.50	7.00	1.546447	4.759414	4.166053	100.231613
1413038319	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	7.00	1.546447	4.761026	4.188865	100.812729
1413038320	1000	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	9.50	7.00	1.547253	4.764249	4.187439	100.697083
1413038321	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50	7.00	1.546447	4.762638	4.184588	100.658142
1413038322	1000	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	9.50	7.00	1.548865	4.767473	4.191717	100.736252
1413038323	1000	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	9.50	7.00	1.548059	4.759414	4.184588	100.735069
1413038324	1000	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	10.00	7.00	1.546447	4.757802	4.186014	100.812309
1413038325	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9.50	7.00	1.548865	4.764249	4.187439	100.697083
1413038326	1000	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	10.00	7.00	1.548865	4.762638	4.187439	100.735535
1413038327	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.00	1.549670	4.762638	4.188865	100.774239
1413038328	1000	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	10.00	7.00	1.550476	4.764249	4.186014	100.658394
1413038329	1000	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	10.00	7.00	1.549670	4.759414	4.164627	100.192886
1413038330	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.00	1.548865	4.759414	4.186014	100.773796
1413038331	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	10.00	7.00	1.550476	4.761026	4.186014	100.735306
1413038332	1000	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	10.00	7.00	1.551282	4.762638	4.187439	100.735535
1413038333	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.00	1.550476	4.759414	4.186014	100.773796
1413038334	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.00	1.550476	4.761026	4.180311	100.580452
1413038335	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.00	1.552088	4.762638	4.191717	100.851639
1413038336	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.00	1.552894	4.764249	4.191717	100.813148
1413038337	1000	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	10.00	7.25	1.553700	4.765861	4.168905	100.155899
1413038338	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.552894	4.761026	4.188865	100.812729
1413038339	1000	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	10.00	7.25	1.554506	4.764249	4.190291	100.774460
1413038340	1000	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.554506	4.762638	4.171756	100.309837
1413038341	1000	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	10.00	7.25	1.555311	4.764249	4.191717	100.813148
1413038342	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.556117	4.769084	4.180311	100.388657
1413038343	1000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.556923	4.769084	4.191717	100.697838
1413038344	1000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.557729	4.769084	4.193142	100.736473
1413038345	1000	1	3	0	3	0	0	1	0	0	0	0	0	0	0	0	10.00	7.25	1.556923	4.767473	4.171756	100.195000
1413038346	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.556923	4.764249	4.193142	100.851837
1413038347	1000	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.556923	4.762638	4.188865	100.774239
1413038348	1000	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	10.00	7.25	1.557729	4.764249	4.188865	100.735771
1413038349	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.558535	4.767473	4.191717	100.736252
1413038350	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.560147	4.770696	4.177459	100.273102
1413038351	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.558535	4.767473	4.195994	100.852226
1413038352	1000	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.559341	4.767473	4.193142	100.774902
1413038353	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.560147	4.769084	4.193142	100.736473
1413038354	1000	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.560147	4.767473	4.188865	100.658928
1413038355	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.560952	4.767473	4.191717	100.736252
1413038356	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.560147	4.764249	4.166053	100.116768
1413038357	1000	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.559341	4.762638	4.191717	100.851639
1413038358	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.561758	4.767473	4.191717	100.736252
1413038359	1000	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.562564	4.772308	4.195994	100.736946
1413038360	1000	2	2	1	1	0	0	1	1	0	0	0	0	0	0	0	10.00	7.25	1.561758	4.767473	4.190291	100.697578
1413038361	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.564176	4.770696	4.208826	101.123070
1413038362	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.562564	4.767473	4.193142	100.774902
1413038363	1000	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	10.00	7.25	1.564982	4.773920	4.195994	100.698578
1413038364	1000	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.564176	4.769084	4.194568	100.775124
1413038365	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.564982	4.769084	4.176033	100.272705
1413038366	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.564982	4.770696	4.177459	100.273102
1413038367	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.564982	4.767473	4.195994	100.852226
1413038368	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10.00	7.25	1.564982	4.769084	4.195994	100.813774
1413038369	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.566594	4.769084	4.195994	100.813774
1413038370	1000	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.566594	4.769084	4.193142	100.736473
1413038371	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.566594	4.765861	4.193142	100.813354
1413038372	1000	3	1	3	0	0	0	0	1	0	0	0	0	0	0	0	10.00	7.50	1.568205	4.767473	4.173182	100.233650
1413038373	1000	1	1	3	2	0	1	1	0	0	2	0	0	1	0	0	10.00	7.50	1.566594	4.767473	4.194568	100.813568
1413038374	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.567399	4.769084	4.195994	100.813774
1413038375	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.568205	4.770696	4.194568	100.736725
1413038376	1000	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.569011	4.772308	4.197420	100.775566
1413038377	1000	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	10.00	7.50	1.569817	4.772308	4.170331	100.041748
1413038378	1000	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.568205	4.767473	4.197420	100.890892
1413038379	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.569011	4.770696	4.193142	100.698082
1413038380	1000	3	1	0	3	0	0	2	0	0	0	0	0	0	0	0	10.00	7.50	1.570623	4.773920	4.195994	100.698578
1413038381	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.570623	4.770696	4.195994	100.775345
1413038382	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.572235	4.775531	4.184588	100.351463
1413038383	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.572235	4.772308	4.197420	100.775566
1413038384	1000	1	2	2	0	0	0	0	2	0	0	0	0	0	0	0	10.00	7.50	1.572235	4.772308	4.197420	100.775566
1413038385	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.573040	4.777143	4.194568	100.583328
1413038386	1000	1	3	1	1	0	0	1	0	0	0	0	0	0	0	0	10.00	7.50	1.572235	4.772308	4.194568	100.698334
1413038387	1000	2	4	3	0	0	0	0	2	0	0	0	0	0	0	0	10.00	7.50	1.573846	4.770696	4.197420	100.813988
1413038388	1000	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.573040	4.770696	4.234489	101.818497
1413038389	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.573040	4.772308	4.197420	100.775566
1413038390	1000	0	1	2	3	0	0	0	1	0	1	0	0	0	0	0	10.50	7.50	1.575458	4.775531	4.197420	100.698822
1413038391	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	7.50	1.576264	4.778755	4.200271	100.699318
1413038392	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10.50	7.50	1.575458	4.775531	4.198845	100.737411
1413038393	1000	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	10.50	7.50	1.577070	4.777143	4.183162	100.274666
1413038394	1000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.50	7.50	1.575458	4.773920	4.200271	100.814407
1413038395	1000	1	1	0	3	1	0	1	0	1	0	0	1	0	0	0	10.50	7.50	1.577070	4.777143	4.198845	100.699066
1413038397	1000	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	10.50	7.50	1.576264	4.772308	4.197420	100.775566
1413038398	1000	0	4	3	0	0	0	0	1	0	0	0	0	0	0	0	10.50	7.50	1.577070	4.775531	4.197420	100.698822
1413038399	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	10.50	7.50	1.577876	4.773920	4.184588	100.389702
1413038400	1000	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	10.50	7.50	1.578681	4.775531	4.204548	100.891808
1413038401	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.50	7.50	1.577876	4.775531	4.203123	100.853203
