quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413034684	1000	27	14	19	19	4	9	9	4	3	6	2	2	3	1	1	8.50	6.00	1.515018	4.812601	0.504717	0.630097
1413034685	1000	26	21	17	32	5	4	10	2	7	4	1	1	1	1	1	8.50	6.00	1.515824	4.814213	0.507568	0.702130
1413034686	1000	23	16	18	33	3	4	11	2	5	6	1	0	0	0	0	8.50	6.00	1.516630	4.815825	0.510420	0.774114
1413034687	1000	24	33	28	27	8	3	8	9	11	5	1	2	0	1	0	8.50	6.00	1.517436	4.817436	0.508994	0.731270
1413034688	1000	18	25	16	15	6	5	4	7	4	2	2	1	1	1	1	8.50	6.00	1.518242	4.815825	0.506143	0.659295
1413034689	1000	17	10	8	5	4	5	3	2	1	0	1	0	0	0	0	8.50	6.00	1.516630	4.807765	0.504717	0.643733
1413034690	1000	14	18	21	0	3	2	0	9	0	0	0	0	0	0	0	8.50	6.00	1.515018	4.807765	0.507568	0.720407
1413034691	1000	14	19	15	1	2	5	1	6	0	0	1	0	0	0	0	8.50	6.00	1.515018	4.806154	0.506143	0.686634
1413034692	1000	19	21	20	20	3	5	5	4	3	3	0	1	0	0	0	8.50	6.00	1.519854	4.817436	0.506143	0.654750
1413034693	1000	21	15	19	27	1	7	9	5	4	4	1	0	1	0	0	8.50	6.00	1.519854	4.817436	0.510420	0.769529
1413034694	1000	22	19	22	22	2	4	7	6	7	3	0	1	1	0	0	8.50	6.25	1.520659	4.810989	0.510420	0.787885
1413034695	1000	24	26	17	26	8	2	10	6	7	2	0	1	0	0	0	8.50	6.00	1.522271	4.817436	0.521826	1.075613
1413034696	1000	20	27	26	19	4	8	5	6	9	3	0	1	0	1	0	8.50	6.00	1.520659	4.814213	0.511846	0.816986
1413034697	1000	22	21	21	13	4	5	6	7	1	3	1	1	1	1	1	8.50	6.00	1.520659	4.814213	0.510420	0.778700
1413034698	1000	18	15	18	14	0	5	4	4	2	2	0	0	0	1	0	8.50	6.00	1.522271	4.817436	0.511846	0.807790
1413034699	1000	22	23	18	19	5	2	7	6	6	2	2	2	0	0	0	8.50	6.25	1.523077	4.819048	0.511846	0.803196
1413034700	1000	18	20	14	17	3	3	6	3	5	4	0	1	2	1	0	8.50	6.25	1.521465	4.807765	0.511846	0.835419
1413034701	1000	26	21	21	21	3	8	6	5	5	4	0	1	0	0	0	9.00	6.25	1.522271	4.815825	0.510420	0.774114
1413034702	1000	19	26	22	20	3	5	6	10	7	5	1	1	0	3	0	9.00	6.25	1.524689	4.819048	0.513271	0.841444
1413034703	1000	23	23	25	13	5	5	5	7	4	2	0	1	1	0	0	9.00	6.25	1.525495	4.820660	0.513271	0.836841
1413034704	1000	26	18	24	26	2	11	8	2	8	2	0	1	1	0	0	9.00	6.25	1.526300	4.820660	0.510420	0.760371
1413034705	1000	23	17	20	26	1	6	9	4	4	4	1	0	1	0	0	9.00	6.25	1.525495	4.817436	0.510420	0.769529
1413034706	1000	23	18	24	5	3	6	2	9	0	1	1	0	0	0	0	9.00	6.25	1.522271	4.806154	0.513271	0.878384
1413034707	1000	19	30	22	12	5	2	4	8	3	2	0	1	0	0	0	9.00	6.25	1.526300	4.819048	0.513271	0.841444
1413034708	1000	15	21	21	19	1	2	6	7	2	7	0	0	1	1	0	9.00	6.25	1.528718	4.823883	0.513271	0.827644
1413034709	1000	34	30	20	10	9	6	7	7	2	1	1	1	1	0	0	9.00	6.25	1.527106	4.817436	0.514697	0.884311
1413034710	1000	24	26	19	19	3	7	7	9	5	1	2	0	1	0	0	9.00	6.25	1.528718	4.819048	0.511846	0.803196
1413034711	1000	28	24	22	24	6	9	6	6	4	6	2	1	1	0	0	9.00	6.25	1.527106	4.817436	0.513271	0.846051
1413034712	1000	20	28	21	26	4	6	4	8	7	3	1	0	0	0	0	9.00	6.25	1.529524	4.823883	0.516123	0.904061
1413034713	1000	22	17	20	15	3	2	2	2	1	5	0	1	1	0	0	9.00	6.25	1.530330	4.820660	0.510420	0.760371
1413034714	1000	31	20	24	14	1	11	6	5	4	4	0	0	1	1	0	9.00	6.25	1.530330	4.822271	0.514697	0.870462
1413034715	1000	20	18	21	18	5	2	5	5	4	3	0	0	1	0	0	9.00	6.25	1.528718	4.817436	0.516123	0.922571
1413034716	1000	23	16	16	11	4	6	3	4	2	0	1	0	0	0	0	9.00	6.25	1.530330	4.819048	0.510420	0.764949
1413034717	1000	21	24	19	17	4	7	4	7	6	1	1	0	0	0	0	9.00	6.25	1.531942	4.823883	0.516123	0.904061
1413034718	1000	17	25	23	20	1	6	3	9	4	4	1	0	0	1	0	9.00	6.25	1.531942	4.823883	0.518974	0.980479
1413034719	1000	20	20	18	20	4	6	5	3	5	4	0	0	0	0	0	9.00	6.25	1.533553	4.825495	0.518974	0.975832
1413034720	1000	21	24	22	17	4	8	2	8	7	4	2	0	0	1	0	9.00	6.25	1.534359	4.825495	0.517549	0.937636
1413034721	1000	19	22	22	20	3	6	5	8	3	5	0	0	0	1	0	9.00	6.25	1.533553	4.823883	0.508994	0.713016
1413034722	1000	17	17	17	15	3	3	5	5	0	2	0	0	0	0	0	9.00	6.25	1.534359	4.823883	0.518974	0.980479
1413034723	1000	19	25	24	8	4	3	4	9	3	3	0	1	0	1	0	9.00	6.25	1.534359	4.822271	0.518974	0.985127
1413034724	1000	17	26	23	12	6	3	2	8	2	3	1	0	0	2	0	9.00	6.25	1.535971	4.827106	0.518974	0.971191
1413034725	1000	13	13	17	16	3	2	3	3	2	2	0	0	0	0	0	9.00	6.25	1.535971	4.825495	0.513271	0.823048
1413034726	1000	28	25	25	14	6	6	3	13	3	4	2	1	1	0	0	9.00	6.25	1.535971	4.825495	0.510420	0.746655
1413034727	1000	27	16	18	12	4	9	3	3	2	1	1	0	0	0	0	9.00	6.50	1.535971	4.822271	0.521826	1.061573
1413034728	1000	17	24	29	18	1	6	2	10	4	3	0	0	0	0	0	9.00	6.50	1.535165	4.819048	0.520400	1.032680
1413034729	1000	30	25	21	15	4	5	6	8	4	0	0	2	0	0	0	9.00	6.50	1.535971	4.820660	0.520400	1.028012
1413034730	1000	28	25	27	16	3	4	6	8	5	3	0	2	0	0	0	9.00	6.50	1.536777	4.822271	0.520400	1.023349
1413034731	1000	23	28	27	30	4	3	10	11	4	5	0	0	0	1	0	9.00	6.50	1.538388	4.820660	0.520400	1.028012
1413034732	1000	17	22	25	9	2	4	5	10	1	2	0	0	1	0	0	9.00	6.50	1.537583	4.822271	0.520400	1.023349
1413034733	1000	20	15	20	12	3	1	4	4	2	2	0	0	1	0	0	9.00	6.50	1.539194	4.827106	0.520400	1.009374
1413034734	1000	33	32	23	30	4	6	14	10	9	3	2	2	1	2	1	9.00	6.50	1.540000	4.828718	0.513271	0.813870
