quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413032143	1000	26	40	23	30	10	6	4	6	11	7	1	1	0	2	0	2.00	0.00	1.265202	4.844835	0.775610	7.768223
1413032144	1000	27	27	28	24	7	7	5	7	7	4	3	1	1	1	1	2.00	0.00	1.266813	4.849670	0.769907	7.595566
1413032145	1000	31	33	36	25	4	17	6	9	7	1	2	0	0	0	0	2.00	0.25	1.265202	4.841612	0.772759	7.705864
1413032146	1000	36	23	34	39	4	8	16	8	9	5	2	0	0	0	0	2.00	0.25	1.266007	4.844835	0.772759	7.692136
1413032147	1000	39	31	38	26	9	14	9	8	9	2	1	2	0	1	0	2.00	0.25	1.266007	4.844835	0.772759	7.692136
1413032148	1000	33	29	31	22	7	8	7	11	7	4	1	2	1	1	1	2.00	0.00	1.264396	4.843224	0.772759	7.698997
1413032149	1000	27	28	31	25	5	8	6	5	9	4	0	1	1	1	0	2.00	0.00	1.265202	4.848059	0.771333	7.640408
1413032150	1000	26	26	24	28	4	6	9	7	5	5	0	1	1	1	0	2.00	0.00	1.264396	4.841612	0.772759	7.705864
1413032151	1000	36	35	33	23	10	9	6	8	10	4	1	1	0	0	0	2.00	0.00	1.263590	4.844835	0.772759	7.692136
1413032152	1000	25	22	36	31	2	8	8	13	6	6	2	1	2	1	1	2.00	0.00	1.262784	4.841612	0.765630	7.515516
1413032153	1000	21	28	39	31	2	8	6	5	9	11	0	0	2	1	0	2.00	0.00	1.264396	4.844835	0.769907	7.616049
1413032154	1000	38	20	28	32	2	13	13	2	7	5	0	1	1	0	0	2.00	0.00	1.262784	4.840000	0.769907	7.636572
1413032155	1000	38	34	34	30	8	12	11	8	8	3	1	2	1	0	0	2.00	0.00	1.261978	4.841612	0.771333	7.667794
1413032156	1000	27	38	27	34	7	6	11	11	10	5	2	1	0	0	0	2.00	0.00	1.261978	4.841612	0.764204	7.477448
1413032157	1000	31	33	22	25	9	7	7	8	8	3	1	3	1	1	1	2.00	0.00	1.261978	4.841612	0.768481	7.591657
1413032158	1000	37	30	36	25	7	14	7	10	7	4	3	0	0	0	0	2.00	0.00	1.262784	4.843224	0.769907	7.622885
1413032159	1000	30	32	27	25	2	8	10	8	8	3	0	0	2	0	0	2.00	0.00	1.261978	4.841612	0.768481	7.591657
1413032160	1000	20	27	25	34	2	8	6	5	7	8	0	1	1	1	0	2.00	0.00	1.261172	4.836777	0.765630	7.535952
1413032161	1000	28	22	29	23	5	12	6	6	6	6	2	1	0	1	0	2.00	0.00	1.260366	4.840000	0.761353	7.408080
1413032162	1000	29	25	36	39	2	10	13	6	4	7	0	0	3	0	0	2.00	0.00	1.261172	4.841612	0.768481	7.591657
1413032163	1000	26	29	35	37	3	13	7	8	7	10	2	0	1	0	0	2.00	0.00	1.261172	4.841612	0.767056	7.553586
1413032164	1000	36	46	36	39	8	12	9	17	17	9	1	1	2	5	0	2.00	0.00	1.260366	4.838388	0.767056	7.567230
1413032165	1000	30	22	31	27	4	11	3	5	5	4	0	0	0	0	0	2.00	0.00	1.260366	4.844835	0.767056	7.539959
1413032166	1000	22	30	30	30	4	10	4	7	9	4	2	0	0	1	0	2.00	0.00	1.259561	4.838388	0.768481	7.605328
1413032167	1000	36	24	37	32	3	13	8	8	8	6	1	0	1	1	0	2.00	0.00	1.260366	4.838388	0.768481	7.605328
1413032168	1000	27	35	32	37	5	11	5	8	10	8	1	1	0	2	0	2.00	0.00	1.259561	4.840000	0.764204	7.484242
1413032169	1000	35	31	31	26	8	11	7	7	9	8	0	1	1	2	0	2.00	0.00	1.259561	4.840000	0.764204	7.484242
1413032170	1000	25	22	27	21	3	9	5	4	2	6	0	0	0	0	0	2.00	0.00	1.258755	4.836777	0.781313	7.955132
1413032171	1000	25	27	25	20	6	11	6	6	5	3	2	0	2	0	0	2.00	0.00	1.258755	4.841612	0.765630	7.515516
1413032172	1000	33	29	27	33	6	4	10	3	11	4	0	2	0	0	0	2.00	0.00	1.257143	4.831942	0.765630	7.556430
1413032173	1000	32	35	35	31	5	9	7	9	10	7	2	0	1	0	0	2.00	0.00	1.258755	4.841612	0.764204	7.477448
1413032174	1000	39	43	43	42	12	11	18	14	11	8	2	3	3	2	0	2.00	0.00	1.257949	4.840000	0.764204	7.484242
1413032175	1000	21	23	31	32	3	9	8	8	5	7	1	0	1	0	0	2.00	0.00	1.258755	4.841612	0.764204	7.477448
1413032176	1000	33	38	32	36	6	10	8	9	13	6	0	2	1	1	0	2.00	0.00	1.257143	4.838388	0.765630	7.529136
1413032177	1000	27	26	37	24	3	9	6	3	7	2	0	0	0	0	0	2.00	0.00	1.257143	4.840000	0.761353	7.408080
1413032178	1000	17	32	35	29	0	7	3	13	8	4	0	0	0	2	0	2.00	0.00	1.257949	4.840000	0.754224	7.217670
1413032179	1000	38	41	41	44	4	13	10	10	13	10	1	0	1	0	0	2.00	0.00	1.255531	4.835165	0.762778	7.466535
1413032180	1000	29	38	33	33	11	8	6	12	7	6	3	1	0	2	0	2.00	0.00	1.257143	4.838388	0.762778	7.452948
1413032181	1000	23	31	26	30	3	6	7	7	9	3	0	1	1	0	0	2.00	0.00	1.255531	4.836777	0.762778	7.459739
1413032182	1000	33	29	27	26	7	10	6	3	10	5	0	1	0	0	0	2.00	0.00	1.254725	4.835165	0.762778	7.466535
1413032183	1000	23	34	33	32	9	4	8	9	13	8	1	1	0	2	0	2.00	0.00	1.255531	4.838388	0.762778	7.452948
1413032184	1000	28	28	28	31	6	8	9	5	8	5	1	0	1	0	0	2.00	0.00	1.255531	4.838388	0.761353	7.414853
1413032185	1000	34	26	25	35	10	5	11	6	5	6	2	0	2	0	0	2.00	0.00	1.254725	4.836777	0.761353	7.421632
1413032186	1000	37	28	31	32	6	11	10	7	11	5	1	3	1	0	0	2.00	0.00	1.254725	4.836777	0.788442	8.145669
1413032187	1000	31	32	28	31	6	9	6	8	7	5	0	0	0	0	0	2.00	0.00	1.253919	4.835165	0.759927	7.390295
1413032188	1000	20	26	22	24	4	3	6	7	10	4	0	1	0	1	0	2.00	0.00	1.253114	4.835165	0.759927	7.390295
1413032189	1000	39	34	27	34	10	7	11	7	7	4	1	1	0	0	0	2.00	0.00	1.253114	4.830330	0.755650	7.296158
1413032190	1000	29	25	30	29	6	5	9	4	10	4	0	0	1	1	0	2.00	0.00	1.253919	4.836777	0.759927	7.383524
1413032191	1000	40	38	27	29	13	10	12	8	8	3	3	2	1	0	1	2.00	0.00	1.253919	4.836777	0.755650	7.269203
1413032192	1000	18	23	26	25	6	6	4	5	6	5	2	2	1	1	1	2.00	0.00	1.253114	4.835165	0.759927	7.390295
1413032193	1000	25	29	28	25	3	4	8	9	5	4	1	0	0	1	0	2.00	0.00	1.252308	4.835165	0.759927	7.390295
1413032194	1000	23	31	34	33	4	7	4	8	10	9	1	0	1	0	0	2.00	0.00	1.253114	4.838388	0.758501	7.338663
1413032195	1000	34	36	29	42	4	11	7	5	20	5	0	0	1	1	0	2.00	0.00	1.252308	4.836777	0.757075	7.307310
1413032196	1000	30	30	29	26	6	5	7	11	5	6	2	0	0	1	0	2.00	0.00	1.252308	4.836777	0.757075	7.307310
1413032197	1000	33	32	31	33	3	8	13	15	9	2	0	2	0	1	0	2.00	-0.25	1.249084	4.827106	0.755650	7.309664
1413032198	1000	30	30	32	31	7	11	7	8	8	7	0	0	1	1	0	2.00	0.00	1.250696	4.827106	0.755650	7.309664
1413032199	1000	28	25	33	30	2	9	5	6	8	7	1	0	0	1	0	2.00	-0.25	1.251502	4.836777	0.757075	7.307310
1413032200	1000	32	31	38	38	7	9	10	9	9	5	1	2	1	2	1	2.00	-0.25	1.250696	4.831942	0.755650	7.289413
1413032201	1000	29	31	36	36	4	11	7	13	6	5	1	0	0	0	0	2.00	-0.25	1.250696	4.838388	0.749947	7.110097
1413032202	1000	25	20	25	30	8	4	8	5	6	5	2	2	1	1	1	2.00	-0.25	1.249890	4.830330	0.758501	7.372475
1413032203	1000	21	37	33	19	7	8	3	12	7	3	2	1	2	1	1	2.00	-0.25	1.249890	4.835165	0.757075	7.314055
1413032204	1000	21	27	34	25	2	6	7	11	7	7	0	0	1	1	0	2.00	-0.25	1.250696	4.835165	0.754224	7.237815
1413032205	1000	34	24	36	28	5	9	11	8	6	6	2	1	0	0	0	2.00	-0.25	1.249890	4.836777	0.752798	7.192990
1413032206	1000	37	35	28	26	9	14	7	12	6	4	2	1	1	2	1	2.00	-0.25	1.249084	4.835165	0.752798	7.199697
1413032207	1000	35	35	36	25	6	9	9	9	9	6	0	3	2	1	0	2.00	-0.25	1.247473	4.828718	0.752798	7.226569
1413032208	1000	34	39	33	31	8	10	11	9	12	5	1	4	3	1	1	2.00	-0.25	1.247473	4.831942	0.752798	7.213122
1413032209	1000	36	30	38	31	6	7	12	9	5	5	1	0	0	0	0	2.00	-0.25	1.247473	4.831942	0.752798	7.213122
1413032210	1000	46	44	41	41	7	12	14	7	14	3	0	0	1	0	0	2.00	-0.25	1.247473	4.831942	0.752798	7.213122
1413032211	1000	27	33	29	32	4	6	10	8	11	1	1	0	1	0	0	2.00	-0.25	1.247473	4.833553	0.754224	7.244539
1413032212	1000	37	36	25	32	8	12	8	7	11	2	1	0	1	0	0	2.00	-0.25	1.247473	4.830330	0.747095	7.067210
1413032213	1000	27	23	27	35	3	5	9	4	9	8	0	0	2	1	0	2.00	-0.25	1.245861	4.828718	0.747095	7.073885
1413032214	1000	25	31	35	31	3	5	12	11	7	10	0	2	1	2	0	2.00	-0.25	1.247473	4.831942	0.749947	7.136832
1413032215	1000	23	34	36	25	6	6	5	9	8	6	1	2	1	1	0	2.00	-0.25	1.246667	4.831942	0.751372	7.174976
1413032216	1000	31	27	28	28	4	14	8	7	8	5	1	1	1	2	1	2.00	-0.25	1.245055	4.830330	0.751372	7.181684
1413032217	1000	38	30	41	39	9	10	13	7	12	11	1	4	2	1	1	2.00	-0.25	1.245861	4.825495	0.678659	5.253822
1413032218	1000	33	26	30	29	5	9	7	8	7	2	1	0	1	0	0	2.00	-0.25	1.244249	4.827106	0.744244	7.004195
1413032219	1000	25	38	34	28	3	8	6	9	12	2	0	1	0	0	0	2.00	-0.25	1.245055	4.825495	0.748521	7.125442
1413032220	1000	29	26	38	29	3	12	5	6	4	9	0	0	1	0	0	2.00	-0.25	1.245861	4.828718	0.749947	7.150226
1413032221	1000	28	31	26	24	6	8	7	10	5	4	2	0	1	0	0	2.00	-0.25	1.245055	4.830330	0.751372	7.181684
1413032222	1000	30	24	27	32	2	11	10	7	10	4	1	0	1	1	0	2.00	-0.25	1.245055	4.831942	0.742818	6.946105
1413032223	1000	36	33	30	30	6	8	13	9	10	3	0	2	0	1	0	2.00	-0.25	1.244249	4.828718	0.747095	7.073885
1413032224	1000	44	39	31	38	7	13	10	9	13	3	0	3	0	2	0	2.00	-0.25	1.243443	4.830330	0.747095	7.067210
1413032225	1000	31	32	35	21	8	15	5	12	9	4	4	1	1	1	1	2.00	-0.25	1.243443	4.825495	0.747095	7.087246
1413032226	1000	27	28	23	32	4	6	5	8	6	3	0	0	1	0	0	2.00	-0.25	1.243443	4.828718	0.747095	7.073885
1413032227	1000	27	36	27	27	6	9	5	10	9	3	3	0	1	0	0	2.00	-0.25	1.243443	4.831942	0.742818	6.946105
1413032228	1000	30	29	30	34	9	8	11	6	6	9	3	2	0	1	0	2.00	-0.25	1.242638	4.825495	0.747095	7.087246
1413032229	1000	30	33	37	35	5	9	12	14	5	7	2	2	3	0	1	2.00	-0.25	1.241832	4.827106	0.747095	7.080563
1413032230	1000	37	24	32	30	6	8	13	9	5	3	1	2	0	0	0	2.00	-0.25	1.242638	4.830330	0.748521	7.105370
1413032231	1000	34	28	30	37	5	11	8	7	8	5	2	0	1	0	0	2.00	-0.25	1.242638	4.830330	0.747095	7.067210
1413032232	1000	22	26	26	26	6	9	4	5	7	5	1	1	1	0	0	2.00	-0.25	1.241832	4.828718	0.735689	6.768517
1413032233	1000	38	26	23	33	8	11	8	4	6	4	0	1	1	0	0	1.50	-0.25	1.240220	4.825495	0.745669	7.049050
1413032234	1000	25	27	28	28	2	8	6	7	9	8	1	0	2	2	0	2.00	-0.25	1.241026	4.820660	0.745669	7.069086
1413032235	1000	32	25	26	37	5	10	7	9	11	4	2	1	1	1	0	1.50	-0.25	1.241026	4.830330	0.744244	6.990894
1413032236	1000	28	38	28	29	5	5	9	10	9	2	1	1	1	0	0	1.50	-0.50	1.240220	4.828718	0.745669	7.035714
1413032237	1000	20	23	26	28	3	6	4	7	5	5	0	0	0	2	0	1.50	-0.50	1.239414	4.825495	0.735689	6.781675
1413032238	1000	36	32	21	34	11	7	12	5	10	3	1	2	1	0	0	1.50	-0.50	1.237802	4.820660	0.744244	7.030850
1413032239	1000	31	29	28	33	4	11	7	4	10	6	0	1	1	1	0	1.50	-0.50	1.239414	4.828718	0.742818	6.959373
1413032240	1000	34	29	35	37	4	10	10	10	9	6	2	0	0	0	0	1.50	-0.50	1.239414	4.827106	0.738541	6.851462
1413032241	1000	38	18	27	30	5	9	8	6	3	4	2	0	0	0	0	1.50	-0.50	1.238608	4.825495	0.745669	7.049050
1413032242	1000	33	36	26	30	6	10	8	7	12	3	1	1	1	1	0	1.50	-0.50	1.237802	4.823883	0.742818	6.979305
1413032243	1000	35	35	36	27	8	9	7	11	6	3	1	0	0	1	0	1.50	-0.50	1.238608	4.827106	0.742818	6.966012
1413032244	1000	35	35	28	26	8	11	9	5	8	5	0	1	0	1	0	1.50	-0.50	1.237802	4.825495	0.739966	6.896265
1413032245	1000	28	33	19	31	6	2	7	10	5	2	1	0	1	0	0	1.50	-0.50	1.237802	4.823883	0.741392	6.941097
1413032246	1000	39	34	45	28	7	17	5	13	7	1	0	1	0	0	0	1.50	-0.50	1.237802	4.825495	0.742818	6.972657
1413032247	1000	31	26	32	39	7	10	8	7	8	6	2	0	1	2	0	1.50	-0.50	1.237802	4.825495	0.744244	7.010853
1413032248	1000	30	31	36	28	6	10	4	6	12	3	0	1	0	1	0	1.50	-0.50	1.236996	4.822271	0.754224	7.291734
1413032249	1000	28	27	28	33	0	11	8	6	7	6	0	0	1	0	0	1.50	-0.50	1.235385	4.820660	0.739966	6.916148
1413032250	1000	25	25	26	31	1	7	6	8	5	4	0	0	1	0	0	1.50	-0.50	1.236191	4.823883	0.741392	6.941097
1413032251	1000	35	37	21	31	9	7	6	9	6	3	2	0	1	0	0	1.50	-0.50	1.236191	4.825495	0.741392	6.934461
1413032252	1000	37	31	42	28	5	14	6	8	6	5	0	0	1	0	0	1.50	-0.50	1.236996	4.825495	0.739966	6.896265
1413032253	1000	38	22	26	26	7	10	6	4	5	5	0	0	1	0	0	1.50	-0.50	1.236191	4.822271	0.738541	6.871294
1413032254	1000	35	33	34	30	7	9	11	12	8	2	1	1	0	1	0	1.50	-0.50	1.235385	4.822271	0.732838	6.718406
1413032255	1000	27	31	32	39	3	5	6	10	9	6	0	1	0	0	0	1.50	-0.50	1.235385	4.825495	0.741392	6.934461
1413032256	1000	23	19	28	25	3	3	10	8	2	4	1	0	0	0	0	1.50	-0.50	1.235385	4.823883	0.739966	6.902888
1413032257	1000	33	19	35	20	4	18	4	5	4	3	2	0	0	0	0	1.50	-0.50	1.233773	4.820660	0.739966	6.916148
1413032258	1000	34	32	25	37	3	6	14	10	10	0	0	3	0	0	0	1.50	-0.50	1.235385	4.827106	0.748521	7.118746
1413032259	1000	32	25	37	30	6	12	5	4	8	7	0	1	2	0	0	1.50	-0.50	1.232161	4.819048	0.737115	6.846290
1413032260	1000	37	37	28	28	10	7	9	16	7	3	2	2	1	0	0	1.50	-0.50	1.234579	4.820660	0.739966	6.916148
1413032261	1000	34	25	35	42	5	11	11	9	7	12	2	1	2	2	1	1.50	-0.50	1.234579	4.823883	0.737115	6.826470
1413032262	1000	33	32	28	18	6	9	5	6	6	3	1	1	2	0	0	1.50	-0.50	1.234579	4.827106	0.737115	6.813278
1413032263	1000	35	31	35	28	5	11	9	7	5	4	1	0	0	0	0	1.50	-0.50	1.232967	4.822271	0.735689	6.794850
1413032264	1000	29	29	24	20	7	7	5	9	8	3	0	1	0	0	0	1.50	-0.50	1.232161	4.820660	0.737115	6.839679
1413032265	1000	27	27	24	36	5	9	5	5	9	8	1	2	1	0	1	1.50	-0.50	1.232161	4.815825	0.737115	6.859525
1413032266	1000	35	27	35	29	4	13	10	8	7	6	0	2	2	0	0	1.50	-0.50	1.232967	4.823883	0.737115	6.826470
1413032267	1000	25	29	26	26	6	7	9	9	7	6	0	1	2	0	0	1.50	-0.50	1.231355	4.820660	0.735689	6.801443
1413032268	1000	23	26	31	32	6	9	5	10	7	4	2	2	1	0	1	1.50	-0.50	1.231355	4.820660	0.729986	6.648506
1413032269	1000	39	26	39	29	8	10	11	10	2	8	1	0	2	1	0	1.50	-0.50	1.231355	4.820660	0.734263	6.763208
1413032270	1000	39	32	26	33	9	8	13	6	8	2	1	1	0	0	0	1.50	-0.50	1.231355	4.815825	0.734263	6.782979
1413032271	1000	40	24	23	26	7	8	13	6	8	2	2	2	0	0	0	1.50	-0.50	1.230549	4.819048	0.729986	6.655053
1413032272	1000	25	32	33	26	5	9	4	8	5	5	1	0	1	0	0	1.50	-0.50	1.230549	4.819048	0.735689	6.808042
1413032273	1000	23	31	39	26	5	10	4	11	5	7	2	0	1	0	0	1.50	-0.50	1.230549	4.819048	0.732838	6.731548
1413032274	1000	24	32	24	25	5	7	4	10	6	3	1	0	0	0	0	1.50	-0.50	1.229744	4.820660	0.734263	6.763208
1413032275	1000	27	28	26	31	7	3	7	8	5	4	1	1	0	1	0	1.50	-0.50	1.228938	4.817436	0.734263	6.776384
1413032276	1000	31	32	39	23	1	9	7	14	7	5	1	0	1	1	0	1.50	-0.50	1.230549	4.822271	0.735689	6.794850
1413032277	1000	29	35	32	29	6	10	8	13	9	5	1	1	0	2	0	1.50	-0.50	1.228938	4.817436	0.732838	6.738124
1413032278	1000	34	31	39	35	6	12	8	5	9	10	0	1	3	0	0	1.50	-0.50	1.229744	4.819048	0.732838	6.731548
1413032279	1000	35	38	40	30	6	10	8	10	5	8	1	0	1	1	0	1.50	-0.50	1.228938	4.817436	0.729986	6.661604
1413032280	1000	32	34	29	36	8	8	9	8	9	10	0	2	2	0	0	1.50	-0.75	1.228938	4.820660	0.731412	6.686741
1413032281	1000	25	32	28	32	3	4	8	11	7	3	0	0	1	0	0	1.50	-0.75	1.228132	4.820660	0.732838	6.724975
1413032282	1000	39	25	37	35	5	10	10	9	7	9	2	2	2	2	1	1.50	-0.75	1.226520	4.817436	0.731412	6.699865
1413032283	1000	26	24	26	31	1	6	8	4	10	5	0	0	1	1	0	1.50	-0.75	1.227326	4.819048	0.732838	6.731548
1413032284	1000	35	36	40	33	6	8	9	12	7	4	1	1	1	1	0	1.50	-0.75	1.226520	4.812601	0.759927	7.485557
1413032285	1000	32	30	43	20	6	12	11	10	3	6	2	2	2	1	1	1.50	-0.75	1.225714	4.815825	0.731412	6.706433
1413032286	1000	29	23	27	23	6	5	11	8	4	7	0	2	1	0	0	1.50	-0.75	1.226520	4.820660	0.732838	6.724975
1413032287	1000	35	30	33	26	6	9	7	8	6	6	0	0	1	1	0	1.50	-0.75	1.228132	4.817436	0.732838	6.738124
1413032288	1000	33	33	33	34	4	8	7	9	9	3	1	0	0	0	0	1.50	-0.75	1.226520	4.819048	0.731412	6.693300
1413032289	1000	42	37	33	33	13	8	9	7	11	5	1	1	0	1	0	1.50	-0.75	1.226520	4.823883	0.732838	6.711842
1413032290	1000	33	32	28	25	7	9	8	9	6	3	0	0	0	0	0	1.50	-0.75	1.225714	4.815825	0.729986	6.668161
1413032291	1000	31	30	30	24	7	11	5	9	9	2	1	1	0	1	0	1.50	-0.75	1.226520	4.819048	0.729986	6.655053
1413032292	1000	31	30	26	29	3	10	8	7	12	4	1	0	0	2	0	1.50	-0.75	1.226520	4.819048	0.729986	6.655053
1413032293	1000	32	37	36	36	7	11	9	10	12	8	3	2	2	2	1	1.50	-0.75	1.224103	4.815825	0.729986	6.668161
1413032294	1000	39	26	26	31	5	9	13	6	6	4	0	0	0	1	0	1.50	-0.75	1.225714	4.817436	0.725709	6.546822
1413032295	1000	33	38	34	33	10	8	10	7	8	7	1	1	2	0	0	1.50	-0.75	1.223297	4.812601	0.729986	6.681287
1413032296	1000	32	32	25	28	4	6	13	8	6	3	0	0	2	0	0	1.50	-0.75	1.223297	4.810989	0.727135	6.611232
1413032297	1000	23	20	29	25	3	5	4	5	5	5	0	0	0	1	0	1.50	-0.75	1.224103	4.819048	0.727135	6.578556
1413032298	1000	22	32	28	36	4	6	6	5	8	6	0	0	0	0	0	1.50	-0.75	1.224103	4.817436	0.727135	6.585083
1413032299	1000	29	33	23	40	4	8	9	5	11	5	0	1	2	1	0	1.50	-0.75	1.224103	4.817436	0.749947	7.197246
1413032300	1000	33	23	29	34	3	5	12	4	6	6	0	0	1	0	0	1.50	-0.75	1.222491	4.815825	0.729986	6.668161
1413032301	1000	22	27	36	30	5	5	5	9	7	6	0	0	0	0	0	1.50	-0.75	1.224103	4.822271	0.727135	6.565517
1413032302	1000	24	30	22	26	10	4	5	5	7	3	2	1	0	0	0	1.50	-0.75	1.224103	4.820660	0.720006	6.380861
1413032303	1000	25	25	33	37	2	9	11	7	12	8	1	1	2	2	1	1.50	-0.75	1.221685	4.812601	0.728560	6.642986
1413032304	1000	19	29	34	32	6	4	7	11	9	9	1	0	1	2	0	1.50	-0.75	1.222491	4.815825	0.727135	6.591612
1413032305	1000	38	44	37	31	6	7	7	15	12	7	0	1	0	1	0	1.50	-0.75	1.222491	4.815825	0.724283	6.515068
1413032306	1000	29	33	37	46	4	7	10	10	9	9	0	1	0	2	0	1.50	-0.75	1.221685	4.812601	0.727135	6.604688
1413032307	1000	29	33	27	42	5	7	8	5	12	7	1	0	0	1	0	1.50	-0.75	1.221685	4.817436	0.724283	6.508563
1413032308	1000	32	28	21	31	5	7	11	6	4	5	0	1	2	0	0	1.50	-0.75	1.219267	4.814213	0.724283	6.521575
1413032309	1000	31	29	28	30	4	9	7	8	4	4	1	0	1	0	0	1.50	-0.75	1.220879	4.809377	0.725709	6.579456
1413032310	1000	24	25	23	26	4	9	4	7	7	6	3	0	1	0	0	1.50	-0.75	1.220073	4.814213	0.752798	7.287294
1413032311	1000	29	24	22	28	1	6	6	4	8	5	1	0	1	0	0	1.50	-0.75	1.220879	4.812601	0.720006	6.413195
1413032312	1000	43	29	31	27	6	11	5	6	7	9	0	1	1	1	0	1.50	-0.75	1.219267	4.810989	0.724283	6.534609
1413032313	1000	27	32	32	33	4	6	5	9	12	7	0	1	0	2	0	1.50	-1.00	1.217656	4.812601	0.722857	6.489794
1413032314	1000	27	27	32	29	3	6	8	11	10	5	0	1	2	2	0	1.50	-0.75	1.220073	4.814213	0.724283	6.521575
1413032315	1000	37	26	33	22	4	10	6	6	3	8	0	0	2	0	0	1.50	-0.75	1.220879	4.814213	0.718580	6.368433
1413032316	1000	31	36	31	32	7	10	10	12	11	3	1	2	2	0	0	1.50	-0.75	1.218462	4.810989	0.720006	6.419674
1413032317	1000	29	25	27	25	4	5	4	7	7	1	0	1	0	0	0	1.50	-0.75	1.219267	4.812601	0.724283	6.528091
1413032318	1000	26	24	30	24	3	7	4	3	6	5	0	0	0	0	0	1.50	-0.75	1.219267	4.810989	0.721432	6.457987
1413032319	1000	24	31	21	28	6	6	8	8	8	3	0	1	0	1	0	1.50	-0.75	1.219267	4.814213	0.722857	6.483290
1413032320	1000	25	31	33	32	6	10	6	8	9	4	2	0	0	1	0	1.50	-0.75	1.218462	4.810989	0.744244	7.070969
1413032321	1000	32	36	32	36	6	7	11	8	16	8	0	2	2	3	0	1.50	-1.00	1.216850	4.809377	0.715729	6.311185
1413032322	1000	32	32	32	34	3	9	12	8	12	6	0	0	1	2	0	1.50	-0.75	1.217656	4.809377	0.721432	6.464483
1413032323	1000	30	33	25	28	8	6	6	3	11	5	0	0	0	1	0	1.50	-0.75	1.217656	4.809377	0.721432	6.464483
1413032324	1000	29	29	29	32	4	9	10	5	7	8	0	0	4	0	0	1.50	-1.00	1.217656	4.812601	0.721432	6.451494
1413032325	1000	36	34	37	37	8	12	6	9	13	8	1	2	0	2	0	1.50	-1.00	1.216850	4.812601	0.717154	6.336598
1413032326	1000	29	30	22	31	4	8	4	6	11	4	2	1	0	0	0	1.50	-1.00	1.215238	4.804542	0.721432	6.483999
1413032327	1000	31	36	22	33	8	7	9	2	11	4	0	2	1	1	0	1.50	-0.75	1.217656	4.806154	0.722857	6.515840
