quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413027312	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.208059	5.089818	4.435521	99.730141
1413027313	1000	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	21.00	18.50	2.209670	5.094653	4.441224	99.767944
1413027314	1000	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.205641	5.086594	4.431243	99.692825
1413027315	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.208864	5.091429	4.438373	99.766891
1413027316	1000	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	21.00	18.50	2.209670	5.093041	4.435521	99.658829
1413027317	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.210476	5.093041	4.441224	99.803612
1413027318	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.210476	5.093041	4.439798	99.767426
1413027319	1000	2	3	1	2	2	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.210476	5.093041	4.416986	99.188377
1413027320	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.210476	5.093041	4.439798	99.767426
1413027321	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.211282	5.091429	4.418412	99.260056
1413027322	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.212088	5.091429	4.438373	99.766891
1413027323	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.211282	5.093041	4.441224	99.803612
1413027324	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.212088	5.091429	4.422689	99.368675
1413027325	1000	0	2	1	2	0	0	0	1	1	0	0	0	0	0	0	21.00	18.50	2.212894	5.093041	4.435521	99.658829
1413027326	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.212894	5.091429	4.444076	99.911697
1413027327	1000	3	2	1	3	0	1	0	0	0	0	0	0	0	0	0	21.00	18.50	2.213700	5.096264	4.439798	99.696136
1413027328	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.214506	5.094653	4.445501	99.876480
1413027329	1000	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	21.00	18.50	2.213700	5.093041	4.435521	99.658829
1413027330	1000	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.212088	5.089818	4.442650	99.911217
1413027331	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.214506	5.093041	4.441224	99.803612
1413027333	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.215312	5.096264	4.429818	99.442955
1413027334	1000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.216117	5.096264	4.445501	99.840805
1413027335	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.216117	5.094653	4.444076	99.840309
1413027336	1000	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.213700	5.089818	4.438373	99.802582
1413027337	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.216923	5.096264	4.442650	99.768471
1413027338	1000	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.216117	5.093041	4.441224	99.803612
1413027339	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.218535	5.096264	4.439798	99.696136
1413027340	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.216923	5.093041	4.436946	99.695030
1413027341	1000	0	1	3	1	0	0	0	0	1	0	0	0	0	0	0	21.00	18.50	2.217729	5.094653	4.422689	99.297623
1413027342	1000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.216923	5.094653	4.442650	99.804123
1413027343	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.215312	5.091429	4.436946	99.730682
1413027344	1000	1	1	1	2	0	0	0	0	1	0	0	0	0	0	0	21.00	18.50	2.218535	5.096264	4.434095	99.551460
1413027345	1000	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.218535	5.096264	4.445501	99.840805
1413027346	1000	1	0	1	3	0	1	0	0	0	0	0	0	0	0	0	21.00	18.50	2.218535	5.094653	4.416986	99.152908
1413027347	1000	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.217729	5.093041	4.439798	99.767426
1413027348	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.218535	5.091429	4.439798	99.803093
1413027349	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.218535	5.093041	4.436946	99.695030
1413027350	1000	2	1	1	2	0	1	0	0	1	0	0	0	0	0	0	21.00	18.50	2.218535	5.093041	4.438373	99.731239
1413027351	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.219341	5.091429	4.416986	99.223862
1413027352	1000	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.50	2.218535	5.091429	4.438373	99.766891
1413027353	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.220147	5.094653	4.439798	99.731766
1413027354	1000	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.221758	5.096264	4.441224	99.732300
1413027355	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.223370	5.097876	4.444076	99.769005
1413027356	1000	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	21.00	18.75	2.221758	5.094653	4.441224	99.767944
1413027357	1000	2	0	2	1	0	2	0	0	0	0	0	0	0	0	0	21.00	18.75	2.222564	5.091429	4.419837	99.296272
1413027358	1000	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	21.00	18.75	2.220953	5.091429	4.418412	99.260056
1413027359	1000	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	21.00	18.75	2.222564	5.093041	4.438373	99.731239
1413027360	1000	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	21.00	18.75	2.223370	5.096264	4.442650	99.768471
1413027361	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.224982	5.097876	4.442650	99.732841
1413027362	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.224176	5.096264	4.421263	99.225960
1413027363	1000	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.222564	5.093041	4.441224	99.803612
1413027364	1000	1	1	4	3	0	1	0	0	1	0	0	0	0	0	0	21.00	18.75	2.224176	5.093041	4.439798	99.767426
1413027365	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.223370	5.093041	4.429818	99.514084
1413027366	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.224176	5.093041	4.441224	99.803612
1413027367	1000	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.224176	5.093041	4.438373	99.731239
1413027368	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.223370	5.089818	4.441224	99.874992
1413027369	1000	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.227399	5.097876	4.442650	99.732841
1413027370	1000	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	21.00	18.75	2.224982	5.094653	4.442650	99.804123
1413027371	1000	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.224982	5.093041	4.441224	99.803612
1413027372	1000	4	0	2	3	0	1	0	0	0	0	0	0	0	0	0	21.00	18.75	2.226593	5.094653	4.441224	99.767944
1413027373	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.229011	5.093041	4.478293	100.744537
1413027374	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.225788	5.093041	4.424115	99.369316
1413027375	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.226593	5.093041	4.439798	99.767426
1413027376	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.227399	5.099488	4.438373	99.588806
1413027377	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.226593	5.093041	4.442650	99.839790
1413027378	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.227399	5.093041	4.501106	101.323586
1413027379	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.226593	5.091429	4.442650	99.875496
1413027380	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.228205	5.091429	4.441224	99.839287
1413027381	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.229011	5.096264	4.431243	99.479126
1413027382	1000	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.228205	5.094653	4.442650	99.804123
1413027383	1000	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.75	2.230623	5.099488	4.442650	99.697235
