quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413036978	1000	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	-2.00	-5.25	1.003297	4.580513	2.763111	65.055923
1413036979	1000	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	-2.00	-5.25	1.002491	4.578901	2.750279	64.721092
1413036980	1000	1	1	1	3	0	0	0	0	0	1	0	0	0	0	0	-2.00	-5.25	1.002491	4.577290	2.754557	64.869232
1413036981	1000	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-2.00	-5.25	1.001685	4.577290	2.767389	65.231644
1413036982	1000	1	4	0	3	0	0	0	0	3	0	0	0	0	0	0	-2.00	-5.25	1.002491	4.580513	2.767389	65.176643
1413036983	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.00	-5.25	1.002491	4.578901	2.767389	65.204132
1413036984	1000	2	2	2	4	0	0	1	0	1	1	0	0	0	0	0	-2.00	-5.25	1.003297	4.578901	2.770240	65.284637
1413036985	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.00	-5.25	1.003297	4.574066	2.773092	65.447906
1413036986	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-2.00	-5.25	1.001685	4.572454	2.771666	65.435219
1413036987	1000	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	-2.00	-5.25	1.002491	4.575678	2.774517	65.460579
1413036988	1000	1	2	1	2	0	0	1	0	1	0	0	0	0	0	0	-2.00	-5.25	1.002491	4.575678	2.773092	65.420303
1413036989	1000	0	0	3	4	0	0	0	0	0	2	0	0	0	0	0	-2.00	-5.25	1.003297	4.575678	2.775943	65.500862
1413036990	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	-2.00	-5.25	1.003297	4.577290	2.778795	65.553780
1413036991	1000	0	3	1	2	0	0	0	1	2	0	0	0	0	0	0	-2.00	-5.25	1.003297	4.577290	4.378490	110.733940
1413036992	1000	2	0	1	1	0	1	1	0	0	0	0	0	0	0	0	-2.00	-5.25	1.002491	4.574066	2.780220	65.649384
1413036993	1000	2	4	0	2	2	0	0	0	1	0	0	0	0	0	0	-2.00	-5.25	1.003297	4.575678	2.783072	65.702263
1413036994	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	-2.00	-5.25	1.005714	4.582125	2.788775	65.752541
1413036995	1000	2	3	3	1	1	1	0	0	1	0	0	0	0	0	0	-2.00	-5.25	1.004103	4.574066	2.781646	65.689682
1413036996	1000	0	2	2	4	0	0	0	0	2	2	0	0	0	0	0	-2.00	-5.25	1.004103	4.574066	2.774517	65.488205
1413036997	1000	1	1	1	3	0	0	1	0	1	0	0	0	0	0	0	-2.00	-5.25	1.004103	4.575678	2.790201	65.903687
1413036998	1000	0	3	1	1	0	0	0	1	1	0	0	0	0	0	0	-2.00	-5.25	1.003297	4.572454	2.790201	65.959259
1413036999	1000	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	-2.00	-5.25	1.004908	4.577290	2.793052	65.956467
1413037000	1000	1	4	1	3	0	1	0	0	1	0	0	0	0	0	0	-2.00	-5.25	1.004908	4.574066	2.793052	66.012054
1413037001	1000	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.005714	4.577290	2.797329	66.077255
1413037002	1000	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	-2.00	-5.25	1.004908	4.574066	2.797329	66.132935
1413037003	1000	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	-2.00	-5.00	1.005714	4.577290	2.800181	66.157799
1413037004	1000	1	2	1	2	1	0	0	0	1	0	0	0	0	0	0	-2.00	-5.00	1.004908	4.572454	2.800181	66.241425
1413037005	1000	1	1	2	1	0	0	0	1	1	1	0	0	0	1	0	-2.00	-5.00	1.005714	4.577290	2.803032	66.238327
1413037006	1000	3	1	2	1	0	2	0	0	0	0	0	0	0	0	0	-2.00	-5.25	1.004908	4.574066	2.800181	66.213524
1413037007	1000	2	3	1	2	1	1	1	0	2	0	0	1	0	0	0	-2.00	-5.25	1.004908	4.580513	2.787349	65.739990
1413037008	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.005714	4.572454	2.804458	66.362358
1413037009	1000	1	1	0	1	1	0	1	0	1	0	0	1	0	0	0	-2.00	-5.00	1.006520	4.575678	2.811587	66.507904
1413037010	1000	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.005714	4.574066	2.808735	66.455299
1413037011	1000	3	0	2	2	0	2	1	0	0	1	0	0	1	0	0	-2.00	-5.00	1.006520	4.575678	2.810161	66.467628
1413037012	1000	1	2	3	1	0	0	0	1	1	0	0	0	0	0	0	-2.00	-5.00	1.007326	4.575678	2.801607	66.225937
1413037013	1000	0	1	1	3	0	0	0	0	1	0	0	0	0	0	0	-2.00	-5.00	1.004908	4.566008	2.811587	66.676140
1413037014	1000	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.005714	4.570843	2.814438	66.672585
1413037015	1000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.006520	4.572454	2.815864	66.684837
1413037016	1000	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	-2.00	-5.00	1.006520	4.574066	2.818716	66.737373
1413037017	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.008132	4.574066	2.820141	66.777664
1413037018	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.005714	4.567619	2.820141	66.890167
1413037019	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.007326	4.570843	2.822993	66.914536
1413037020	1000	1	0	2	3	0	1	1	0	0	1	0	0	1	0	0	-2.00	-5.00	1.007326	4.572454	2.825845	66.967010
1413037021	1000	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.008132	4.574066	2.825845	66.938858
1413037022	1000	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.008132	4.575678	2.831547	67.071854
1413037023	1000	0	2	1	2	0	0	0	0	0	1	0	0	0	0	0	-2.00	-5.00	1.008132	4.574066	2.817290	66.697075
1413037024	1000	3	5	1	2	2	0	1	0	2	0	0	1	0	0	0	-2.00	-5.00	1.008132	4.574066	2.832973	67.140335
1413037025	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.008938	4.577290	2.837250	67.204750
1413037026	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.008938	4.575678	2.838676	67.273262
1413037027	1000	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	-2.00	-5.00	1.009744	4.577290	2.827270	66.922882
1413037028	1000	3	0	1	1	0	1	1	0	0	0	0	0	0	0	0	-2.00	-5.00	1.008938	4.572454	2.850082	67.652283
1413037029	1000	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	-2.00	-5.00	1.008938	4.569231	2.841528	67.467094
1413037030	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.009744	4.574066	2.844379	67.462700
1413037031	1000	1	2	2	1	1	0	0	0	1	0	0	0	0	0	0	-2.00	-5.00	1.010550	4.577290	2.847231	67.486626
1413037032	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.009744	4.577290	2.847231	67.486626
1413037033	1000	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.010550	4.570843	2.848656	67.640366
1413037034	1000	3	1	2	2	1	1	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.009744	4.570843	2.848656	67.640366
1413037035	1000	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.009744	4.570843	2.851508	67.721016
1413037036	1000	4	2	3	1	1	1	1	1	1	0	0	1	0	0	0	-2.00	-5.00	1.009744	4.569231	2.852934	67.789810
1413037037	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.010550	4.574066	2.854360	67.744774
1413037038	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.00	-5.00	1.009744	4.572454	2.854360	67.773209
1413037039	1000	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.010550	4.574066	2.845805	67.502998
1413037040	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.009744	4.567619	2.861488	68.060402
1413037041	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.009744	4.569231	2.862914	68.072174
1413037042	1000	1	3	3	3	0	1	0	1	3	1	0	0	0	1	0	-1.50	-5.00	1.011355	4.574066	2.864340	68.026848
1413037043	1000	3	2	1	2	1	1	1	0	1	0	0	1	0	0	0	-1.50	-5.00	1.012161	4.575678	2.855785	67.756645
1413037044	1000	2	0	2	1	0	2	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.011355	4.572454	2.855785	67.813522
1413037045	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.010550	4.569231	2.868617	68.233521
1413037046	1000	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	-1.50	-5.00	1.011355	4.569231	2.868617	68.233521
1413037047	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.011355	4.569231	2.871469	68.314201
1413037048	1000	1	2	1	2	1	0	0	0	1	0	0	0	0	0	0	-1.50	-5.00	1.012161	4.574066	2.875746	68.349213
1413037049	1000	1	2	4	2	1	0	0	1	0	1	0	0	0	0	0	-1.50	-4.75	1.013773	4.570843	2.877172	68.446854
1413037050	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.011355	4.566008	2.875746	68.492653
1413037051	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.012161	4.570843	2.878597	68.487175
1413037052	1000	1	2	1	2	0	1	0	0	2	0	0	0	0	0	0	-1.50	-5.00	1.012161	4.567619	2.878597	68.544632
1413037053	1000	1	2	0	2	0	0	1	0	1	0	0	0	0	0	0	-1.50	-5.00	1.012161	4.567619	2.881449	68.625336
1413037054	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.013773	4.574066	2.885726	68.631287
1413037055	1000	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.012967	4.572454	2.871469	68.256927
1413037056	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.012967	4.572454	2.890003	68.780960
1413037057	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1.50	-5.00	1.013773	4.572454	2.891429	68.821274
1413037058	1000	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	-1.50	-4.75	1.013773	4.570843	2.892855	68.890427
1413037059	1000	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	-1.50	-4.75	1.014579	4.574066	2.894281	68.873062
1413037060	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.014579	4.570843	2.880023	68.527496
1413037061	1000	1	3	0	3	0	0	0	0	2	0	0	0	0	0	0	-1.50	-4.75	1.013773	4.566008	2.895706	69.057793
1413037062	1000	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	-1.50	-4.75	1.013773	4.569231	2.898558	69.080635
1413037063	1000	1	3	1	3	1	0	1	0	3	0	0	1	0	0	0	-1.50	-4.75	1.015385	4.570843	2.901409	69.132362
1413037064	1000	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	-1.50	-4.75	1.015385	4.570843	2.902835	69.172691
1413037065	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.016191	4.572454	2.904261	69.184059
1413037066	1000	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.013773	4.564396	2.902835	69.288651
1413037067	1000	3	2	0	1	2	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.015385	4.569231	2.907112	69.322662
1413037068	1000	1	2	3	1	0	1	0	1	1	0	0	0	0	0	0	-1.50	-4.75	1.015385	4.572454	2.909964	69.345299
1413037069	1000	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.016191	4.570843	2.911390	69.414635
1413037070	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.016996	4.580513	2.915667	69.361519
1413037071	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.016996	4.574066	2.934202	70.001350
1413037072	1000	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	-1.50	-4.75	1.016191	4.572454	2.917093	69.546860
1413037073	1000	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.016996	4.569231	2.918519	69.645378
1413037074	1000	0	1	1	3	0	0	0	0	1	1	0	0	0	0	0	-1.50	-4.75	1.016996	4.574066	2.922796	69.678986
1413037075	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.018608	4.577290	2.912815	69.338928
1413037076	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.017802	4.574066	2.975549	71.169922
1413037077	1000	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.017802	4.570843	2.929924	69.938850
1413037078	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.018608	4.574066	2.931350	69.920753
1413037079	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.018608	4.570843	2.929924	69.938850
1413037080	1000	1	1	0	2	0	0	1	0	1	0	0	0	0	0	0	-1.50	-4.75	1.017802	4.570843	2.931350	69.979179
1413037081	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.018608	4.567619	2.934202	70.118393
1413037082	1000	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	-1.50	-4.75	1.018608	4.570843	2.938479	70.180794
1413037083	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.020220	4.574066	2.942756	70.243118
1413037084	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.019414	4.572454	2.941330	70.232117
1413037085	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.019414	4.572454	2.941330	70.232117
1413037086	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.019414	4.567619	2.941330	70.320152
1413037087	1000	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	-1.50	-4.75	1.018608	4.567619	2.928499	69.956985
1413037088	1000	0	1	1	4	0	0	0	0	1	1	0	0	0	0	0	-1.50	-4.75	1.019414	4.567619	2.947033	70.481560
1413037089	1000	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	-1.50	-4.75	1.020220	4.570843	2.949885	70.503403
1413037090	1000	2	2	2	3	0	2	2	0	1	2	0	0	2	0	0	-1.50	-4.75	1.020220	4.572454	2.949885	70.473991
1413037091	1000	1	1	1	2	0	0	0	0	1	1	0	0	0	0	0	-1.50	-4.75	1.020220	4.567619	2.937053	70.199097
1413037092	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.021026	4.569231	2.941330	70.290787
1413037093	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.019414	4.564396	2.954162	70.742378
1413037094	1000	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	-1.50	-4.75	1.021026	4.572454	2.959865	70.756157
1413037096	1000	0	3	1	2	0	0	0	0	2	0	0	0	0	0	0	-1.50	-4.75	1.020220	4.567619	2.958440	70.804398
1413037097	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.021832	4.572454	2.964143	70.877090
1413037098	1000	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.022637	4.570843	2.962717	70.866318
1413037099	1000	3	4	0	0	2	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.021026	4.567619	2.965568	71.006157
1413037100	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.021026	4.569231	2.966994	71.016884
1413037101	1000	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.022637	4.572454	2.969846	71.038322
1413037102	1000	0	2	2	2	0	0	0	0	1	0	0	0	0	0	0	-1.50	-4.75	1.022637	4.572454	2.971271	71.078636
1413037103	1000	2	1	3	2	0	1	1	1	1	1	0	0	0	1	0	-1.50	-4.50	1.023443	4.572454	2.972697	71.118950
1413037104	1000	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	-1.50	-4.75	1.021832	4.572454	2.955588	70.635231
1413037105	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.75	1.021026	4.562784	2.972697	71.297073
1413037106	1000	1	1	0	2	0	0	1	0	1	0	0	0	0	0	0	-1.50	-4.50	1.022637	4.569231	2.976974	71.299248
1413037107	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.50	1.022637	4.569231	2.975549	71.258919
1413037108	1000	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	-1.50	-4.50	1.023443	4.567619	2.975549	71.288620
1413037109	1000	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	-1.50	-4.50	1.023443	4.570843	2.966994	70.987282
1413037110	1000	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	-1.50	-4.50	1.022637	4.566008	2.984103	71.560555
1413037111	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.50	1.023443	4.570843	2.988380	71.592148
1413037112	1000	1	1	2	0	0	1	0	1	0	0	0	0	0	0	0	-1.50	-4.50	1.022637	4.566008	2.985529	71.600914
1413037113	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.50	1.023443	4.567619	2.991232	71.732498
1413037114	1000	3	1	0	1	1	0	1	0	0	0	0	0	0	0	0	-1.50	-4.50	1.025055	4.570843	2.992658	71.713120
1413037115	1000	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	-1.50	-4.50	1.024249	4.566008	2.992658	71.802750
1413037116	1000	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	-1.50	-4.50	1.025055	4.572454	2.998361	71.844528
1413037117	1000	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	-1.50	-4.50	1.025055	4.569231	2.996935	71.863991
1413037118	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-1.50	-4.50	1.024249	4.562784	2.998361	72.024193
1413037119	1000	2	2	2	1	1	1	0	1	1	0	1	0	0	0	0	-1.50	-4.50	1.025055	4.572454	2.999786	71.884834
1413037120	1000	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	-1.50	-4.50	1.025055	4.567619	2.992658	71.772850
1413037121	1000	0	2	3	3	0	0	0	1	1	1	0	0	0	0	0	-1.50	-4.50	1.024249	4.561172	3.004064	72.215851
1413037122	1000	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	-1.50	-4.50	1.025861	4.569231	3.006915	72.146362
1413037123	1000	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	-1.50	-4.50	1.025861	4.569231	3.008341	72.186699
1413037124	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.50	1.026667	4.569231	3.001212	71.985008
1413037125	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1.50	-4.50	1.026667	4.569231	3.001212	71.985008
1413037126	1000	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	-1.50	-4.50	1.025861	4.562784	3.015470	72.508942
1413037127	1000	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	-1.50	-4.50	1.025861	4.562784	3.014044	72.468544
1413037128	1000	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1.00	-4.50	1.026667	4.564396	3.015470	72.478775
1413037129	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.00	-4.50	1.027473	4.567619	3.018321	72.499207
1413037130	1000	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	-1.00	-4.50	1.028278	4.562784	3.021173	72.670525
1413037131	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.00	-4.50	1.027473	4.566008	3.024024	72.690826
1413037132	1000	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	-1.00	-4.50	1.028278	4.569231	3.025450	72.670761
1413037133	1000	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	-1.00	-4.50	1.028278	4.567619	3.025450	72.700966
