quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413033357	1000	32	18	25	30	5	10	10	5	7	5	1	0	1	2	0	-0.00	-3.00	1.111282	4.694945	0.543212	2.029830
1413033358	1000	25	30	33	32	4	11	5	10	14	9	1	1	1	2	0	-0.00	-3.00	1.110476	4.693334	0.547490	2.152787
1413033359	1000	23	35	29	31	3	9	3	8	13	8	2	0	0	2	0	-0.00	-3.00	1.111282	4.691722	0.546064	2.118681
1413033360	1000	38	31	36	32	8	6	14	8	4	10	0	0	1	1	0	-0.00	-3.00	1.111282	4.691722	0.544638	2.079395
1413033361	1000	37	33	25	23	6	5	8	10	6	5	0	0	0	2	0	-0.00	-3.00	1.112088	4.696557	0.546064	2.103190
1413033362	1000	27	19	18	17	5	3	3	2	3	5	0	1	0	0	0	-0.00	-3.00	1.110476	4.691722	0.544638	2.079395
1413033363	1000	18	21	23	19	3	7	6	4	7	2	0	0	0	1	0	-0.00	-3.00	1.111282	4.694945	0.546064	2.108349
1413033364	1000	24	28	25	28	2	5	9	8	6	5	1	0	0	0	0	-0.00	-3.00	1.112088	4.694945	0.546064	2.108349
1413033365	1000	25	26	28	35	4	7	7	9	9	6	1	1	0	0	0	-0.00	-3.00	1.112088	4.696557	0.544638	2.063946
1413033366	1000	21	16	23	17	1	6	4	6	4	5	0	0	0	1	0	-0.00	-3.00	1.112088	4.698169	0.546064	2.098033
1413033367	1000	32	26	34	28	3	11	5	10	7	10	1	0	1	3	0	-0.00	-3.00	1.112088	4.696557	0.541786	1.985453
1413033368	1000	26	34	35	30	2	13	2	8	14	4	0	0	2	0	0	-0.00	-3.00	1.111282	4.691722	0.546064	2.118681
1413033369	1000	31	26	32	25	7	10	6	7	6	5	2	1	2	0	0	-0.00	-3.00	1.112088	4.694945	0.544638	2.069091
1413033370	1000	22	29	27	25	5	6	8	10	6	4	0	2	1	0	0	-0.00	-3.00	1.112088	4.698169	0.543212	2.019568
1413033371	1000	31	33	26	34	6	7	13	9	11	8	0	3	2	2	0	-0.00	-3.00	1.112894	4.698169	0.541786	1.980338
1413033372	1000	32	29	26	29	6	12	7	6	6	6	2	1	1	0	0	-0.00	-3.00	1.112088	4.693334	0.538935	1.917154
1413033373	1000	27	25	23	24	7	7	6	4	6	4	0	1	1	0	0	-0.00	-3.00	1.111282	4.691722	0.543212	2.040108
1413033374	1000	41	35	31	35	6	9	12	6	12	5	0	1	1	0	0	-0.00	-3.00	1.112088	4.694945	0.543212	2.029830
1413033375	1000	25	25	29	25	4	9	8	6	10	5	0	1	0	1	0	-0.00	-3.00	1.112088	4.696557	0.541786	1.985453
1413033376	1000	28	20	26	24	2	9	6	10	4	3	0	0	0	1	0	-0.00	-3.00	1.112088	4.694945	0.544638	2.069091
1413033377	1000	25	31	24	26	3	7	8	9	10	4	0	1	1	1	0	-0.00	-3.00	1.111282	4.691722	0.538935	1.922253
1413033378	1000	21	23	20	12	3	8	2	2	3	5	0	0	0	1	0	-0.00	-3.00	1.111282	4.691722	0.543212	2.040108
1413033379	1000	20	27	31	33	3	5	3	10	8	8	2	1	1	3	1	-0.00	-3.00	1.112894	4.696557	0.544638	2.063946
1413033380	1000	16	27	18	24	2	3	4	5	11	4	0	1	0	1	0	-0.00	-3.00	1.113700	4.698169	0.544638	2.058803
1413033381	1000	29	27	26	24	5	13	7	6	4	3	1	0	0	1	0	-0.00	-3.00	1.112088	4.694945	0.541786	1.990573
1413033382	1000	21	24	19	22	1	5	5	6	7	2	0	0	0	0	0	-0.00	-3.00	1.112894	4.694945	0.543212	2.029830
1413033383	1000	31	28	32	24	7	12	8	6	6	6	2	0	2	0	0	-0.00	-3.00	1.112088	4.691722	0.547490	2.157966
1413033384	1000	38	23	31	29	6	14	15	9	6	3	3	1	1	1	1	-0.00	-3.00	1.112088	4.693334	0.546064	2.113513
1413033385	1000	27	30	33	31	4	6	11	14	7	4	0	0	1	1	0	-0.00	-3.00	1.112894	4.694945	0.544638	2.069091
1413033386	1000	24	29	36	25	4	11	6	9	10	4	1	1	1	0	0	-0.00	-2.75	1.112894	4.693334	0.543212	2.034967
1413033387	1000	28	27	25	26	3	9	10	9	5	1	0	0	0	0	0	-0.00	-2.75	1.113700	4.694945	0.544638	2.069091
1413033388	1000	33	22	30	28	6	5	10	9	5	6	0	1	0	1	0	-0.00	-2.75	1.112894	4.691722	0.467647	-0.042016
1413033389	1000	25	20	28	18	6	3	6	6	2	3	0	1	0	0	0	-0.00	-2.75	1.113700	4.694945	0.541786	1.990573
1413033390	1000	29	32	39	28	4	11	11	12	8	4	3	1	2	0	0	-0.00	-3.00	1.112088	4.690110	0.543212	2.045251
1413033391	1000	30	38	31	26	5	5	9	10	5	7	0	0	3	0	0	-0.00	-2.75	1.112894	4.693334	0.543212	2.034967
1413033392	1000	22	23	31	21	3	8	6	10	6	3	1	0	1	0	0	-0.00	-3.00	1.112088	4.690110	0.543212	2.045251
1413033393	1000	32	18	31	25	7	10	7	4	2	5	0	0	2	0	0	-0.00	-2.75	1.112894	4.693334	0.538935	1.917154
1413033394	1000	23	25	29	24	1	9	4	8	5	4	0	0	1	0	0	-0.00	-3.00	1.112088	4.690110	0.541786	2.005953
1413033395	1000	24	19	22	25	2	6	5	5	7	3	1	0	0	1	0	-0.00	-2.75	1.113700	4.693334	0.541786	1.995695
1413033396	1000	27	35	30	36	7	8	10	10	11	8	4	0	1	2	0	-0.00	-2.75	1.113700	4.694945	0.540361	1.951315
1413033397	1000	20	23	21	20	3	5	7	6	1	2	0	0	0	0	0	-0.00	-2.75	1.114506	4.694945	0.538935	1.912057
1413033398	1000	32	32	20	30	7	7	11	2	8	4	0	1	2	0	0	-0.00	-2.75	1.113700	4.691722	0.540361	1.961537
1413033399	1000	29	33	32	31	5	11	5	8	10	4	0	1	0	0	0	-0.00	-2.75	1.113700	4.693334	0.541786	1.995695
1413033400	1000	28	24	29	28	5	6	9	9	5	5	1	1	1	1	1	-0.00	-2.75	1.113700	4.693334	0.540361	1.956424
1413033401	1000	25	32	27	18	3	6	9	10	4	3	0	1	1	0	0	-0.00	-2.75	1.114506	4.693334	0.541786	1.995695
1413033402	1000	30	22	26	30	0	10	7	9	5	5	0	0	1	1	0	-0.00	-2.75	1.114506	4.694945	0.540361	1.951315
1413033403	1000	23	21	25	31	2	6	10	6	6	4	0	1	0	1	0	-0.00	-2.75	1.113700	4.690110	0.558896	2.477541
1413033404	1000	28	37	36	31	9	8	7	15	7	8	1	1	1	3	0	-0.00	-2.75	1.113700	4.693334	0.540361	1.956424
1413033405	1000	20	25	23	29	2	4	10	6	8	6	0	1	2	1	0	-0.00	-2.75	1.113700	4.693334	0.540361	1.956424
1413033406	1000	21	22	20	25	1	5	5	2	9	5	0	0	1	0	0	-0.00	-2.75	1.113700	4.691722	0.543212	2.040108
1413033407	1000	24	32	24	30	1	7	8	4	9	8	0	1	1	0	0	-0.00	-2.75	1.112894	4.688498	0.540361	1.971774
1413033408	1000	33	29	28	30	10	8	14	8	7	8	2	3	2	1	1	-0.00	-2.75	1.113700	4.694945	0.537509	1.872799
1413033409	1000	34	24	29	24	2	9	9	7	4	3	0	0	0	0	0	-0.00	-2.75	1.113700	4.690110	0.540361	1.966653
1413033410	1000	33	27	34	34	4	10	6	11	7	11	1	0	1	1	0	-0.00	-2.75	1.113700	4.690110	0.540361	1.966653
1413033411	1000	30	30	31	25	7	10	7	9	5	4	0	0	0	0	0	-0.00	-2.75	1.114506	4.693334	0.540361	1.956424
1413033412	1000	22	22	23	26	2	6	10	5	5	5	1	0	2	0	0	-0.00	-2.75	1.114506	4.691722	0.541786	2.000823
1413033413	1000	36	22	24	29	6	8	8	1	7	7	0	1	1	1	0	0.00	-2.75	1.114506	4.691722	0.536083	1.843680
1413033414	1000	31	38	36	38	10	7	11	11	11	8	0	2	2	0	0	-0.00	-2.75	1.113700	4.688498	0.540361	1.971774
1413033415	1000	25	19	27	26	4	5	8	6	5	5	1	1	0	0	0	-0.00	-2.75	1.114506	4.694945	0.541786	1.990573
1413033416	1000	29	32	30	19	5	7	5	12	6	2	1	0	0	0	0	-0.00	-2.75	1.116117	4.698169	0.540361	1.941107
1413033417	1000	28	20	34	30	2	11	10	5	6	7	0	2	2	0	0	-0.00	-2.75	1.116117	4.696557	0.541786	1.985453
1413033418	1000	20	29	34	18	2	7	7	13	3	0	1	0	0	0	0	0.00	-2.75	1.115311	4.694945	0.567450	2.697226
1413033419	1000	26	28	21	25	6	5	7	7	4	1	1	0	0	0	0	0.00	-2.75	1.114506	4.690110	0.540361	1.966653
1413033420	1000	25	37	35	25	7	8	8	12	7	5	1	1	2	0	0	-0.00	-2.75	1.116117	4.694945	0.541786	1.990573
1413033421	1000	26	19	19	19	4	8	6	4	3	3	1	0	0	0	0	-0.00	-2.75	1.114506	4.690110	0.534658	1.809459
1413033422	1000	20	24	28	32	2	7	6	6	8	7	0	1	1	0	0	-0.00	-2.75	1.114506	4.690110	0.541786	2.005953
1413033423	1000	26	28	26	19	6	6	7	9	6	2	1	0	0	1	0	0.00	-2.75	1.115311	4.691722	0.536083	1.843680
1413033424	1000	30	30	27	27	5	9	5	8	7	4	0	0	2	0	0	0.00	-2.75	1.114506	4.688498	0.541786	2.011086
1413033425	1000	33	26	26	22	3	8	9	9	3	5	1	0	1	1	0	0.00	-2.75	1.116117	4.693334	0.540361	1.956424
1413033426	1000	28	30	25	22	5	6	11	10	9	4	1	5	1	3	1	0.00	-2.75	1.115311	4.690110	0.540361	1.966653
1413033427	1000	23	19	15	20	4	5	8	3	3	3	0	1	1	0	0	0.00	-2.75	1.116117	4.693334	0.540361	1.956424
1413033428	1000	22	22	26	20	1	7	4	5	7	5	0	0	0	1	0	-0.00	-2.75	1.116117	4.693334	0.540361	1.956424
1413033429	1000	29	22	32	33	3	6	12	6	7	6	0	2	0	1	0	0.00	-2.75	1.118535	4.694945	0.536083	1.833540
1413033430	1000	37	30	26	37	6	8	9	7	5	6	0	1	1	0	0	0.00	-2.75	1.116117	4.691722	0.533232	1.765111
1413033431	1000	20	17	24	19	1	7	5	6	3	7	0	0	2	1	0	0.00	-2.75	1.116117	4.691722	0.538935	1.922253
1413033432	1000	27	26	42	25	5	11	7	12	3	7	2	0	3	0	0	0.00	-2.75	1.116117	4.690110	0.538935	1.927356
1413033433	1000	29	24	22	33	2	7	11	7	7	5	1	0	1	1	0	0.00	-2.75	1.116923	4.694945	0.537509	1.872799
1413033434	1000	27	31	32	28	8	6	8	8	8	5	1	0	1	0	0	0.00	-2.75	1.117729	4.699780	0.537509	1.857572
1413033435	1000	29	26	13	23	7	2	9	4	4	1	0	0	0	0	0	0.00	-2.75	1.115311	4.690110	0.538935	1.927356
1413033436	1000	19	18	31	20	0	8	5	9	2	6	0	0	2	0	0	0.00	-2.75	1.117729	4.693334	0.538935	1.917154
1413033437	1000	24	27	32	25	4	6	5	11	8	4	0	0	0	1	0	0.00	-2.75	1.116923	4.696557	0.538935	1.906964
1413033438	1000	31	30	36	29	4	10	9	13	3	4	0	1	1	0	0	0.00	-2.75	1.116923	4.691722	0.537509	1.882967
1413033439	1000	27	28	28	27	6	8	9	7	9	9	2	2	2	1	0	0.00	-2.75	1.116923	4.694945	0.457667	-0.325673
1413033440	1000	33	22	30	29	5	9	11	5	3	5	1	0	2	0	0	0.00	-2.75	1.116117	4.688498	0.538935	1.932461
1413033441	1000	33	24	31	30	9	7	6	7	5	9	1	2	0	2	0	0.00	-2.75	1.116923	4.690110	0.537509	1.888056
1413033442	1000	34	24	25	28	2	9	11	4	7	7	1	1	3	0	1	0.00	-2.75	1.116923	4.693334	0.540361	1.956424
1413033443	1000	24	22	22	33	2	5	8	6	7	4	0	0	0	0	0	0.00	-2.75	1.117729	4.694945	0.538935	1.912057
1413033444	1000	26	30	21	26	3	6	10	9	9	2	1	1	1	1	1	0.00	-2.75	1.116923	4.690110	0.538935	1.927356
1413033445	1000	29	32	37	26	7	11	4	9	10	8	1	1	1	1	0	0.00	-2.75	1.116923	4.690110	0.538935	1.927356
1413033446	1000	30	18	24	34	4	6	12	4	7	7	0	0	1	1	0	0.00	-2.75	1.116923	4.693334	0.538935	1.917154
1413033447	1000	28	25	26	22	5	7	8	12	5	4	1	1	2	1	1	0.00	-2.75	1.117729	4.694945	0.540361	1.951315
1413033448	1000	30	27	27	26	5	9	8	8	7	5	2	1	1	1	0	0.00	-2.75	1.117729	4.693334	0.537509	1.877882
1413033449	1000	22	25	22	21	2	8	4	5	7	5	0	1	0	0	0	0.00	-2.75	1.117729	4.691722	0.533232	1.765111
1413033450	1000	26	24	24	37	5	4	5	6	8	7	0	0	0	1	0	0.00	-2.75	1.116923	4.690110	0.537509	1.888056
1413033451	1000	34	34	36	34	6	13	10	10	9	8	1	0	2	2	0	0.00	-2.75	1.117729	4.691722	0.538935	1.922253
1413033452	1000	34	19	23	33	5	7	15	4	5	7	0	2	1	2	0	0.00	-2.75	1.117729	4.691722	0.537509	1.882967
1413033453	1000	29	23	19	30	0	4	11	1	10	3	0	0	0	0	0	0.00	-2.75	1.118535	4.691722	0.537509	1.882967
1413033454	1000	31	25	22	31	5	5	11	7	8	5	1	1	0	2	0	0.00	-2.75	1.117729	4.691722	0.537509	1.882967
1413033455	1000	31	24	23	28	1	10	8	7	9	4	0	1	2	0	0	0.00	-2.75	1.119341	4.693334	0.534658	1.799337
1413033456	1000	28	12	19	20	5	9	6	2	2	3	0	0	1	0	0	0.00	-2.75	1.118535	4.691722	0.530380	1.686540
1413033457	1000	23	26	28	23	5	7	4	8	6	4	1	0	0	1	0	0.00	-2.75	1.117729	4.688498	0.537509	1.893149
1413033458	1000	23	20	18	24	3	6	8	3	7	4	0	2	2	0	0	0.00	-2.75	1.119341	4.690110	0.536083	1.848757
1413033459	1000	24	24	20	20	3	3	5	4	7	4	0	0	0	1	0	0.00	-2.75	1.118535	4.691722	0.537509	1.882967
1413033460	1000	34	39	25	31	6	4	10	10	9	5	1	1	0	1	0	0.00	-2.75	1.120147	4.693334	0.530380	1.681522
1413033461	1000	32	18	18	36	2	7	11	2	7	6	0	1	0	1	0	0.00	-2.75	1.118535	4.694945	0.534658	1.794281
1413033462	1000	29	28	24	27	8	11	7	5	6	3	1	2	1	0	0	0.00	-2.75	1.120147	4.693334	0.536083	1.838609
1413033463	1000	26	27	30	31	5	4	8	10	6	10	1	1	3	1	1	0.00	-2.75	1.119341	4.691722	0.536083	1.843680
1413033464	1000	28	17	25	10	4	8	2	4	1	4	1	1	0	0	0	0.00	-2.75	1.119341	4.693334	0.537509	1.877882
1413033465	1000	25	19	31	22	3	12	3	8	3	7	2	0	0	1	0	0.00	-2.75	1.119341	4.693334	0.536083	1.838609
1413033466	1000	23	17	27	21	4	8	8	6	3	6	0	0	2	0	0	0.00	-2.75	1.117729	4.688498	0.537509	1.893149
1413033467	1000	23	29	21	25	4	5	7	7	10	5	0	2	0	0	0	0.00	-2.75	1.119341	4.690110	0.537509	1.888056
1413033468	1000	30	31	28	27	8	7	8	9	8	7	0	1	2	2	0	0.00	-2.75	1.120147	4.696557	0.536083	1.828474
1413033469	1000	34	21	27	25	5	6	7	5	5	4	0	2	0	0	0	0.00	-2.75	1.120147	4.693334	0.537509	1.877882
1413033470	1000	22	29	31	29	4	9	3	5	12	8	0	0	1	1	0	0.00	-2.75	1.120147	4.694945	0.531806	1.715765
1413033471	1000	32	23	28	39	4	6	14	7	10	13	0	1	4	3	0	0.00	-2.75	1.120147	4.691722	0.537509	1.882967
1413033472	1000	23	27	28	27	5	8	9	9	7	5	0	1	1	1	0	0.00	-2.75	1.120147	4.696557	0.534658	1.789229
1413033473	1000	24	23	29	24	5	9	3	8	8	5	2	2	1	2	1	0.00	-2.75	1.119341	4.688498	0.536083	1.853836
1413033474	1000	38	21	32	32	5	9	13	6	5	8	1	1	1	0	0	0.00	-2.75	1.120147	4.690110	0.536083	1.848757
1413033475	1000	31	25	33	26	6	12	12	7	6	7	1	1	5	1	1	0.00	-2.75	1.120147	4.691722	0.533232	1.765111
1413033476	1000	16	30	27	24	5	4	2	9	10	5	0	0	1	2	0	0.00	-2.75	1.119341	4.686887	0.536083	1.858919
1413033477	1000	31	21	27	21	6	9	9	6	6	4	0	1	1	1	0	0.00	-2.75	1.120952	4.694945	0.533232	1.755023
1413033478	1000	23	16	20	28	3	8	9	3	4	7	1	1	2	1	1	0.00	-2.75	1.121758	4.696557	0.531806	1.710739
1413033479	1000	24	31	40	21	4	11	5	13	6	7	1	1	1	1	0	0.00	-2.75	1.120952	4.693334	0.534658	1.799337
1413033480	1000	32	29	31	25	4	14	5	4	10	5	0	2	0	1	0	0.00	-2.75	1.121758	4.694945	0.533232	1.755023
1413033481	1000	27	23	28	33	9	6	8	9	5	10	2	0	2	2	0	0.00	-2.75	1.118535	4.685275	0.533232	1.785327
1413033482	1000	23	24	26	36	3	5	9	8	6	5	0	0	1	0	0	0.00	-2.75	1.120147	4.691722	0.527529	1.607969
1413033483	1000	24	23	29	18	1	10	5	6	5	5	0	0	2	1	0	0.00	-2.75	1.121758	4.694945	0.534658	1.794281
1413033484	1000	34	33	27	24	7	12	9	4	8	3	0	2	1	0	0	0.00	-2.75	1.120952	4.690110	0.531806	1.730862
1413033485	1000	28	18	25	23	3	9	4	4	8	4	0	1	1	0	0	0.00	-2.75	1.121758	4.694945	0.533232	1.755023
1413033486	1000	29	31	20	35	5	7	12	5	12	4	0	0	2	0	0	0.00	-2.75	1.121758	4.693334	0.581708	3.095311
1413033487	1000	20	23	29	32	3	6	7	5	10	6	0	1	0	0	0	0.00	-2.75	1.120147	4.685275	0.534658	1.824666
1413033488	1000	32	20	31	24	8	12	7	5	5	4	2	2	0	0	0	0.00	-2.75	1.120147	4.690110	0.533232	1.770159
1413033489	1000	22	26	22	15	5	7	7	1	4	3	0	0	2	0	0	0.00	-2.75	1.121758	4.693334	0.531806	1.720794
1413033490	1000	23	27	23	17	5	3	4	3	4	3	0	0	0	0	0	0.00	-2.75	1.121758	4.691722	0.534658	1.804396
1413033491	1000	30	25	23	25	5	10	9	6	8	3	1	2	1	0	0	0.00	-2.75	1.121758	4.691722	0.531806	1.725825
1413033492	1000	18	28	25	24	4	4	5	6	9	7	0	1	0	1	0	0.00	-2.50	1.121758	4.690110	0.534658	1.809459
1413033493	1000	21	29	21	26	2	4	3	6	9	3	0	0	0	0	0	0.00	-2.75	1.121758	4.694945	0.534658	1.794281
1413033494	1000	20	21	21	19	1	8	4	6	8	3	0	0	1	0	0	0.00	-2.75	1.120952	4.688498	0.534658	1.814524
1413033495	1000	27	31	26	20	5	8	7	11	8	2	0	2	0	1	0	0.00	-2.50	1.121758	4.690110	0.533232	1.770159
1413033496	1000	36	30	28	30	7	11	11	8	9	5	1	2	1	1	0	0.00	-2.50	1.122564	4.691722	0.533232	1.765111
1413033497	1000	27	26	24	32	2	11	8	6	9	4	1	0	1	0	0	0.00	-2.50	1.121758	4.688498	0.534658	1.814524
1413033498	1000	26	27	24	25	6	8	5	7	4	6	2	0	1	0	0	0.00	-2.50	1.123370	4.686887	0.536083	1.858919
1413033499	1000	23	20	28	21	1	12	2	5	9	2	1	0	1	0	0	0.00	-2.50	1.121758	4.690110	0.531806	1.730862
1413033500	1000	21	23	19	16	4	4	3	6	4	3	0	1	0	1	0	0.00	-2.50	1.122564	4.691722	0.534658	1.804396
1413033501	1000	25	29	20	31	6	6	10	7	10	3	0	2	1	0	0	0.00	-2.50	1.123370	4.694945	0.530380	1.676507
1413033502	1000	26	33	20	28	7	6	7	6	13	2	0	4	0	0	0	0.00	-2.50	1.123370	4.693334	0.534658	1.799337
1413033503	1000	18	34	21	34	7	3	5	6	13	4	0	1	1	0	0	0.00	-2.50	1.123370	4.690110	0.536083	1.848757
1413033504	1000	27	35	28	32	8	5	10	14	9	6	2	0	0	2	0	0.00	-2.50	1.122564	4.691722	0.530380	1.686540
1413033505	1000	29	23	30	25	5	11	6	6	8	6	2	0	1	1	0	0.00	-2.50	1.123370	4.691722	0.531806	1.725825
1413033506	1000	31	26	29	31	5	7	7	10	7	7	1	1	0	3	0	0.00	-2.50	1.123370	4.693334	0.524677	1.524434
1413033507	1000	31	28	30	28	6	12	9	8	9	6	3	2	0	2	0	0.00	-2.50	1.124176	4.693334	0.533232	1.760065
1413033508	1000	23	22	18	25	7	5	5	4	7	2	0	1	0	0	0	0.00	-2.50	1.123370	4.691722	0.531806	1.725825
1413033509	1000	26	22	25	31	6	4	7	4	5	8	0	1	0	0	0	0.00	-2.50	1.123370	4.693334	0.531806	1.720794
1413033510	1000	30	26	22	13	7	5	4	7	4	1	1	1	0	0	0	0.00	-2.50	1.123370	4.688498	0.531806	1.735899
1413033511	1000	19	21	18	27	5	5	4	3	4	4	1	0	0	0	0	0.00	-2.50	1.124176	4.691722	0.531806	1.725825
1413033512	1000	32	27	27	26	6	8	7	10	8	7	2	1	1	1	0	0.00	-2.50	1.124982	4.694945	0.530380	1.676507
1413033513	1000	29	31	24	18	9	6	3	10	8	3	1	0	0	2	0	0.00	-2.50	1.123370	4.690110	0.530380	1.691562
1413033514	1000	26	37	22	26	2	5	7	8	8	3	0	0	0	0	0	0.00	-2.50	1.124176	4.691722	0.531806	1.725825
1413033515	1000	32	31	25	36	9	5	12	5	11	9	1	2	1	1	0	0.00	-2.50	1.125788	4.691722	0.531806	1.725825
1413033516	1000	36	34	21	24	11	6	9	7	6	2	2	1	1	0	0	0.00	-2.50	1.124176	4.691722	0.533232	1.765111
1413033517	1000	25	37	21	28	5	5	5	6	14	3	0	0	1	1	0	0.00	-2.50	1.125788	4.691722	0.523252	1.490114
1413033518	1000	22	25	20	22	3	5	3	4	9	4	0	0	0	1	0	0.00	-2.50	1.124176	4.688498	0.533232	1.775213
1413033519	1000	28	23	24	26	2	5	10	6	5	2	0	0	0	1	0	0.00	-2.50	1.125788	4.691722	0.533232	1.765111
1413033520	1000	28	32	37	19	10	9	4	14	4	6	2	1	0	1	0	0.00	-2.50	1.124176	4.685275	0.530380	1.706650
1413033521	1000	19	24	18	26	1	2	6	8	8	4	0	0	0	1	0	0.00	-2.50	1.124982	4.693334	0.528955	1.642250
1413033522	1000	27	26	27	28	3	10	7	5	8	6	0	0	2	1	0	0.00	-2.50	1.124982	4.693334	0.551767	2.270602
1413033523	1000	33	23	27	30	5	9	4	6	8	4	0	0	0	2	0	0.00	-2.50	1.124982	4.688498	0.530380	1.696588
1413033524	1000	25	22	30	20	4	6	6	7	7	3	1	0	0	0	0	0.00	-2.50	1.125788	4.690110	0.531806	1.730862
1413033525	1000	19	20	20	11	5	4	2	6	1	2	1	0	0	0	0	0.00	-2.50	1.125788	4.691722	0.531806	1.725825
1413033526	1000	22	31	19	32	7	7	6	6	9	5	1	1	1	0	0	0.00	-2.50	1.125788	4.691722	0.530380	1.686540
1413033527	1000	30	22	33	26	4	9	7	8	8	7	0	1	0	0	0	0.00	-2.50	1.125788	4.694945	0.530380	1.676507
1413033528	1000	17	25	26	26	2	6	6	8	7	4	1	0	1	0	0	0.00	-2.50	1.125788	4.690110	0.530380	1.691562
