quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413035172	1000	30	19	17	27	1	5	7	4	7	2	0	0	0	0	0	9.00	6.75	1.571429	4.888352	0.724283	6.226600
1413035173	1000	41	30	23	37	6	6	13	3	12	3	0	2	0	0	0	9.00	6.75	1.569817	4.883517	0.725709	6.283307
1413035174	1000	31	30	37	34	5	13	11	10	9	2	2	1	0	0	0	9.00	6.75	1.569817	4.885128	0.725709	6.276968
1413035175	1000	30	38	38	26	7	7	7	15	11	7	0	1	2	1	0	9.00	6.75	1.570623	4.888352	0.721432	6.151191
1413035176	1000	25	31	30	29	1	8	7	6	11	4	0	0	0	2	0	9.00	6.75	1.569817	4.886740	0.729986	6.383790
1413035177	1000	29	34	36	46	4	9	9	9	11	7	1	1	1	1	1	9.00	6.75	1.568205	4.880293	0.729986	6.409299
1413035178	1000	23	31	25	31	7	2	7	6	8	5	0	3	0	0	0	9.00	6.75	1.569011	4.883517	0.728560	6.358791
1413035179	1000	19	28	26	23	5	6	5	9	11	3	1	2	1	1	0	9.00	6.75	1.569817	4.888352	0.725709	6.264306
1413035180	1000	31	34	33	24	6	8	7	15	5	2	1	1	0	0	0	9.00	6.75	1.569817	4.885128	0.734263	6.503349
1413035181	1000	41	34	35	46	8	14	12	6	8	7	1	1	2	0	0	9.00	6.75	1.568205	4.883517	0.729986	6.396536
1413035182	1000	25	32	28	32	8	7	4	11	6	8	2	1	3	1	1	9.00	6.75	1.569011	4.886740	0.729986	6.383790
1413035183	1000	30	24	28	22	5	11	7	3	4	6	1	0	2	1	0	9.00	6.75	1.569011	4.885128	0.729986	6.390161
1413035184	1000	31	33	39	35	6	8	8	10	7	7	1	1	1	1	0	9.00	6.75	1.569817	4.889964	0.734263	6.484136
1413035185	1000	25	36	29	32	8	11	9	8	12	5	3	3	3	2	2	9.00	6.75	1.569817	4.885128	0.734263	6.503349
1413035186	1000	31	20	23	30	5	8	8	4	5	9	1	3	2	1	1	9.00	6.75	1.568205	4.886740	0.732838	6.459225
1413035187	1000	26	30	31	38	3	8	6	8	10	7	1	0	1	2	0	9.00	6.75	1.568205	4.886740	0.734263	6.496941
1413035188	1000	34	32	26	29	8	10	7	10	8	3	3	3	1	2	1	9.00	6.75	1.569011	4.888352	0.734263	6.490536
1413035189	1000	32	32	32	29	6	7	9	4	9	6	1	1	0	0	0	9.00	6.75	1.567399	4.883517	0.737115	6.585249
1413035190	1000	49	32	40	34	10	20	12	6	8	6	0	2	3	0	0	9.00	6.75	1.567399	4.885128	0.735689	6.541080
1413035191	1000	39	36	31	37	6	11	14	9	13	9	1	2	3	4	1	9.00	6.75	1.568205	4.888352	0.752798	6.980704
1413035192	1000	33	29	29	31	3	10	6	8	9	8	1	0	1	2	0	9.00	6.75	1.564982	4.881905	0.737115	6.591691
1413035193	1000	27	28	22	23	3	7	5	8	7	5	1	0	2	0	0	9.00	6.75	1.567399	4.889964	0.737115	6.559524
1413035194	1000	38	26	36	30	6	11	8	11	9	5	1	2	0	2	0	9.00	6.75	1.567399	4.888352	0.741392	6.679063
1413035195	1000	31	31	31	31	6	8	6	7	7	5	0	0	1	0	0	9.00	6.50	1.566594	4.889964	0.741392	6.672600
1413035196	1000	37	43	39	36	7	13	8	11	16	8	0	2	1	1	0	9.00	6.75	1.565788	4.885128	0.731412	6.427889
1413035197	1000	32	24	33	28	4	12	4	7	8	4	1	0	0	1	0	9.00	6.50	1.565788	4.886740	0.741392	6.685529
1413035198	1000	27	34	30	28	5	7	6	8	9	5	1	1	0	1	0	9.00	6.50	1.564982	4.886740	0.739966	6.647811
1413035199	1000	35	25	27	27	3	7	9	5	9	5	0	0	1	1	0	9.00	6.50	1.566594	4.889964	0.742818	6.710293
1413035200	1000	29	30	28	28	6	5	6	8	7	5	1	0	0	0	0	9.00	6.50	1.565788	4.888352	0.742818	6.716767
1413035201	1000	33	35	38	36	5	13	8	7	9	7	1	0	0	0	0	9.00	6.50	1.564982	4.888352	0.742818	6.716767
1413035202	1000	34	33	28	42	6	5	18	8	11	9	1	3	2	0	1	9.00	6.50	1.564982	4.886740	0.742818	6.723246
1413035203	1000	18	30	30	27	6	5	5	10	5	6	1	1	0	1	0	9.00	6.50	1.564982	4.888352	0.747095	6.829884
1413035204	1000	29	35	37	33	6	9	7	12	13	7	1	2	1	1	0	9.00	6.50	1.564982	4.888352	0.747095	6.829884
1413035205	1000	30	33	24	28	5	5	13	12	5	5	2	1	1	1	0	9.00	6.50	1.564982	4.889964	0.747095	6.823371
1413035206	1000	25	34	37	32	5	8	8	10	10	6	0	0	1	0	0	9.00	6.50	1.562564	4.889964	0.745669	6.785679
1413035207	1000	31	26	34	26	6	10	3	7	6	5	1	0	0	1	0	9.00	6.50	1.563370	4.885128	0.749947	6.918379
1413035208	1000	34	25	24	29	6	9	10	3	9	2	0	0	0	0	0	9.00	6.50	1.561758	4.881905	0.749947	6.931483
1413035209	1000	31	29	30	30	10	11	6	6	7	3	1	2	0	0	0	9.00	6.50	1.563370	4.888352	0.752798	6.980704
1413035210	1000	26	24	21	34	6	7	6	3	8	5	1	1	0	0	0	9.00	6.50	1.564176	4.889964	0.751372	6.936449
1413035211	1000	32	35	35	29	11	11	9	6	9	7	2	1	2	1	1	9.00	6.50	1.563370	4.886740	0.751372	6.949551
1413035212	1000	26	27	28	27	3	9	7	7	10	4	1	0	1	1	0	9.00	6.50	1.561758	4.885128	0.751372	6.956110
1413035213	1000	43	36	34	38	11	12	9	7	9	7	1	1	1	2	0	9.00	6.50	1.561758	4.886740	0.749947	6.911834
1413035214	1000	27	29	27	40	4	4	9	5	12	7	1	1	0	1	0	9.00	6.50	1.561758	4.886740	0.754224	7.024988
1413035215	1000	29	36	31	21	7	7	5	7	8	5	1	0	1	1	0	9.00	6.50	1.561758	4.888352	0.754224	7.018409
1413035216	1000	21	36	26	37	10	3	5	7	8	7	0	1	0	1	0	9.00	6.50	1.560952	4.888352	0.752798	6.980704
1413035217	1000	29	30	21	27	5	9	7	4	10	4	1	2	1	0	0	9.00	6.50	1.562564	4.885128	0.752798	6.993840
1413035218	1000	28	27	35	33	6	11	3	6	8	5	0	1	0	0	0	9.00	6.50	1.560147	4.883517	0.755650	7.075899
1413035219	1000	27	35	35	28	11	9	7	13	10	8	2	2	2	2	1	9.00	6.50	1.560147	4.888352	0.757075	7.093819
1413035220	1000	25	29	24	28	4	7	6	7	9	5	1	1	0	0	0	9.00	6.50	1.560952	4.888352	0.757075	7.093819
1413035221	1000	33	27	31	40	6	6	10	6	9	9	0	1	0	0	0	9.00	6.50	1.560147	4.886740	0.757075	7.100422
1413035222	1000	23	44	21	36	7	7	7	6	11	8	1	1	3	1	1	9.00	6.50	1.560147	4.886740	0.764204	7.289009
1413035223	1000	27	28	27	32	4	11	6	6	11	6	1	1	2	0	0	9.00	6.50	1.558535	4.886740	0.758501	7.138139
1413035224	1000	20	33	28	28	6	9	4	10	13	3	2	1	1	1	0	9.00	6.50	1.559341	4.888352	0.757075	7.093819
1413035225	1000	20	26	32	27	4	5	4	9	9	3	1	0	0	2	0	9.00	6.50	1.560147	4.891575	0.759927	7.155985
1413035226	1000	36	36	23	44	9	5	13	7	10	4	2	3	1	0	0	9.00	6.50	1.560952	4.893187	0.761353	7.187039
1413035227	1000	28	25	22	30	6	8	7	3	8	4	1	2	1	0	0	8.50	6.50	1.560147	4.889964	0.779887	7.690303
1413035228	1000	22	36	29	24	5	6	5	9	10	6	1	1	1	0	0	9.00	6.50	1.558535	4.886740	0.765630	7.326727
1413035229	1000	22	25	20	28	3	3	4	8	6	3	0	0	0	1	0	9.00	6.50	1.558535	4.888352	0.767056	7.357754
1413035230	1000	28	27	22	28	6	9	7	4	3	6	1	0	1	0	0	8.50	6.50	1.558535	4.888352	0.765630	7.320050
1413035231	1000	31	26	28	26	4	10	10	7	6	5	1	0	2	0	0	8.50	6.50	1.557729	4.886740	0.767056	7.364444
1413035232	1000	32	27	32	28	6	7	10	8	7	4	0	1	1	1	0	8.50	6.50	1.559341	4.886740	0.767056	7.364444
1413035233	1000	31	26	27	31	2	7	7	5	6	3	1	0	2	0	0	8.50	6.50	1.556923	4.886740	0.768481	7.402164
1413035234	1000	29	34	25	40	8	8	9	5	12	7	0	1	1	1	0	8.50	6.50	1.556923	4.886740	0.767056	7.364444
1413035235	1000	32	32	40	29	10	9	5	10	6	6	1	1	0	2	0	8.50	6.50	1.556923	4.885128	0.767056	7.371139
1413035236	1000	39	39	30	32	11	8	7	12	10	6	3	0	0	2	0	8.50	6.50	1.556923	4.889964	0.769907	7.426456
1413035237	1000	39	25	27	29	7	6	10	3	9	2	0	1	0	0	0	8.50	6.50	1.557729	4.889964	0.769907	7.426456
1413035238	1000	34	35	25	38	7	7	6	5	14	3	0	2	0	0	0	8.50	6.50	1.555311	4.881905	0.765630	7.346788
1413035239	1000	32	30	31	21	9	10	4	6	8	5	1	0	0	0	0	8.50	6.50	1.556117	4.886740	0.769907	7.439882
1413035240	1000	33	33	38	27	6	14	9	9	14	4	2	0	1	1	0	8.50	6.50	1.556117	4.891575	0.771333	7.457429
1413035241	1000	28	29	35	34	5	8	9	7	11	7	2	1	1	0	1	8.50	6.50	1.555311	4.886740	0.772759	7.515316
1413035242	1000	32	26	31	36	3	5	13	9	12	9	1	3	2	3	1	8.50	6.25	1.555311	4.894799	0.771333	7.444005
1413035243	1000	26	36	37	36	5	7	10	12	12	7	1	1	1	1	0	8.50	6.50	1.555311	4.886740	0.774184	7.553034
1413035244	1000	41	27	31	37	8	11	10	6	10	6	1	2	1	0	0	8.50	6.50	1.554506	4.888352	0.775610	7.583987
1413035245	1000	23	27	24	29	5	6	7	5	11	5	1	2	1	1	1	8.50	6.50	1.554506	4.888352	0.775610	7.583987
1413035246	1000	34	25	34	21	6	12	6	6	6	6	0	1	0	1	0	8.50	6.50	1.552894	4.883517	0.775610	7.604293
1413035247	1000	33	19	19	25	4	7	12	5	4	2	0	1	1	0	0	8.50	6.50	1.553700	4.886740	0.777036	7.628469
1413035248	1000	32	25	30	32	4	9	10	8	7	7	2	1	1	0	1	8.50	6.25	1.553700	4.889964	0.774184	7.539532
1413035249	1000	39	29	32	34	6	12	12	6	9	8	3	2	3	2	2	8.50	6.25	1.552088	4.883517	0.779887	7.717522
1413035250	1000	29	22	34	24	4	12	4	8	4	3	1	0	0	0	0	8.50	6.25	1.552088	4.885128	0.779887	7.710711
1413035251	1000	32	20	25	27	6	9	9	5	4	2	1	0	0	0	0	8.50	6.25	1.552894	4.888352	0.781313	7.734807
1413035252	1000	28	23	44	22	3	13	6	9	6	9	0	0	2	2	0	8.50	6.25	1.553700	4.891575	0.777036	7.608151
1413035253	1000	32	33	32	25	9	7	7	12	8	5	2	2	0	0	0	8.50	6.25	1.552894	4.888352	0.778462	7.659397
1413035254	1000	24	23	28	20	6	9	4	6	6	3	1	1	1	2	1	8.50	6.25	1.552088	4.886740	0.782739	7.779339
1413035255	1000	31	26	38	44	1	10	6	9	11	11	0	0	1	1	0	8.50	6.25	1.552894	4.889964	0.782739	7.765689
1413035256	1000	40	27	38	24	3	17	8	10	8	5	1	0	1	2	0	8.50	6.25	1.552088	4.889964	0.782739	7.765689
1413035257	1000	25	31	26	20	5	10	4	6	7	3	1	0	1	0	0	8.50	6.25	1.552088	4.889964	0.784165	7.803381
1413035258	1000	27	32	25	29	5	5	5	6	11	3	0	0	0	1	0	8.50	6.25	1.552894	4.889964	0.784165	7.803381
1413035259	1000	31	31	34	36	6	8	8	10	6	7	1	0	0	0	0	8.50	6.25	1.549670	4.883517	0.784165	7.830750
1413035260	1000	30	31	26	35	10	6	8	9	9	5	2	0	1	1	0	8.50	6.25	1.550476	4.886740	0.784165	7.817055
1413035261	1000	24	22	24	27	3	4	6	7	8	6	0	1	0	1	0	8.50	6.25	1.550476	4.888352	0.787016	7.885628
1413035262	1000	24	31	32	31	5	6	9	9	10	8	0	2	0	1	0	8.50	6.25	1.549670	4.886740	0.787016	7.892492
1413035263	1000	33	30	30	29	8	10	8	6	9	6	2	1	3	1	1	8.50	6.25	1.550476	4.888352	0.787016	7.885628
1413035264	1000	26	31	43	33	5	9	8	10	7	5	1	1	0	0	0	8.50	6.25	1.552088	4.888352	0.782739	7.772511
1413035265	1000	29	30	37	39	3	11	8	6	11	10	0	1	1	0	0	8.50	6.25	1.549670	4.886740	0.788442	7.930209
1413035266	1000	28	19	43	38	1	10	8	7	5	10	0	0	0	0	0	8.50	6.25	1.548865	4.888352	0.788442	7.923332
1413035267	1000	29	28	30	29	6	9	6	6	13	8	1	1	0	2	0	8.50	6.25	1.548865	4.889964	0.792719	8.029540
1413035268	1000	29	24	29	24	4	14	6	4	5	7	1	0	3	0	0	8.50	6.25	1.548059	4.888352	0.789868	7.961037
1413035269	1000	31	33	22	23	3	11	6	3	10	1	0	0	0	0	0	8.50	6.25	1.548865	4.888352	0.785590	7.847922
1413035270	1000	31	30	24	30	8	10	2	9	9	3	4	0	0	0	0	8.50	6.25	1.548059	4.886740	0.792719	8.043364
1413035271	1000	28	38	40	30	6	10	9	10	10	5	0	0	2	1	0	8.50	6.25	1.547253	4.886740	0.794145	8.081081
1413035272	1000	36	35	34	39	3	11	9	8	12	9	0	1	2	1	0	8.50	6.25	1.546447	4.885128	0.792719	8.050282
1413035273	1000	25	33	21	28	5	5	5	5	12	2	0	1	0	0	0	8.50	6.25	1.548059	4.891575	0.792719	8.022635
1413035274	1000	28	26	33	23	6	11	5	8	8	6	2	1	1	1	0	8.50	6.25	1.548059	4.889964	0.795571	8.104925
1413035275	1000	24	22	19	26	3	4	4	5	5	5	0	0	1	0	0	8.50	6.25	1.547253	4.891575	0.796996	8.135674
1413035276	1000	17	33	27	23	5	3	5	8	7	6	0	1	0	0	0	8.50	6.25	1.545641	4.885128	0.794145	8.088012
1413035277	1000	36	31	32	33	8	7	13	7	8	5	1	1	3	1	1	8.50	6.25	1.546447	4.889964	0.798422	8.180309
1413035278	1000	32	39	30	34	8	11	11	5	10	6	1	1	2	1	1	8.50	6.25	1.545641	4.889964	0.794145	8.067232
1413035279	1000	34	30	25	34	5	10	3	4	8	7	1	0	0	0	0	8.50	6.25	1.545641	4.889964	0.811254	8.519544
1413035280	1000	30	27	30	29	5	10	8	6	7	9	1	0	2	0	0	8.50	6.25	1.544835	4.886740	0.801274	8.269669
1413035281	1000	34	27	30	22	10	10	9	5	3	5	1	1	2	0	0	8.50	6.25	1.544029	4.886740	0.799848	8.231950
1413035282	1000	28	29	31	31	4	8	5	6	7	5	1	0	0	1	0	8.50	6.25	1.544835	4.889964	0.799848	8.218001
1413035283	1000	35	27	35	33	9	11	15	10	4	7	3	3	2	1	1	8.50	6.25	1.544835	4.888352	0.804125	8.338088
1413035284	1000	26	25	38	27	3	9	6	7	6	7	1	0	1	1	0	8.50	6.25	1.545641	4.893187	0.802700	8.279408
1413035285	1000	28	33	28	36	7	9	6	6	14	3	1	0	0	0	0	8.50	6.25	1.543224	4.888352	0.804125	8.338088
1413035286	1000	26	30	28	33	9	7	7	9	13	6	3	1	0	2	0	8.50	6.25	1.543224	4.886740	0.802700	8.307384
1413035287	1000	37	34	23	28	14	6	7	5	12	1	2	0	0	0	0	8.50	6.25	1.542418	4.886740	0.804125	8.345101
1413035288	1000	24	26	23	33	4	7	5	7	13	7	2	2	2	4	1	8.50	6.25	1.543224	4.891575	0.805551	8.361754
1413035289	1000	31	34	36	38	5	10	10	9	10	6	1	1	0	0	0	8.50	6.25	1.543224	4.889964	0.806977	8.406465
1413035290	1000	25	18	26	26	5	9	3	5	9	5	2	1	0	2	0	8.50	6.25	1.542418	4.886740	0.717154	6.044330
1413035291	1000	26	22	23	26	2	9	9	5	7	3	0	0	1	1	0	8.50	6.00	1.540806	4.885128	0.808403	8.465313
1413035292	1000	29	26	36	23	3	10	5	6	6	6	0	1	1	0	0	8.50	6.00	1.541612	4.888352	0.802700	8.300384
1413035293	1000	41	25	39	25	7	14	9	9	5	5	2	2	3	2	2	8.50	6.00	1.542418	4.891575	0.808403	8.437118
1413035294	1000	30	29	27	31	3	8	9	10	7	4	0	1	0	0	0	8.50	6.00	1.540000	4.886740	0.809828	8.495975
1413035295	1000	31	35	32	29	6	5	9	15	8	6	2	1	1	3	1	8.50	6.00	1.541612	4.891575	0.801274	8.248715
1413035296	1000	32	37	34	29	9	7	5	8	12	5	2	2	1	1	1	8.50	6.00	1.539194	4.883517	0.812680	8.585600
1413035297	1000	35	35	34	28	5	16	8	2	11	5	1	1	0	0	0	8.50	6.00	1.540000	4.886740	0.812680	8.571408
1413035298	1000	35	27	25	23	8	8	8	9	5	3	2	0	1	0	0	8.50	6.00	1.540806	4.889964	0.812680	8.557236
1413035299	1000	32	41	37	36	6	12	10	7	13	6	1	2	1	1	0	8.50	6.00	1.540806	4.891575	0.814106	8.587837
1413035300	1000	24	25	33	23	5	9	3	8	3	7	1	1	1	0	0	8.50	6.00	1.540000	4.889964	0.815531	8.632622
1413035301	1000	26	27	20	28	2	5	2	6	11	5	0	0	0	2	0	8.50	6.00	1.539194	4.888352	0.815531	8.639729
1413035302	1000	21	43	28	37	4	5	5	11	15	6	0	1	0	1	0	8.50	6.00	1.539194	4.888352	0.814106	8.602025
1413035303	1000	34	24	30	20	5	9	7	7	5	2	0	1	1	0	0	8.00	6.00	1.539194	4.888352	0.812680	8.564321
1413035304	1000	38	37	27	37	4	11	15	7	12	4	0	1	1	3	0	8.00	6.00	1.537583	4.888352	0.815531	8.639729
1413035305	1000	30	24	39	27	6	13	3	6	9	8	3	0	0	2	0	8.00	6.00	1.539194	4.891575	0.811254	8.512478
1413035306	1000	24	24	27	25	3	5	4	4	5	4	0	0	0	0	0	8.00	6.00	1.536777	4.885128	0.818383	8.729423
1413035307	1000	28	22	26	29	2	10	9	4	7	5	1	0	0	1	0	8.00	6.00	1.537583	4.888352	0.816957	8.677437
1413035308	1000	25	35	37	21	6	10	3	10	10	4	1	1	1	1	0	8.00	6.00	1.537583	4.889964	0.821234	8.783395
1413035309	1000	33	36	26	31	7	8	5	8	10	7	0	1	0	1	0	8.00	6.00	1.537583	4.888352	0.821234	8.790551
1413035310	1000	31	21	28	26	2	9	5	3	10	3	1	0	1	0	0	8.00	6.00	1.538388	4.889964	0.819809	8.745701
1413035311	1000	27	26	23	34	5	7	9	5	10	6	2	1	1	2	1	8.00	6.00	1.535165	4.885128	0.821234	8.804882
1413035312	1000	30	37	25	35	5	7	8	6	15	4	0	1	1	0	0	8.00	6.00	1.535165	4.886740	0.822660	8.835433
1413035313	1000	26	32	28	26	12	12	6	8	13	9	6	2	3	2	2	8.00	6.00	1.535971	4.888352	0.821234	8.790551
1413035314	1000	42	34	33	41	8	9	14	8	10	8	0	1	2	0	0	8.00	6.00	1.535165	4.888352	0.822660	8.828258
1413035315	1000	26	35	37	36	8	6	7	10	11	13	1	1	2	3	1	8.00	6.00	1.535971	4.886740	0.825512	8.910868
1413035316	1000	30	31	26	35	7	9	7	4	6	7	0	0	1	1	0	8.00	6.00	1.536777	4.885128	0.858304	9.785863
1413035317	1000	40	34	34	36	5	11	8	4	18	6	0	1	1	1	0	8.00	6.00	1.533553	4.885128	0.825512	8.918073
1413035318	1000	24	41	24	27	10	5	4	9	14	2	1	1	0	0	0	8.00	6.00	1.534359	4.889964	0.826937	8.934164
1413035319	1000	27	31	30	22	5	9	7	5	5	4	0	0	0	0	0	8.00	6.00	1.535165	4.891575	0.826937	8.926960
1413035320	1000	27	21	24	25	4	3	7	5	8	5	0	0	1	2	0	8.00	6.00	1.534359	4.889964	0.826937	8.934164
1413035321	1000	32	34	36	48	4	10	9	10	17	9	1	2	1	2	0	8.00	6.00	1.533553	4.893187	0.821234	8.769092
1413035322	1000	25	29	31	22	7	6	3	7	7	3	1	0	1	0	0	8.00	6.00	1.531942	4.885128	0.828363	8.993532
1413035323	1000	27	27	30	27	5	10	7	7	9	7	1	1	2	1	0	8.00	6.00	1.532747	4.889964	0.829789	9.009548
1413035324	1000	25	27	25	32	3	8	6	10	10	4	1	0	0	1	0	8.00	6.00	1.533553	4.891575	0.829789	9.002320
1413035325	1000	38	32	36	29	8	14	6	7	10	8	1	2	1	1	0	8.00	6.00	1.532747	4.888352	0.828363	8.979076
1413035326	1000	23	26	36	26	4	10	5	5	11	5	3	1	1	1	1	8.00	6.00	1.531942	4.886740	0.829789	9.024019
1413035327	1000	26	26	26	27	6	7	7	4	6	3	0	1	1	0	0	8.00	6.00	1.531136	4.885128	0.832640	9.106724
1413035328	1000	27	28	36	28	4	7	7	4	11	6	0	1	1	0	0	8.00	6.00	1.531136	4.889964	0.835492	9.160321
1413035329	1000	42	37	37	32	11	13	6	8	11	7	1	2	0	2	0	8.00	6.00	1.531136	4.888352	0.835492	9.167603
1413035330	1000	39	34	28	32	8	13	7	7	5	2	1	0	0	0	0	8.00	6.00	1.531136	4.889964	0.831215	9.047240
1413035331	1000	24	24	24	33	4	7	6	6	8	6	2	0	1	1	0	8.00	6.00	1.530330	4.886740	0.831215	9.061736
1413035332	1000	34	30	27	41	7	5	11	8	10	11	1	1	1	1	0	8.00	6.00	1.529524	4.886740	0.836918	9.212607
1413035333	1000	20	25	29	33	1	8	7	6	9	3	1	0	1	0	0	8.00	5.75	1.528718	4.885128	0.835492	9.182183
1413035334	1000	28	28	25	35	8	8	8	6	8	2	3	2	1	1	1	8.00	5.75	1.529524	4.888352	0.836918	9.205309
